Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
114.712,2019-10-09 01:10:36,7489.0,311.992,-106.80816000000002,16.77886,114.0,14.7209,14.6794,42253.0,4.232228,0.1579,0.0229,99.4287,0.0014279000000000002,0.0,0.6061,0.6218,0.0668,0.1149,4.6254,0.0,0.0151,0.0,0.5695,0.5936,34.5957,34.6959,25.7247,25.811,4.425,9.009,1.7269999999999999,3.515,False
115.719,2019-10-09 01:10:36,7510.0,312.85900000000004,-106.80816000000002,16.77886,115.0,14.6096,14.5733,42179.0,4.2241230000000005,0.1396,0.0211,99.4738,0.0014344000000000002,0.0,0.5997,0.6165,0.0649,0.1149,4.6275,0.0,0.0152,0.0,0.558,0.5809,34.6261,34.716,25.7722,25.8493,5.079,7.439,1.9780000000000002,2.8960000000000004,False
116.725,2019-10-09 01:10:36,7594.0,316.376,-106.80816000000002,16.77886,116.0,14.6449,14.5961,42212.0,4.226244,0.1623,0.0212,99.4708,0.0014319,0.0,0.5685,0.5862,0.0672,0.1148,4.6274,0.0,0.0152,0.0,0.5607,0.5713,34.6251,34.7147,25.7638,25.8435,8.732999999999999,9.102,3.403,3.5460000000000003,False
117.73200000000001,2019-10-09 01:10:36,7682.0,320.024,-106.80816000000002,16.77886,117.0,14.6005,14.5303,42183.0,4.222508,0.2207,0.0211,99.4731,0.0014014000000000001,0.0,0.5687,0.5732,0.0731,0.1148,4.6275,0.0,0.015,0.0,0.5441,0.5615,34.6373,34.7388,25.7828,25.8762,2.597,5.707000000000001,1.011,2.22,False
118.738,2019-10-09 01:10:36,7710.0,321.194,-106.80816000000002,16.77886,118.0,14.3757,14.3348,42001.0,4.20662,0.1748,0.0202,99.496,0.001371,0.0,0.5661,0.5758,0.0685,0.1149,4.6285,0.0,0.0149,0.0,0.5325,0.5513,34.6703,34.7674,25.8564,25.9402,1.7169999999999999,4.298,0.6659999999999999,1.666,False
119.745,2019-10-09 01:10:36,7742.0,322.54,-106.80816000000002,16.77886,119.0,14.1947,14.1564,41853.0,4.191919,0.145,0.0206,99.4874,0.0013256,0.0,0.5551,0.5699,0.0655,0.1147,4.6281,0.0,0.0147,0.0,0.5231,0.5412,34.6956,34.7915,25.9144,25.9966,1.6369999999999998,3.312,0.632,1.2790000000000001,False
120.751,2019-10-09 01:10:36,7781.0,324.16700000000003,-106.80816000000002,16.77886,120.0,14.1078,14.0741,41785.0,4.184695,0.18,0.024,99.4,0.0013174,0.0,0.5383,0.5567,0.069,0.1149,4.6241,0.0,0.0147,0.0,0.5172,0.5337,34.7103,34.7983,25.9442,26.0193,1.8530000000000002,3.04,0.715,1.172,False
121.758,2019-10-09 01:10:36,7826.0,326.047,-106.80816000000002,16.77886,121.0,14.0823,14.0493,41766.0,4.182567,0.2218,0.0259,99.3552,0.0012994000000000003,0.0,0.5242,0.5422,0.0732,0.1149,4.622,0.0,0.0146,0.0,0.5137,0.5291,34.7153,34.8006,25.9535,26.0263,1.9140000000000001,2.759,0.738,1.063,False
122.764,2019-10-09 01:10:36,7879.0,328.23699999999997,-106.80816000000002,16.77886,122.0,14.0732,14.0424,41761.0,4.182077,0.2564,0.0268,99.3334,0.00131,0.0,0.517,0.5332,0.0766,0.1149,4.621,0.0,0.0146,0.0,0.5117,0.5265,34.718,34.8018,25.9575,26.0288,1.835,2.658,0.7070000000000001,1.024,False
123.771,2019-10-09 01:10:36,7943.0,330.913,-106.80816000000002,16.77886,123.0,14.0638,14.0315,41755.0,4.181342,0.2944,0.0274,99.3172,0.0012129,0.0,0.5133,0.5282,0.0805,0.1149,4.6202,0.0,0.0142,0.0,0.5105,0.5245,34.7209,34.8044,25.9617,26.0331,1.8619999999999999,2.444,0.7170000000000001,0.9420000000000001,False
