Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
115.71799999999999,2019-10-08 01:04:04,7053.0,293.844,-106.82418,16.7622,115.0,14.741,14.7016,42312.0,4.2377709999999995,0.1574,0.0386,99.041,0.0062306,0.0,0.6173,0.6459,0.0668,0.1147,4.6074,0.0,0.0354,0.0,0.558,0.5847,34.6312,34.7266,25.7477,25.8299,3.682,7.303,1.4380000000000002,2.8510000000000004,False
116.725,2019-10-08 01:04:04,7073.0,294.658,-106.82418,16.7622,116.0,14.6502,14.6113,42238.0,4.230271,0.1378,0.0364,99.0932,0.0062306,0.0,0.603,0.6323,0.0648,0.1151,4.6098,0.0,0.0354,0.0,0.5493,0.5735,34.6439,34.738,25.7772,25.8582,4.215,6.612,1.643,2.577,False
117.73100000000001,2019-10-08 01:04:04,7153.0,298.02,-106.82418,16.7622,117.0,14.6121,14.5659,42200.0,4.2250760000000005,0.1451,0.0353,99.1217,0.0059376,0.0,0.5641,0.5866,0.0655,0.1148,4.6111,0.0,0.0342,0.0,0.5481,0.563,34.643,34.7305,25.7847,25.8622,7.526,7.76,2.931,3.0210000000000004,False
118.738,2019-10-08 01:04:04,7263.0,302.586,-106.82418,16.7622,118.0,14.5796,14.54,42179.0,4.224875,0.1586,0.0369,99.0817,0.0056489,0.0,0.5624,0.5721,0.0669,0.1147,4.6093,0.0,0.033,0.0,0.5407,0.5602,34.6516,34.7515,25.7984,25.884,3.412,5.867999999999999,1.328,2.2840000000000003,False
119.745,2019-10-08 01:04:04,7282.0,303.379,-106.82418,16.7622,119.0,14.4077,14.3673,42023.0,4.2091650000000005,0.1383,0.0349,99.1316,0.0056412,0.0,0.5623,0.5755,0.0648,0.1146,4.6116,0.0,0.033,0.0,0.5353,0.5551,34.6612,34.7613,25.8427,25.9285,2.55,5.0569999999999995,0.9890000000000001,1.9609999999999999,False
120.751,2019-10-08 01:04:04,7298.0,304.035,-106.82418,16.7622,120.0,14.3592,14.3219,41982.0,4.204459,0.125,0.0354,99.1189,0.0056412,0.0,0.5584,0.5754,0.0635,0.1149,4.611,0.0,0.033,0.0,0.5306,0.5503,34.6672,34.7581,25.8577,25.9358,2.128,4.3469999999999995,0.825,1.6840000000000002,False
121.758,2019-10-08 01:04:04,7314.0,304.705,-106.82418,16.7622,121.0,14.3122,14.2761,41948.0,4.201057,0.1249,0.0352,99.1241,0.0056412,0.0,0.5531,0.5722,0.0635,0.1147,4.6112,0.0,0.033,0.0,0.5263,0.5452,34.6771,34.7675,25.8753,25.9528,2.012,3.813,0.779,1.476,False
122.764,2019-10-08 01:04:04,7333.0,305.517,-106.82418,16.7622,122.0,14.2489,14.2135,41904.0,4.1966339999999995,0.1286,0.0349,99.1328,0.0056412,0.0,0.5464,0.5662,0.0639,0.1145,4.6116,0.0,0.033,0.0,0.5227,0.5406,34.6927,34.7825,25.9008,25.9777,2.292,3.68,0.887,1.423,False
123.771,2019-10-08 01:04:04,7407.0,308.591,-106.82418,16.7622,123.0,14.2663,14.2342,41918.0,4.197703,0.1627,0.0352,99.1236,0.0056412,0.0,0.5283,0.5462,0.0673,0.1146,4.6112,0.0,0.033,0.0,0.5201,0.5353,34.6894,34.7733,25.8947,25.9663,2.9730000000000003,3.839,1.15,1.485,False
124.777,2019-10-08 01:04:04,7494.0,312.209,-106.82418,16.7622,124.0,14.2331,14.1959,41894.0,4.19563,0.1674,0.0355,99.1171,0.0055655,0.0,0.5212,0.5352,0.0678,0.1147,4.6109,0.0,0.0327,0.0,0.5154,0.5311,34.6971,34.7882,25.9077,25.9859,1.746,2.944,0.675,1.138,False
125.78399999999999,2019-10-08 01:04:04,7523.0,313.399,-106.82418,16.7622,125.0,14.137,14.1025,41818.0,4.1877059999999995,0.1667,0.0363,99.0975,0.0053694,0.0,0.5211,0.5355,0.0677,0.1147,4.61,0.0,0.0318,0.0,0.5133,0.5285,34.7121,34.7985,25.9396,26.0136,1.776,2.677,0.685,1.033,False
126.791,2019-10-08 01:04:04,7572.0,315.45599999999996,-106.82418,16.7622,126.0,14.104,14.0659,41790.0,4.184518,0.224,0.0386,99.0383,0.0052374,0.0,0.5171,0.5324,0.0734,0.1148,4.6072,0.0,0.0313,0.0,0.5114,0.5259,34.7159,34.8016,25.9495,26.0237,1.815,2.501,0.7,0.9640000000000001,False
127.79700000000001,2019-10-08 01:04:04,7640.0,318.27099999999996,-106.82418,16.7622,127.0,14.0641,14.0307,41760.0,4.1818349999999995,0.2759,0.0417,98.9625,0.0050434,0.0,0.5126,0.5274,0.0786,0.1145,4.6037,0.0,0.0305,0.0,0.5097,0.5237,34.7235,34.808,25.9638,26.0362,1.615,2.346,0.622,0.904,False
128.804,2019-10-08 01:04:04,7671.0,319.58799999999997,-106.82418,16.7622,128.0,14.0282,13.9945,41729.0,4.178829,0.3132,0.0427,98.94,0.005055,0.0,0.5118,0.5261,0.0823,0.115,4.6027,0.0,0.0305,0.0,0.5094,0.523,34.7268,34.8124,25.9739,26.0471,1.758,2.2880000000000003,0.677,0.8809999999999999,False
129.81,2019-10-08 01:04:04,7696.0,320.644,-106.82418,16.7622,129.0,13.9953,13.9617,41702.0,4.176133,0.3249,0.0443,98.9005,0.005055,0.0,0.5115,0.5251,0.0834,0.1151,4.6009,0.0,0.0305,0.0,0.509,0.5229,34.7312,34.8166,25.9843,26.0573,1.47,2.225,0.5660000000000001,0.856,False
130.817,2019-10-08 01:04:04,7719.0,321.568,-106.82418,16.7622,130.0,13.9764,13.9425,41687.0,4.1745529999999995,0.3392,0.0465,98.8442,0.005055,0.0,0.5107,0.5249,0.0849,0.115,4.5982,0.0,0.0305,0.0,0.5082,0.5219,34.7331,34.8188,25.9897,26.063,1.483,1.9809999999999999,0.5710000000000001,0.762,False
131.82399999999998,2019-10-08 01:04:04,7740.0,322.45599999999996,-106.82418,16.7622,131.0,13.881,13.8413,41601.0,4.1665339999999995,0.3574,0.0493,98.7747,0.005055,0.0,0.5104,0.5242,0.0868,0.1146,4.595,0.0,0.0305,0.0,0.5082,0.5215,34.7391,34.8353,26.0143,26.097,1.608,2.057,0.618,0.79,False
132.83,2019-10-08 01:04:04,7764.0,323.468,-106.82418,16.7622,132.0,13.8048,13.7716,41533.0,4.15935,0.3694,0.051,98.7337,0.005024100000000001,0.0,0.5104,0.5238,0.0879,0.1148,4.5931,0.0,0.0304,0.0,0.508,0.5211,34.7444,34.8309,26.0343,26.1081,1.435,1.9580000000000002,0.55,0.7509999999999999,False
133.83700000000002,2019-10-08 01:04:04,7869.0,327.82199999999995,-106.82418,16.76221,133.0,13.8215,13.7898,41547.0,4.160767,0.3756,0.0481,98.805,0.004875,0.0,0.5086,0.522,0.0885,0.1149,4.5963,0.0,0.0298,0.0,0.5072,0.5202,34.7417,34.8272,26.0288,26.1015,1.46,1.9709999999999999,0.56,0.7559999999999999,False
134.844,2019-10-08 01:04:04,7955.0,331.401,-106.82418,16.762220000000003,134.0,13.7861,13.743,41516.0,4.157419,0.3467,0.049,98.7829,0.0047588000000000005,0.0,0.5088,0.5214,0.0857,0.1151,4.5953,0.0,0.0293,0.0,0.5077,0.5204,34.7446,34.838,26.0384,26.1196,1.4140000000000001,1.95,0.542,0.747,False
135.85,2019-10-08 01:04:04,7970.0,332.03,-106.82418,16.762220000000003,135.0,13.7118,13.6777,41449.0,4.150955000000001,0.3314,0.0476,98.8168,0.0047631,0.0,0.509,0.5217,0.0841,0.1149,4.597,0.0,0.0293,0.0,0.5076,0.5202,34.7484,34.8365,26.0568,26.132,1.351,1.953,0.517,0.747,False
136.857,2019-10-08 01:04:04,7988.0,332.79400000000004,-106.82418,16.762220000000003,136.0,13.6241,13.5855,41369.0,4.143456,0.318,0.0474,98.8224,0.004688,0.0,0.509,0.5216,0.0828,0.1149,4.5972,0.0,0.029,0.0,0.507,0.5202,34.7532,34.8496,26.0786,26.1612,1.367,1.905,0.522,0.728,False
137.863,2019-10-08 01:04:04,8010.0,333.69599999999997,-106.82418,16.762220000000003,137.0,13.552,13.5185,41306.0,4.136616,0.2938,0.0484,98.7988,0.004635800000000001,0.0,0.5091,0.5215,0.0804,0.1151,4.5961,0.0,0.0288,0.0,0.507,0.5199,34.7583,34.8459,26.0975,26.1721,1.466,1.84,0.56,0.7020000000000001,False
138.87,2019-10-08 01:04:04,8041.0,334.983,-106.82418,16.762220000000003,138.0,13.5391,13.5069,41294.0,4.1352660000000006,0.2844,0.0491,98.7788,0.0044839,0.0,0.5087,0.5213,0.0795,0.1149,4.5951,0.0,0.0281,0.0,0.507,0.5195,34.7588,34.8434,26.1005,26.1726,1.482,1.82,0.5660000000000001,0.6940000000000001,False
139.877,2019-10-08 01:04:04,8188.0,341.105,-106.82418,16.762220000000003,139.0,13.6263,13.5923,41375.0,4.142621,0.3169,0.0519,98.7112,0.004451699999999999,0.0,0.5076,0.5201,0.0827,0.1147,4.592,0.0,0.028,0.0,0.507,0.519,34.7556,34.8342,26.0802,26.148,1.474,1.8090000000000002,0.563,0.691,False
140.88299999999998,2019-10-08 01:04:04,8243.0,343.42800000000005,-106.82418,16.762220000000003,140.0,13.5653,13.514,41320.0,4.136533,0.3388,0.0495,98.7693,0.004417,0.0,0.5078,0.52,0.0848,0.1148,4.5947,0.0,0.0279,0.0,0.507,0.519,34.759,34.8479,26.0953,26.1747,1.4780000000000002,1.797,0.564,0.685,False
141.89,2019-10-08 01:04:04,8270.0,344.536,-106.82418,16.762220000000003,141.0,13.523,13.4907,41282.0,4.133962,0.2727,0.0504,98.7482,0.004471800000000001,0.0,0.5078,0.52,0.0782,0.1149,4.5937,0.0,0.0281,0.0,0.507,0.519,34.7613,34.8446,26.1059,26.177,1.41,1.75,0.537,0.667,False
142.89700000000002,2019-10-08 01:04:04,8294.0,345.555,-106.82418,16.762220000000003,142.0,13.4997,13.4666,41261.0,4.131946,0.2826,0.0499,98.7592,0.0044721000000000006,0.0,0.5079,0.5201,0.0793,0.1149,4.5942,0.0,0.0281,0.0,0.5068,0.5189,34.7617,34.8472,26.111,26.1839,1.455,1.797,0.5539999999999999,0.685,False
143.903,2019-10-08 01:04:04,8319.0,346.564,-106.82418,16.762220000000003,143.0,13.4845,13.4521,41247.0,4.130506,0.2837,0.0504,98.7472,0.0044038,0.0,0.5079,0.5199,0.0794,0.1146,4.5937,0.0,0.0278,0.0,0.5069,0.5188,34.7622,34.8465,26.1145,26.1863,1.435,1.722,0.547,0.6559999999999999,False
144.91,2019-10-08 01:04:04,8343.0,347.602,-106.82418,16.762220000000003,144.0,13.4725,13.4404,41237.0,4.129411,0.2715,0.0497,98.7652,0.004190999999999999,0.0,0.5079,0.52,0.0781,0.1148,4.5945,0.0,0.0269,0.0,0.5066,0.5187,34.7632,34.8464,26.1178,26.1887,1.288,1.706,0.491,0.65,False
145.917,2019-10-08 01:04:04,8422.0,350.884,-106.82417,16.76221,145.0,13.4751,13.4427,41240.0,4.1295720000000005,0.2711,0.0513,98.7259,0.0039911,0.0,0.5074,0.5196,0.0781,0.1149,4.5927,0.0,0.026,0.0,0.5061,0.5184,34.7633,34.8454,26.1174,26.1875,1.341,1.7080000000000002,0.511,0.6509999999999999,False
146.923,2019-10-08 01:04:04,8527.0,355.269,-106.82416,16.762220000000003,146.0,13.4746,13.4406,41241.0,4.1295980000000005,0.2844,0.0507,98.74,0.0038884999999999996,0.0,0.507,0.5191,0.0795,0.1149,4.5934,0.0,0.0256,0.0,0.5062,0.5184,34.7641,34.8471,26.1181,26.1893,1.271,1.682,0.484,0.6409999999999999,False
147.93,2019-10-08 01:04:04,8549.0,356.173,-106.82416,16.762220000000003,147.0,13.4308,13.3964,41200.0,4.125978,0.2585,0.051,98.7338,0.0038924999999999997,0.0,0.5069,0.5193,0.0768,0.115,4.5931,0.0,0.0256,0.0,0.5061,0.5185,34.7653,34.8529,26.128,26.2028,1.375,1.73,0.523,0.6579999999999999,False
148.937,2019-10-08 01:04:04,8571.0,357.1,-106.82416,16.762220000000003,148.0,13.3786,13.3446,41153.0,4.121222,0.2592,0.0507,98.7407,0.0038924999999999997,0.0,0.507,0.5192,0.0769,0.1149,4.5934,0.0,0.0256,0.0,0.506,0.5183,34.7677,34.8549,26.1405,26.215,1.2670000000000001,1.646,0.48200000000000004,0.626,False
149.94299999999998,2019-10-08 01:04:04,8594.0,358.039,-106.82416,16.762220000000003,149.0,13.3465,13.3138,41123.0,4.118151999999999,0.2423,0.0507,98.7407,0.0038924999999999997,0.0,0.5073,0.5195,0.0752,0.115,4.5934,0.0,0.0256,0.0,0.5058,0.5182,34.7689,34.8537,26.148,26.2203,1.248,1.629,0.474,0.619,False
150.95,2019-10-08 01:04:04,8622.0,359.195,-106.82416,16.762220000000003,150.0,13.3331,13.3011,41112.0,4.116903,0.2352,0.051,98.7328,0.0038924999999999997,0.0,0.5069,0.5194,0.0745,0.115,4.593,0.0,0.0256,0.0,0.5058,0.5179,34.7697,34.8531,26.1514,26.2225,1.328,1.64,0.504,0.623,False
151.957,2019-10-08 01:04:04,8727.0,363.594,-106.82416,16.76221,151.0,13.3457,13.3153,41124.0,4.118131,0.2338,0.052,98.708,0.0038924999999999997,0.0,0.5067,0.5189,0.0744,0.115,4.5919,0.0,0.0256,0.0,0.5057,0.5179,34.7697,34.8513,26.1488,26.2182,1.274,1.611,0.484,0.612,False
152.964,2019-10-08 01:04:04,8774.0,365.545,-106.82416,16.762220000000003,152.0,13.2953,13.2623,41078.0,4.1136870000000005,0.2194,0.0508,98.7378,0.0037748000000000005,0.0,0.5067,0.5188,0.0729,0.115,4.5933,0.0,0.0251,0.0,0.5056,0.5178,34.7716,34.8574,26.1606,26.2337,1.225,1.61,0.465,0.611,False
153.97,2019-10-08 01:04:04,8801.0,366.664,-106.82416,16.762220000000003,153.0,13.286,13.2544,41071.0,4.112758,0.2102,0.0512,98.7287,0.0036174999999999996,0.0,0.5067,0.5189,0.072,0.1148,4.5929,0.0,0.0245,0.0,0.5056,0.5177,34.7727,34.8554,26.1634,26.2338,1.286,1.5730000000000002,0.488,0.597,False
154.977,2019-10-08 01:04:04,8841.0,368.332,-106.82416,16.762220000000003,154.0,13.2754,13.2435,41062.0,4.111804,0.2107,0.051,98.7343,0.0036093,0.0,0.5066,0.5188,0.072,0.1149,4.5931,0.0,0.0244,0.0,0.5056,0.5177,34.7732,34.8558,26.166,26.2364,1.3230000000000002,1.632,0.502,0.619,False
155.984,2019-10-08 01:04:04,8907.0,371.074,-106.82416,16.762220000000003,155.0,13.2111,13.1763,41002.0,4.1061510000000006,0.2083,0.0511,98.7318,0.0035964,0.0,0.5064,0.5185,0.0718,0.1151,4.593,0.0,0.0244,0.0,0.5057,0.5177,34.7753,34.8635,26.1806,26.256,1.281,1.601,0.486,0.606,False
156.99,2019-10-08 01:04:04,8937.0,372.35400000000004,-106.82416,16.762220000000003,156.0,13.1396,13.106,40936.0,4.099422,0.1816,0.051,98.7329,0.003604,0.0,0.5066,0.5186,0.0692,0.1152,4.593,0.0,0.0244,0.0,0.5057,0.5178,34.7777,34.8637,26.1969,26.2703,1.2690000000000001,1.6280000000000001,0.48,0.616,False
