Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
112.699,2019-10-05 08:39:43,12499.0,520.752,-106.86838,16.777479999999997,112.0,14.8498,14.816,42409.0,4.247533,0.1685,0.0143,99.6428,1e-12,0.0,0.5973,0.6148,0.0679,0.117,4.6353,0.0,0.0085,0.0,0.5715,0.5888,34.6239,34.715,25.7184,25.796,10.918,11.177999999999999,4.271,4.373,False
113.706,2019-10-05 08:39:43,12541.0,522.493,-106.86838,16.777479999999997,113.0,14.5878,14.5507,42133.0,4.2200940000000005,0.1602,0.0132,99.6708,1e-12,0.0,0.5808,0.6045,0.0671,0.1159,4.6367,0.0,0.0085,0.0,0.5751,0.5901,34.6046,34.7,25.7602,25.8418,10.705,12.34,4.166,4.802,False
114.712,2019-10-05 08:39:43,12576.0,523.972,-106.86838,16.777479999999997,114.0,14.5068,14.4738,42062.0,4.212239,0.1668,0.0135,99.6626,1e-12,0.0,0.5718,0.59,0.0677,0.1172,4.6363,0.0,0.0085,0.0,0.5713,0.5879,34.6109,34.6961,25.7824,25.8553,9.287,11.205,3.609,4.353,False
115.719,2019-10-05 08:39:43,12612.0,525.456,-106.86838,16.777479999999997,115.0,14.4912,14.4584,42058.0,4.211707,0.1378,0.0129,99.6787,1e-12,0.0,0.5758,0.5903,0.0648,0.1172,4.637,0.0,0.0085,0.0,0.565,0.5828,34.6211,34.7046,25.7937,25.8652,6.962000000000001,9.922,2.705,3.8539999999999996,False
116.725,2019-10-05 08:39:43,12651.0,527.078,-106.86838,16.777479999999997,116.0,14.4431,14.4091,42025.0,4.208615,0.1519,0.0127,99.6824,1e-12,0.0,0.5733,0.5898,0.0662,0.1172,4.6372,0.0,0.0085,0.0,0.5496,0.5714,34.633,34.7199,25.8132,25.8876,3.449,6.947,1.339,2.696,False
117.73200000000001,2019-10-05 08:39:43,12682.0,528.3580000000001,-106.86838,16.777479999999997,117.0,14.3558,14.3212,41982.0,4.204318,0.1402,0.0147,99.6338,1e-12,0.0,0.5691,0.5859,0.065,0.1172,4.6349,0.0,0.0085,0.0,0.5384,0.5592,34.6712,34.7587,25.8614,25.9363,3.341,5.547999999999999,1.295,2.15,False
118.738,2019-10-05 08:39:43,12711.0,529.5790000000001,-106.86838,16.777479999999997,118.0,14.3184,14.2854,41958.0,4.201791,0.1749,0.0147,99.6324,1e-12,0.0,0.5607,0.5803,0.0685,0.1172,4.6349,0.0,0.0085,0.0,0.5322,0.5514,34.6824,34.7671,25.878,25.9505,3.404,5.087,1.318,1.97,False
119.745,2019-10-05 08:39:43,12744.0,530.9580000000001,-106.86838,16.777479999999997,119.0,14.2982,14.2651,41944.0,4.200273999999999,0.21,0.0156,99.6084,1e-12,0.0,0.5465,0.5681,0.072,0.1162,4.6338,0.0,0.0085,0.0,0.5271,0.545,34.6865,34.771,25.8855,25.9578,2.7560000000000002,4.458,1.067,1.726,False
120.751,2019-10-05 08:39:43,12788.0,532.786,-106.86837,16.777479999999997,120.0,14.2391,14.206,41902.0,4.196199,0.2317,0.0174,99.5661,1e-12,0.0,0.5345,0.554,0.0742,0.1174,4.6318,0.0,0.0085,0.0,0.5197,0.5378,34.7004,34.7861,25.9088,25.982,1.808,3.4819999999999998,0.6990000000000001,1.3459999999999999,False
121.758,2019-10-05 08:39:43,12827.0,534.422,-106.86836000000001,16.777479999999997,121.0,14.1747,14.1404,41861.0,4.192008,0.2659,0.0213,99.4695,1e-12,0.0,0.5281,0.5458,0.0776,0.1172,4.6273,0.0,0.0085,0.0,0.5148,0.532,34.7199,34.806,25.9375,26.0113,1.7590000000000001,2.926,0.679,1.13,False
122.764,2019-10-05 08:39:43,12853.0,535.485,-106.86836000000001,16.777479999999997,122.0,14.1192,14.083,41813.0,4.187257,0.3643,0.0277,99.3107,1e-12,0.0,0.5237,0.5418,0.0875,0.1172,4.6199,0.0,0.0085,0.0,0.5131,0.5294,34.725,34.8132,25.9533,26.029,1.849,2.823,0.7140000000000001,1.089,False
