Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
108.67299999999999,2019-10-12 19:49:39,6749.0,281.166,-106.85833999999998,16.8554,108.0,14.7404,14.704,42247.0,4.231255,0.1462,0.0487,98.7902,0.42552,0.0,0.6598,0.6853,0.0656,0.1126,4.5957,0.0,0.7333,0.0,0.634,0.6548,34.575,34.6675,25.7043,25.7835,17.047,19.948,6.653,7.784,False
109.68,2019-10-12 19:49:39,6779.0,282.402,-106.85833999999998,16.8554,109.0,14.6961,14.6611,42209.0,4.227135,0.1514,0.0495,98.7707,0.40259,0.0,0.6501,0.6732,0.0662,0.113,4.5948,0.0,0.7139,0.0,0.6272,0.6473,34.5796,34.6676,25.7175,25.7929,16.089000000000002,18.984,6.274,7.402,False
110.686,2019-10-12 19:49:39,6826.0,284.383,-106.85833999999998,16.8554,110.0,14.6269,14.5897,42153.0,4.2213400000000005,0.1663,0.0482,98.803,0.37722,0.0,0.6366,0.6577,0.0677,0.1125,4.5963,0.0,0.6914,0.0,0.6157,0.6351,34.5891,34.6778,25.7397,25.8162,14.7,17.301,5.725,6.737,False
111.693,2019-10-12 19:49:39,6870.0,286.188,-106.85833999999998,16.8554,111.0,14.5655,14.5327,42103.0,4.216486,0.1625,0.0479,98.809,0.35449,0.0,0.6264,0.6464,0.0673,0.1125,4.5966,0.0,0.6701,0.0,0.6079,0.6259,34.5973,34.6837,25.7593,25.833,14.005999999999998,16.327,5.4479999999999995,6.35,False
112.699,2019-10-12 19:49:39,6909.0,287.853,-106.85836,16.8554,112.0,14.5406,14.508,42084.0,4.214503,0.1682,0.0482,98.8031,0.32743,0.0,0.6168,0.6361,0.0678,0.1125,4.5963,0.0,0.6434,0.0,0.599,0.6185,34.6016,34.6871,25.768,25.841,10.955,14.824000000000002,4.26,5.763,False
113.706,2019-10-12 19:49:39,6939.0,289.099,-106.85836,16.8554,113.0,14.5045,14.4705,42057.0,4.211926,0.1613,0.0489,98.7863,0.305,0.0,0.6111,0.6295,0.0672,0.1123,4.5955,0.0,0.6199,0.0,0.5827,0.6074,34.6088,34.6966,25.7813,25.8564,5.801,11.379000000000001,2.254,4.421,False
114.712,2019-10-12 19:49:39,6967.0,290.258,-106.85836,16.8554,114.0,14.4018,14.3639,41986.0,4.204971,0.1695,0.0496,98.7658,0.28252,0.0,0.6066,0.6243,0.068,0.1126,4.5945,0.0,0.5951,0.0,0.5621,0.5893,34.6344,34.7276,25.823,25.9031,2.6460000000000004,7.606,1.026,2.949,False
115.719,2019-10-12 19:49:39,6993.0,291.313,-106.85836,16.8554,115.0,14.3523,14.3212,41976.0,4.2032940000000005,0.1713,0.0496,98.7671,0.26673,0.0,0.6005,0.6198,0.0681,0.1123,4.5946,0.0,0.5766,0.0,0.5458,0.5722,34.669,34.7501,25.8604,25.9296,1.599,5.532,0.619,2.1430000000000002,False
116.725,2019-10-12 19:49:39,7015.0,292.232,-106.85836,16.8554,116.0,14.3683,14.3355,42003.0,4.206277,0.1853,0.0496,98.767,0.24602,0.0,0.5899,0.6129,0.0695,0.1126,4.5946,0.0,0.5514,0.0,0.5347,0.5598,34.68,34.7644,25.8654,25.9376,1.4609999999999999,4.468999999999999,0.5660000000000001,1.732,False
117.73200000000001,2019-10-12 19:49:39,7037.0,293.176,-106.85836,16.8554,117.0,14.3293,14.2941,41978.0,4.204066,0.1815,0.0495,98.7691,0.22354000000000002,0.0,0.5734,0.6001,0.0692,0.1128,4.5947,0.0,0.522,0.0,0.5274,0.5497,34.6911,34.7807,25.8824,25.9591,1.899,3.9,0.736,1.51,False
118.73899999999999,2019-10-12 19:49:39,7064.0,294.302,-106.85836,16.8554,118.0,14.2495,14.2142,41911.0,4.197331,0.2157,0.052,98.7077,0.20246,0.0,0.5544,0.5812,0.0726,0.1126,4.5919,0.0,0.4926,0.0,0.5224,0.5424,34.7005,34.79,25.9067,25.9833,2.325,3.807,0.899,1.472,False
