Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
112.699,2019-10-09 07:47:50,6604.0,275.14,-106.77956,16.76312,112.0,14.8521,14.8177,42397.0,4.245544000000001,0.1726,0.0229,99.4287,0.0014089999999999999,0.0,0.6027,0.6219,0.0683,0.1132,4.6254,0.0,0.0151,0.0,0.566,0.5901,34.6114,34.6953,25.7083,25.7805,4.938,8.827,1.932,3.4530000000000003,False
113.705,2019-10-09 07:47:50,6623.0,275.927,-106.77956,16.76312,113.0,14.8249,14.79,42393.0,4.245255,0.1678,0.0231,99.4234,0.0014026,0.0,0.598,0.6174,0.0678,0.1123,4.6252,0.0,0.015,0.0,0.5568,0.5803,34.6314,34.717,25.7297,25.8033,4.633,7.699,1.8119999999999998,3.011,False
114.712,2019-10-09 07:47:50,6641.0,276.668,-106.77956,16.76312,114.0,14.7862,14.7508,42369.0,4.2431980000000005,0.1551,0.0227,99.4326,0.0014735999999999998,0.0,0.592,0.6127,0.0665,0.1124,4.6256,0.0,0.0153,0.0,0.5506,0.5724,34.644,34.7327,25.7478,25.8239,4.819,7.132999999999999,1.883,2.787,False
115.719,2019-10-09 07:47:50,6660.0,277.44,-106.77956,16.76312,115.0,14.7555,14.7219,42347.0,4.240739,0.1677,0.0224,99.4417,0.0013944,0.0,0.5831,0.6058,0.0678,0.1144,4.626,0.0,0.015,0.0,0.546,0.5665,34.6504,34.7356,25.7595,25.8324,5.0089999999999995,6.965,1.956,2.72,False
116.725,2019-10-09 07:47:50,6681.0,278.33299999999997,-106.77956,16.76312,116.0,14.7457,14.7132,42340.0,4.240009,0.1697,0.022,99.4515,0.0013717,0.0,0.571,0.595,0.068,0.1132,4.6265,0.0,0.0149,0.0,0.5426,0.5618,34.652,34.7362,25.7628,25.8348,5.231,6.812,2.043,2.66,False
117.73200000000001,2019-10-09 07:47:50,6708.0,279.475,-106.77956,16.76312,117.0,14.7185,14.6851,42315.0,4.237612,0.1725,0.0214,99.4662,0.0013259,0.0,0.5576,0.5808,0.0683,0.1124,4.6272,0.0,0.0147,0.0,0.5402,0.5578,34.6531,34.739,25.7696,25.8431,5.472,6.75,2.136,2.634,False
118.738,2019-10-09 07:47:50,6758.0,281.557,-106.77956,16.76312,118.0,14.6634,14.6298,42263.0,4.232433,0.1709,0.0218,99.457,0.0013289999999999999,0.0,0.5447,0.5643,0.0681,0.1123,4.6267,0.0,0.0147,0.0,0.5369,0.5537,34.654,34.7405,25.7822,25.8562,4.901,6.353,1.911,2.477,False
119.745,2019-10-09 07:47:50,6805.0,283.497,-106.77956,16.76312,119.0,14.542,14.5057,42154.0,4.221671,0.155,0.022,99.4509,0.001333,0.0,0.5403,0.5574,0.0665,0.1124,4.6265,0.0,0.0147,0.0,0.5327,0.5496,34.662,34.7523,25.8145,25.8921,4.22,5.664,1.641,2.2030000000000003,False
120.751,2019-10-09 07:47:50,6829.0,284.505,-106.77956,16.76312,120.0,14.4974,14.4629,42114.0,4.2176480000000005,0.1506,0.0211,99.4729,0.0012965,0.0,0.539,0.5557,0.0661,0.1134,4.6275,0.0,0.0146,0.0,0.5305,0.5471,34.6652,34.7532,25.8266,25.902,3.8110000000000004,5.221,1.4809999999999999,2.029,False
121.758,2019-10-09 07:47:50,6851.0,285.41900000000004,-106.77956,16.76312,121.0,14.4715,14.4381,42093.0,4.215395,0.137,0.02,99.5008,0.001227,0.0,0.5371,0.5541,0.0647,0.1143,4.6287,0.0,0.0143,0.0,0.528,0.5447,34.668,34.7543,25.8343,25.9081,3.353,4.7780000000000005,1.3019999999999998,1.8559999999999999,False
