Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
44.275,2018-04-22 10:12:45,97.98200000000001,2353.0,-106.0123,20.11526,44.0,16.6904,16.6879,4.419881,4.4197,0.33188,12.3751,4.5331,0.050671,0.0,4.5331,0.1106,0.5782,0.0,4.511,0.0,0.0049,0.0,0.5779,34.6394,34.64,25.3122,25.3132,0.1872,5.705,2.373,False
45.282,2018-04-22 10:12:45,99.542,2390.0,-106.0123,20.11526,45.0,16.5621,16.5542,4.410762999999999,4.4098690000000005,0.30208,12.374,4.5343,0.050671,0.0,4.5343,0.1007,0.5523,0.0,4.5144,0.0,0.0049,0.0,0.5519,34.67,34.6691,25.3657,25.3668,0.1117,3.405,1.413,False
46.288000000000004,2018-04-22 10:12:45,100.76700000000001,2419.0,-106.0123,20.11526,46.0,16.2877,16.2828,4.386801,4.386280999999999,0.41748999999999997,12.3715,4.5372,0.050671,0.0,4.5372,0.1392,0.5367,0.0,4.5172,0.0,0.0049,0.0,0.5364,34.6968,34.6965,25.45,25.4509,0.0848,2.5839999999999996,1.067,False
47.295,2018-04-22 10:12:45,102.03399999999999,2450.0,-106.0123,20.11526,47.0,16.2258,16.2229,4.381813,4.381409,0.36744,12.3732,4.5352,0.050671,0.0,4.5352,0.1225,0.5288,0.0,4.5195,0.0,0.0049,0.0,0.5284,34.7062,34.7052,25.4715,25.4714,0.0833,2.5380000000000003,1.047,False
48.301,2018-04-22 10:12:45,106.20200000000001,2550.0,-106.0123,20.11526,48.0,16.2916,16.2893,4.387059,4.386819999999999,0.43653000000000003,12.3767,4.5313,0.050671,0.0,4.5313,0.1455,0.5239,0.0,4.5267,0.0,0.0049,0.0,0.5236,34.6949,34.6948,25.4477,25.4481,0.0893,2.721,1.124,False
49.306999999999995,2018-04-22 10:12:45,108.094,2595.0,-106.0123,20.11526,49.0,15.9816,15.9784,4.358169999999999,4.357791000000001,0.54755,12.3956,4.5098,0.050671,0.0,4.5098,0.1825,0.5216,0.0,4.5302,0.0,0.0049,0.0,0.5212,34.7088,34.7083,25.5296,25.5299,0.0743,2.2640000000000002,0.93,False
50.31399999999999,2018-04-22 10:12:45,109.34299999999999,2625.0,-106.0123,20.11526,50.0,15.9392,15.9407,4.353972,4.353972,0.7116600000000001,12.3941,4.5115,0.050671,0.0,4.5115,0.2372,0.5204,0.0,4.5316,0.0,0.0049,0.0,0.5201,34.7082,34.7068,25.5388,25.5374,0.0744,2.266,0.93,False
51.32,2018-04-22 10:12:45,111.134,2668.0,-106.0123,20.11526,51.0,15.9261,15.9259,4.352633,4.3524970000000005,0.90204,12.3958,4.5097,0.050671,0.0,4.5097,0.3007,0.5201,0.0,4.5335,0.0,0.0049,0.0,0.5198,34.7073,34.7063,25.5411,25.5404,0.0752,2.291,0.94,False
52.326,2018-04-22 10:12:45,113.641,2728.0,-106.0123,20.11526,52.0,15.9096,15.9086,4.351022,4.350887999999999,0.8183699999999999,12.3931,4.5127,0.050671,0.0,4.5127,0.2728,0.5199,0.0,4.5358,0.0,0.0049,0.0,0.5196,34.707,34.7067,25.5446,25.5446,0.0771,2.349,0.963,False
53.333,2018-04-22 10:12:45,115.353,2769.0,-106.0123,20.11526,53.0,15.7481,15.7461,4.3345199999999995,4.334181,0.76285,12.3942,4.5114,0.050671,0.0,4.5114,0.2543,0.5225,0.0,4.538,0.0,0.0049,0.0,0.5221,34.7008,34.6995,25.5764,25.5759,0.0945,2.878,1.176,False
