Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
43.269,2018-04-23 14:00:59,144.55700000000002,3470.0,-106.07343999999999,20.2636,43.0,16.5069,16.5053,4.401031,4.400815000000001,0.30793000000000004,12.3905,4.5157,1.2044,0.0,4.5157,0.1026,0.5877,0.0,4.5667,0.0,1.3777,0.0,0.5873,34.633,34.6325,25.3501,25.35,0.1872,5.705,2.365,False
44.276,2018-04-23 14:00:59,146.033,3506.0,-106.07343999999999,20.2636,44.0,16.3895,16.3864,4.393288,4.392951999999999,0.36946999999999997,12.3837,4.5233,1.1105,0.0,4.5233,0.1232,0.5567,0.0,4.5681,0.0,1.3423,0.0,0.5563,34.6664,34.6661,25.403,25.4035,0.1269,3.866,1.599,False
45.282,2018-04-23 14:00:59,147.46,3540.0,-106.07343999999999,20.2636,45.0,16.3436,16.3427,4.391253,4.391125,0.34199,12.383,4.5241,1.0296,0.0,4.5241,0.114,0.5407,0.0,4.5689,0.0,1.3094,0.0,0.5403,34.6878,34.6875,25.4301,25.4301,0.1016,3.096,1.28,False
46.288999999999994,2018-04-23 14:00:59,149.618,3592.0,-106.07343999999999,20.2636,46.0,16.2432,16.2429,4.3824819999999995,4.382207,0.41313999999999995,12.3744,4.5338,0.96686,0.0,4.5338,0.1377,0.5292,0.0,4.5699,0.0,1.2822,0.0,0.5288,34.6974,34.6951,25.4607,25.459,0.0948,2.889,1.192,False
47.295,2018-04-23 14:00:59,151.511,3637.0,-106.07343999999999,20.2636,47.0,16.1356,16.1347,4.371475,4.371308,0.49622,12.3876,4.5189,0.88902,0.0,4.5189,0.1654,0.5274,0.0,4.5713,0.0,1.2457,0.0,0.527,34.6932,34.6926,25.4823,25.482,0.0983,2.995,1.2329999999999999,False
48.301,2018-04-23 14:00:59,153.162,3677.0,-106.07343999999999,20.2636,48.0,16.0519,16.0506,4.363949,4.363733,0.58315,12.3942,4.5114,0.7983100000000001,0.0,4.5114,0.1944,0.5252,0.0,4.5728,0.0,1.1986,0.0,0.5248,34.6992,34.6983,25.5061,25.5057,0.0842,2.5669999999999997,1.055,False
49.308,2018-04-23 14:00:59,156.47799999999998,3756.0,-106.07343999999999,20.2636,49.0,16.0411,16.0417,4.363377,4.363372,0.68143,12.3939,4.5118,0.6873100000000001,0.0,4.5118,0.2271,0.5213,0.0,4.5765,0.0,1.1345,0.0,0.5209,34.7031,34.7025,25.5116,25.511,0.0763,2.324,0.955,False
50.31399999999999,2018-04-23 14:00:59,158.576,3807.0,-106.07343999999999,20.2636,50.0,16.0376,16.0381,4.363251999999999,4.363232,0.5442,12.3951,4.5105,0.62605,0.0,4.5105,0.1814,0.5201,0.0,4.5772,0.0,1.0935,0.0,0.5197,34.7046,34.7041,25.5136,25.5131,0.0743,2.262,0.93,False
51.321000000000005,2018-04-23 14:00:59,159.925,3839.0,-106.07343999999999,20.2636,51.0,16.0235,16.0236,4.361769000000001,4.361663,0.55557,12.3899,4.5163,0.56935,0.0,4.5163,0.1852,0.5201,0.0,4.5773,0.0,1.0522,0.0,0.5197,34.7034,34.7024,25.5159,25.5151,0.0754,2.298,0.9440000000000001,False
52.327,2018-04-23 14:00:59,161.46,3876.0,-106.07343999999999,20.2636,52.0,16.0159,16.0166,4.361165,4.3611699999999995,0.59856,12.3906,4.5155,0.5190600000000001,0.0,4.5155,0.1995,0.5199,0.0,4.5778,0.0,1.012,0.0,0.5195,34.7043,34.7037,25.5184,25.5178,0.0725,2.208,0.907,False
