Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
39.244,2018-04-26 00:07:04,278.853,6693.0,-106.13463999999999,20.41082,39.0,16.7039,16.6856,4.422208,4.420686,0.41702,12.39,4.5162,1.1806,0.0,4.5162,0.139,0.5616,0.0,4.5595,0.0,1.3684,0.0,0.5613,34.6501,34.6526,25.317,25.3232,0.1979,6.032,2.51,False
40.251,2018-04-26 00:07:04,282.397,6779.0,-106.13463999999999,20.41082,40.0,16.613,16.5799,4.413754,4.410621,0.3672,12.3937,4.5122,1.0607,0.0,4.5122,0.1224,0.5517,0.0,4.5654,0.0,1.3226,0.0,0.5513,34.6542,34.6553,25.3414,25.3501,0.174,5.303,2.2030000000000003,False
41.257,2018-04-26 00:07:04,284.188,6822.0,-106.13463999999999,20.41082,41.0,16.5683,16.5685,4.409002,4.409619999999999,0.3173,12.3759,4.5321,0.9928299999999999,0.0,4.5321,0.1058,0.5487,0.0,4.5683,0.0,1.2937,0.0,0.5484,34.6507,34.656,25.3493,25.3533,0.1686,5.14,2.133,False
42.263000000000005,2018-04-26 00:07:04,285.61,6856.0,-106.13463999999999,20.41082,42.0,16.5543,16.5543,4.408723999999999,4.408586,0.29499000000000003,12.3756,4.5325,0.92701,0.0,4.5325,0.0983,0.5474,0.0,4.5702,0.0,1.2639,0.0,0.5471,34.66,34.6589,25.3597,25.3589,0.1671,5.092,2.113,False
43.27,2018-04-26 00:07:04,287.062,6890.0,-106.13463999999999,20.41082,43.0,16.5447,16.5447,4.407965,4.40782,0.31054,12.3704,4.5384,0.86815,0.0,4.5384,0.1035,0.5469,0.0,4.5722,0.0,1.2354,0.0,0.5466,34.6613,34.6601,25.363,25.3621,0.1667,5.08,2.108,False
44.276,2018-04-26 00:07:04,288.902,6935.0,-106.13463,20.41082,44.0,16.5371,16.5367,4.407497,4.407344,0.31283,12.3683,4.5408,0.8144,0.0,4.5408,0.1043,0.5461,0.0,4.5743,0.0,1.2076,0.0,0.5458,34.6634,34.6624,25.3664,25.3657,0.1636,4.986000000000001,2.068,False
45.283,2018-04-26 00:07:04,292.589,7023.0,-106.13463999999999,20.41082,45.0,16.5292,16.5304,4.406953,4.406835,0.42743000000000003,12.3697,4.5391,0.74358,0.0,4.5391,0.1425,0.5447,0.0,4.5783,0.0,1.1682,0.0,0.5443,34.6651,34.663,25.3696,25.3677,0.1577,4.806,1.993,False
46.288999999999994,2018-04-26 00:07:04,294.519,7069.0,-106.13463999999999,20.41082,46.0,16.4987,16.4987,4.4043209999999995,4.404182,0.34281999999999996,12.3691,4.5398,0.66819,0.0,4.5398,0.1143,0.5434,0.0,4.5808,0.0,1.1217,0.0,0.5431,34.668,34.6667,25.3789,25.378,0.1524,4.646,1.926,False
47.295,2018-04-26 00:07:04,296.33099999999996,7113.0,-106.13463999999999,20.41082,47.0,16.4818,16.4821,4.40284,4.402731,0.3353,12.3682,4.5408,0.61439,0.0,4.5408,0.1118,0.5421,0.0,4.5827,0.0,1.0854,0.0,0.5418,34.6692,34.668,25.3838,25.3829,0.1485,4.527,1.876,False
48.302,2018-04-26 00:07:04,298.108,7156.0,-106.13463999999999,20.41082,48.0,16.4653,16.4655,4.401548,4.4014169999999995,0.32754,12.3705,4.5383,0.58068,0.0,4.5383,0.1092,0.541,0.0,4.5844,0.0,1.0609,0.0,0.5407,34.6718,34.6705,25.3897,25.3887,0.1448,4.412,1.828,False
