Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
11.065999999999999,2018-04-19 14:16:53,-7.92,-189.0,-106.9801,17.02056,11.0,26.866,26.8664,5.402554,5.402959,0.1149,12.3619,4.548,163.69,0.0,4.548,0.0383,2.737,0.0,4.5364,0.0,3.5108,0.0,2.737,34.279,34.2816,22.2182,22.22,6.4594,197.472,98.036,False
12.072000000000001,2018-04-19 14:16:53,48.309,1160.0,-106.9801,17.020570000000003,12.0,26.8665,26.8666,5.402623999999999,5.402932,0.11863,12.3619,4.548,142.53,0.0,4.548,0.0396,2.7422,0.0,4.5477,0.0,3.4507,0.0,2.7422,34.2788,34.2809,22.218,22.2195,6.4663,197.68200000000002,98.141,False
13.078,2018-04-19 14:16:53,97.0,2329.0,-106.9801,17.02056,13.0,26.8664,26.8655,5.4028,5.40305,0.11694,12.3621,4.5478,138.06,0.0,4.5478,0.039,2.7386,0.0,4.5604,0.0,3.4366,0.0,2.7386,34.2798,34.2823,22.2188,22.221,6.4636,197.601,98.102,False
14.084000000000001,2018-04-19 14:16:53,99.62200000000001,2392.0,-106.9801,17.020570000000003,14.0,26.8628,26.8611,5.402782,5.402971,0.11868,12.3626,4.5472,127.34,0.0,4.5472,0.0396,2.7426,0.0,4.5628,0.0,3.4014,0.0,2.7426,34.2821,34.2847,22.2218,22.2242,6.4694,197.778,98.185,False
15.09,2018-04-19 14:16:53,101.35700000000001,2434.0,-106.9801,17.02058,15.0,26.8455,26.8395,5.401514,5.4012839999999995,0.11804,12.3635,4.5462,123.94,0.0,4.5462,0.0394,2.7366,0.0,4.5638,0.0,3.3899,0.0,2.7366,34.2856,34.2883,22.23,22.2339,6.4578,197.42,97.98100000000001,False
16.096,2018-04-19 14:16:53,103.695,2490.0,-106.9801,17.02058,16.0,26.7595,26.7619,5.394217,5.394374,0.1288,12.3631,4.5467,114.1,0.0,4.5467,0.0429,2.7442,0.0,4.5648,0.0,3.3533,0.0,2.7442,34.2967,34.296,22.2657,22.2644,6.5077,198.93900000000002,98.603,False
17.102999999999998,2018-04-19 14:16:53,106.677,2561.0,-106.9801,17.020570000000003,17.0,26.0398,26.0285,5.338798000000001,5.3381940000000005,0.14847,12.3747,4.5335,109.19,0.0,4.5335,0.0495,2.7855,0.0,4.5666,0.0,3.3346,0.0,2.7855,34.4339,34.438,22.5951,22.6016,6.7248,205.51,100.75399999999999,False
18.108,2018-04-19 14:16:53,108.152,2597.0,-106.9801,17.02056,18.0,25.8126,25.8058,5.319158,5.31876,0.15307,12.3766,4.5313,105.88,0.0,4.5313,0.051,2.795,0.0,4.5687,0.0,3.3214,0.0,2.795,34.4618,34.464,22.6867,22.6904,6.7377,205.885,100.57700000000001,False
19.115,2018-04-19 14:16:53,109.515,2629.0,-106.9801,17.02056,19.0,25.5945,25.5847,5.296411,5.295438,0.1644,12.3776,4.5302,91.536,0.0,4.5302,0.0548,2.7905,0.0,4.5698,0.0,3.2578,0.0,2.7905,34.46,34.4603,22.7528,22.756,6.7383,205.89,100.215,False
20.12,2018-04-19 14:16:53,111.02799999999999,2666.0,-106.9801,17.02056,20.0,25.3751,25.3621,5.270187,5.2687800000000005,0.176,12.3804,4.5271,90.557,0.0,4.5271,0.0587,2.7869,0.0,4.5707,0.0,3.2535,0.0,2.7869,34.4336,34.4331,22.8003,22.8039,6.7662,206.734,100.243,False
21.125999999999998,2018-04-19 14:16:53,113.67399999999999,2729.0,-106.9801,17.02056,21.0,25.2676,25.2729,5.257585,5.258287,0.20859,12.3799,4.5276,86.585,0.0,4.5276,0.0695,2.7788,0.0,4.5689,0.0,3.2339,0.0,2.7788,34.4221,34.4232,22.8245,22.8237,6.7426,206.007,99.704,False
22.133000000000003,2018-04-19 14:16:53,116.66799999999999,2801.0,-106.9801,17.02056,22.0,25.0248,25.0323,5.229711,5.230766,0.19080999999999998,12.3841,4.5229,79.28399999999999,0.0,4.5229,0.0636,2.7575,0.0,4.5652,0.0,3.196,0.0,2.7576,34.4007,34.4028,22.8823,22.8816,6.7005,204.709,98.661,False
23.139,2018-04-19 14:16:53,118.044,2834.0,-106.9801,17.02056,23.0,24.9336,24.9309,5.220078,5.219888,0.19838,12.3847,4.5222,77.575,0.0,4.5222,0.0661,2.746,0.0,4.5667,0.0,3.1863,0.0,2.7461,34.3985,34.3992,22.9084,22.9097,6.6683,203.71900000000002,98.03299999999999,False
24.145,2018-04-19 14:16:53,119.309,2864.0,-106.9801,17.02056,24.0,24.7664,24.761,5.201023,5.20065,0.21624000000000002,12.3848,4.5221,69.233,0.0,4.5221,0.0721,2.7284,0.0,4.5678,0.0,3.1365,0.0,2.7284,34.3843,34.3856,22.9481,22.9507,6.6294,202.523,97.176,False
25.151,2018-04-19 14:16:53,121.29899999999999,2912.0,-106.9801,17.02056,25.0,24.4991,24.4979,5.170964,5.170836,0.2352,12.3846,4.5223,63.902,0.0,4.5223,0.0784,2.7064,0.0,4.5696,0.0,3.1021,0.0,2.7064,34.3644,34.3644,23.0135,23.0138,6.6102,201.924,96.441,False
26.156999999999996,2018-04-19 14:16:53,123.99799999999999,2977.0,-106.9801,17.02056,26.0,24.3978,24.3968,5.159802,5.159726999999999,0.24270999999999998,12.3866,4.52,59.455,0.0,4.52,0.0809,2.6904,0.0,4.5708,0.0,3.071,0.0,2.6904,34.3583,34.3585,23.0392,23.0396,6.5896,201.28900000000002,95.97,False
27.163,2018-04-19 14:16:53,125.765,3019.0,-106.9801,17.02056,27.0,24.2986,24.2965,5.149364,5.149233000000001,0.25074,12.388,4.5184,58.589,0.0,4.5184,0.0836,2.6831,0.0,4.5713,0.0,3.0645,0.0,2.6831,34.3559,34.3566,23.067,23.0681,6.5685,200.64,95.499,False
28.169,2018-04-19 14:16:53,127.51899999999999,3061.0,-106.9801,17.02056,28.0,24.1711,24.1678,5.135396,5.135038,0.26785,12.3912,4.5148,53.245,0.0,4.5148,0.0893,2.6671,0.0,4.5721,0.0,3.0228,0.0,2.6671,34.3487,34.3486,23.0995,23.1003,6.535,199.611,94.79899999999999,False
29.175,2018-04-19 14:16:53,129.832,3117.0,-106.9801,17.02056,29.0,23.9932,23.9867,5.1158410000000005,5.1149949999999995,0.30558,12.3938,4.5119,48.793,0.0,4.5119,0.1019,2.6456,0.0,4.573,0.0,2.9849,0.0,2.6456,34.3382,34.3367,23.1442,23.145,6.4706,197.635,93.572,False
30.180999999999997,2018-04-19 14:16:53,131.916,3167.0,-106.9801,17.02056,30.0,23.7661,23.7604,5.0904739999999995,5.089897000000001,0.33247,12.3978,4.5074,45.617,0.0,4.5074,0.1108,2.6174,0.0,4.5737,0.0,2.9554,0.0,2.6174,34.3214,34.3214,23.1984,23.2,6.4241,196.205,92.52600000000001,False
31.188000000000002,2018-04-19 14:16:53,134.03799999999998,3218.0,-106.9801,17.02056,31.0,23.6316,23.6307,5.075367,5.075261,0.35953,12.4044,4.5,41.318999999999996,0.0,4.5,0.1198,2.5966,0.0,4.5748,0.0,2.9129,0.0,2.5966,34.3105,34.3104,23.2296,23.2298,6.3793,194.829,91.66,False
32.194,2018-04-19 14:16:53,136.11700000000002,3268.0,-106.9801,17.02056,32.0,23.5616,23.5607,5.067857,5.06773,0.38211,12.4005,4.5043,39.089,0.0,4.5043,0.1274,2.5833,0.0,4.5758,0.0,2.8885,0.0,2.5832,34.3073,34.3071,23.2477,23.2477,6.364,194.359,91.32799999999999,False
33.2,2018-04-19 14:16:53,138.043,3314.0,-106.9801,17.02056,33.0,23.5348,23.5339,5.065094,5.064965,0.41588,12.4002,4.5047,35.194,0.0,4.5047,0.1386,2.5749,0.0,4.5769,0.0,2.843,0.0,2.5749,34.3068,34.3064,23.2551,23.2551,6.338,193.565,90.913,False
34.205999999999996,2018-04-19 14:16:53,140.153,3365.0,-106.9801,17.02056,34.0,23.4604,23.4565,5.0571589999999995,5.056722,0.3876,12.4011,4.5037,33.568000000000005,0.0,4.5037,0.1292,2.5661,0.0,4.5778,0.0,2.8225,0.0,2.5661,34.3037,34.3034,23.2745,23.2754,6.3284,193.267,90.655,False
35.211999999999996,2018-04-19 14:16:53,142.217,3414.0,-106.9801,17.02056,35.0,23.3981,23.4007,5.05071,5.0510779999999995,0.42,12.4002,4.5047,29.775,0.0,4.5047,0.14,2.5593,0.0,4.5788,0.0,2.7703,0.0,2.5593,34.3025,34.3033,23.2918,23.2916,6.2957,192.265,90.089,False
