Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
11.065999999999999,2018-04-16 15:03:02,-0.92,-21.0,-107.03418,16.94386,11.0,26.8789,26.8748,5.403136,5.403067,0.11598,12.359,4.5514,71.794,0.0,4.5514,0.0387,2.7311,0.0,4.5188,0.0,3.1527,0.0,2.7311,34.2736,34.2761,22.21,22.2133,6.4343,196.707,97.67399999999999,False
12.072000000000001,2018-04-16 15:03:02,40.49,973.0,-107.03419,16.94385,12.0,26.6229,26.6441,5.388763,5.38998,0.11757999999999999,12.3638,4.5459,71.92399999999999,0.0,4.5459,0.0392,2.7578,0.0,4.5254,0.0,3.1532,0.0,2.7578,34.3602,34.3532,22.3564,22.3444,6.5451,200.065,98.98100000000001,False
13.078,2018-04-16 15:03:02,131.44,3156.0,-107.03421999999999,16.94386,13.0,26.8504,26.8511,5.401248000000001,5.401353,0.11999000000000001,12.3619,4.5481,71.582,0.0,4.5481,0.04,2.7307,0.0,4.5332,0.0,3.1514,0.0,2.7307,34.2806,34.2808,22.2245,22.2245,6.4409,196.90599999999998,97.73100000000001,False
14.084000000000001,2018-04-16 15:03:02,134.741,3235.0,-107.03421999999999,16.94386,14.0,26.8535,26.8537,5.401513,5.401552,0.11722,12.3603,4.5499,69.697,0.0,4.5499,0.0391,2.7314,0.0,4.5335,0.0,3.1399,0.0,2.7314,34.2799,34.2801,22.2231,22.2231,6.4423,196.947,97.756,False
15.09,2018-04-16 15:03:02,137.314,3297.0,-107.03421000000002,16.94385,15.0,26.8398,26.8422,5.402957,5.402868,0.12349,12.3645,4.5451,67.46,0.0,4.5451,0.0412,2.7371,0.0,4.5334,0.0,3.1257,0.0,2.7371,34.3001,34.2977,22.2427,22.2401,6.4808,198.12,98.329,False
16.096,2018-04-16 15:03:02,139.564,3351.0,-107.0342,16.943839999999998,16.0,26.7532,26.7575,5.406327,5.406451000000001,0.13234,12.3734,4.5349,64.15,0.0,4.5349,0.0441,2.761,0.0,4.5336,0.0,3.1039,0.0,2.761,34.3881,34.3857,22.3365,22.3333,6.5512,200.25599999999997,99.304,False
17.102,2018-04-16 15:03:02,142.216,3414.0,-107.0342,16.94383,17.0,26.6366,26.6419,5.400926,5.4013800000000005,0.14449,12.3704,4.5384,62.265,0.0,4.5384,0.0482,2.7742,0.0,4.5338,0.0,3.0909,0.0,2.7742,34.4358,34.435,22.4094,22.4071,6.6001,201.735,99.87799999999999,False
18.108,2018-04-16 15:03:02,143.828,3453.0,-107.0342,16.943820000000002,18.0,26.4821,26.4823,5.387726,5.38782,0.13457,12.367,4.5422,60.097,0.0,4.5422,0.0449,2.787,0.0,4.5338,0.0,3.0756,0.0,2.787,34.4558,34.4563,22.4733,22.4736,6.6626,203.63400000000001,100.57600000000001,False
19.114,2018-04-16 15:03:02,145.02200000000002,3482.0,-107.0342,16.943820000000002,19.0,26.2142,26.2091,5.367653,5.367233000000001,0.13291,12.3674,4.5418,59.26,0.0,4.5418,0.0443,2.7982,0.0,4.5343,0.0,3.0695,0.0,2.7982,34.5113,34.5121,22.5992,22.6014,6.726,205.546,101.11,False
20.12,2018-04-16 15:03:02,146.329,3513.0,-107.0342,16.943820000000002,20.0,25.9787,25.9771,5.345733999999999,5.345569,0.13823,12.3722,4.5363,56.283,0.0,4.5363,0.0461,2.8078,0.0,4.5349,0.0,3.047,0.0,2.8078,34.5293,34.5293,22.6863,22.6868,6.7637,206.68,101.287,False
