Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
94.583,2018-04-15 05:12:33.000,296.91700000000003,7127.0,-107.0342,16.943820000000002,94.0,14.6665,14.6604,4.235462,4.234676,0.39960999999999997,12.3513,4.5601,0.39489,0.0,4.5601,0.1332,0.5132,0.0,4.6131,0.0,0.8935,0.0,0.5125,34.7453,34.7435,25.8512,25.8511,0.0476,1.449,0.58,False,2018-04-15 05:17:29.917
95.59,2018-04-15 05:12:33.000,298.574,7167.0,-107.0342,16.943820000000002,95.0,14.5916,14.5907,4.228719,4.228428,0.46356,12.3551,4.5558,0.37466,0.0,4.5558,0.1545,0.5125,0.0,4.6142,0.0,0.8707,0.0,0.5118,34.75,34.7481,25.871,25.8698,0.0465,1.4180000000000001,0.5670000000000001,False,2018-04-15 05:17:31.574
96.596,2018-04-15 05:12:33.000,300.996,7225.0,-107.0342,16.943820000000002,96.0,14.5758,14.5763,4.227353,4.2272099999999995,0.46497,12.3572,4.5533,0.35407,0.0,4.5533,0.155,0.5117,0.0,4.6151,0.0,0.8462,0.0,0.511,34.7512,34.7495,25.8754,25.8739,0.0456,1.39,0.555,False,2018-04-15 05:17:33.996
97.603,2018-04-15 05:12:33.000,303.212,7278.0,-107.03419,16.943820000000002,97.0,14.5564,14.5559,4.225676999999999,4.225455,0.49149,12.3582,4.5522,0.32366999999999996,0.0,4.5522,0.1638,0.5116,0.0,4.6158,0.0,0.8071,0.0,0.5109,34.7527,34.7511,25.8808,25.8796,0.0454,1.382,0.552,False,2018-04-15 05:17:36.212
98.609,2018-04-15 05:12:33.000,306.653,7361.0,-107.03418,16.943820000000002,98.0,14.4748,14.4724,4.218298,4.218084999999999,0.5628,12.3642,4.5455,0.29131,0.0,4.5455,0.1876,0.5114,0.0,4.6169,0.0,0.7618,0.0,0.5106,34.7576,34.7578,25.902,25.9027,0.0441,1.3419999999999999,0.535,False,2018-04-15 05:17:39.653
99.616,2018-04-15 05:12:33.000,308.492,7405.0,-107.03418,16.9438,99.0,14.3607,14.3582,4.208132,4.207777,0.57914,12.3694,4.5396,0.27071,0.0,4.5396,0.1931,0.511,0.0,4.6174,0.0,0.7297,0.0,0.5102,34.7659,34.7648,25.9329,25.9326,0.0422,1.284,0.511,False,2018-04-15 05:17:41.492
100.62200000000001,2018-04-15 05:12:33.000,309.558,7430.0,-107.03418,16.9438,100.0,14.2303,14.2271,4.195941,4.195451,0.5958,12.3686,4.5404,0.24961,0.0,4.5404,0.1986,0.5109,0.0,4.6178,0.0,0.6945,0.0,0.5101,34.77,34.7684,25.9638,25.9632,0.0424,1.29,0.512,False,2018-04-15 05:17:42.558
101.62899999999999,2018-04-15 05:12:33.000,311.367,7474.0,-107.03418,16.9438,101.0,14.1901,14.1779,4.192216999999999,4.190930000000001,0.66884,12.3673,4.5419,0.22985999999999998,0.0,4.5419,0.223,0.5105,0.0,4.1806,0.0,0.6585,0.0,0.5097,34.7713,34.7704,25.9734,25.9752,0.041,1.25,0.495,False,2018-04-15 05:17:44.367
102.635,2018-04-15 05:12:33.000,317.531,7622.0,-107.03418,16.9438,102.0,14.149,14.152,4.188682,4.1888190000000005,0.6027,12.3671,4.5422,0.20573000000000002,0.0,4.5422,0.2009,0.5098,0.0,4.6751,0.0,0.6108,0.0,0.509,34.7751,34.7737,25.985,25.9833,0.0383,1.167,0.46299999999999997,False,2018-04-15 05:17:50.531
103.641,2018-04-15 05:12:33.000,322.875,7750.0,-107.03418,16.9438,103.0,14.1118,14.1158,4.185244,4.185479,0.53286,12.3643,4.5454,0.18553,0.0,4.5454,0.1776,0.5098,0.0,4.6203,0.0,0.5658,0.0,0.509,34.7764,34.7749,25.9939,25.9919,0.0384,1.171,0.46399999999999997,False,2018-04-15 05:17:55.875
