Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
103.64200000000001,2018-04-19 14:16:42.000,290.722,6978.0,-106.98008,17.02056,103.0,14.7098,14.7282,4.239602,4.241349,0.40433,12.3546,4.5563,0.11262,0.0,4.5563,0.1348,0.5139,0.0,4.6174,0.0,0.3497,0.0,0.5131,34.7409,34.7405,25.8388,25.8344,0.0521,1.5859999999999999,0.635,False,2018-04-19 14:21:32.722
104.648,2018-04-19 14:16:42.000,292.77,7027.0,-106.98008,17.02056,104.0,14.6181,14.6179,4.231229,4.2312449999999995,0.46846000000000004,12.3619,4.548,0.10790999999999999,0.0,4.548,0.1561,0.5131,0.0,4.6228,0.0,0.3313,0.0,0.5123,34.7456,34.746,25.8622,25.8626,0.049,1.4909999999999999,0.596,False,2018-04-19 14:21:34.770
105.655,2018-04-19 14:16:42.000,294.075,7059.0,-106.98008,17.02056,105.0,14.5632,14.5627,4.226399,4.226305,0.42867,12.3583,4.5521,0.10103,0.0,4.5521,0.1429,0.5129,0.0,4.6361,0.0,0.3028,0.0,0.5121,34.75,34.7496,25.8775,25.8773,0.0501,1.527,0.61,False,2018-04-19 14:21:36.075
106.661,2018-04-19 14:16:42.000,295.034,7082.0,-106.9801,17.02056,106.0,14.4204,14.4169,4.213023000000001,4.212577,0.48807,12.3637,4.5461,0.093941,0.0,4.5461,0.1627,0.5128,0.0,4.6202,0.0,0.2712,0.0,0.512,34.7545,34.7535,25.9116,25.9115,0.0498,1.516,0.604,False,2018-04-19 14:21:37.034
107.66799999999999,2018-04-19 14:16:42.000,296.211,7110.0,-106.9801,17.02056,107.0,14.3303,14.3289,4.2050019999999995,4.204861,0.6014,12.3666,4.5427,0.086499,0.0,4.5427,0.2005,0.5128,0.0,4.6178,0.0,0.2355,0.0,0.512,34.761,34.7609,25.9358,25.9361,0.0499,1.5190000000000001,0.604,False,2018-04-19 14:21:38.211
108.67399999999999,2018-04-19 14:16:42.000,297.976,7152.0,-106.98008999999999,17.02056,108.0,14.2088,14.2045,4.193797,4.193403,0.70214,12.3694,4.5395,0.079486,0.0,4.5395,0.234,0.5127,0.0,4.6286,0.0,0.199,0.0,0.5119,34.7662,34.7664,25.9657,25.9667,0.0495,1.508,0.598,False,2018-04-19 14:21:39.976
109.681,2018-04-19 14:16:42.000,299.193,7182.0,-106.98008,17.02056,109.0,14.0957,14.0951,4.183465,4.1833730000000005,0.58962,12.3658,4.5436,0.075066,0.0,4.5436,0.1965,0.5124,0.0,4.6431,0.0,0.1743,0.0,0.5116,34.7719,34.7716,25.994,25.9939,0.0472,1.439,0.569,False,2018-04-19 14:21:41.193
110.68700000000001,2018-04-19 14:16:42.000,300.074,7203.0,-106.98008,17.02058,110.0,14.0392,14.0393,4.178319,4.178285,0.52927,12.3634,4.5463,0.06851499999999999,0.0,4.5463,0.1764,0.5122,0.0,4.6275,0.0,0.1349,0.0,0.5114,34.7747,34.7743,26.008,26.0078,0.0465,1.416,0.56,False,2018-04-19 14:21:42.074
111.694,2018-04-19 14:16:42.000,300.904,7223.0,-106.98008,17.02058,111.0,14.0086,14.0084,4.175513,4.175484,0.51284,12.3644,4.5452,0.064346,0.0,4.5452,0.1709,0.512,0.0,4.6178,0.0,0.1079,0.0,0.5112,34.7758,34.7757,26.0154,26.0154,0.0468,1.426,0.564,False,2018-04-19 14:21:42.904
112.70100000000001,2018-04-19 14:16:42.000,301.79200000000003,7244.0,-106.9801,17.02058,112.0,13.9855,13.9855,4.173405000000001,4.173386,0.50788,12.3621,4.5478,0.06055,0.0,4.5478,0.1693,0.5119,0.0,4.6183,0.0,0.0811,0.0,0.5111,34.7766,34.7765,26.0209,26.0208,0.0474,1.443,0.57,False,2018-04-19 14:21:43.792
