Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
92.571,2018-04-20 11:01:56.000,324.286,7784.0,-106.979,16.984360000000002,92.0,14.5545,14.5551,4.219361,4.219259,0.19114,12.342,4.5706,0.0501,0.0,4.5706,0.0637,0.536,0.0,4.6043,0.0,0.0,0.0,0.535,34.6984,34.6969,25.8391,25.8378,0.0923,2.8110000000000004,1.122,False,2018-04-20 11:07:20.286
93.57700000000001,2018-04-20 11:01:56.000,325.207,7806.0,-106.979,16.984360000000002,93.0,14.4973,14.4978,4.21672,4.216632,0.2323,12.3445,4.5678,0.0501,0.0,4.5678,0.0774,0.5294,0.0,4.6055,0.0,0.0,0.0,0.5285,34.7249,34.7236,25.8719,25.8708,0.077,2.345,0.935,False,2018-04-20 11:07:21.207
94.583,2018-04-20 11:01:56.000,326.19,7830.0,-106.979,16.984379999999998,94.0,14.4902,14.4907,4.216608,4.216516,0.24758000000000002,12.3448,4.5675,0.0501,0.0,4.5675,0.0825,0.525,0.0,4.6064,0.0,0.0,0.0,0.5241,34.7298,34.7286,25.8772,25.8761,0.0727,2.213,0.883,False,2018-04-20 11:07:22.190
95.59,2018-04-20 11:01:56.000,327.372,7858.0,-106.979,16.984379999999998,95.0,14.4895,14.49,4.2168849999999996,4.216804,0.25333,12.3454,4.5668,0.0501,0.0,4.5668,0.0844,0.5218,0.0,4.6072,0.0,0.0,0.0,0.5208,34.7326,34.7314,25.8795,25.8785,0.0704,2.1430000000000002,0.855,False,2018-04-20 11:07:23.372
96.596,2018-04-20 11:01:56.000,330.82099999999997,7941.0,-106.979,16.984370000000002,96.0,14.4982,14.5008,4.2176290000000005,4.217657,0.28562,12.3456,4.5666,0.0501,0.0,4.5666,0.0952,0.5195,0.0,4.5338,0.0,0.0,0.0,0.5186,34.7313,34.7292,25.8767,25.8745,0.072,2.194,0.875,False,2018-04-20 11:07:26.821
97.603,2018-04-20 11:01:56.000,334.848,8037.0,-106.97898,16.984360000000002,97.0,14.4921,14.4912,4.21761,4.217472,0.25985,12.347,4.565,0.0501,0.0,4.565,0.0866,0.518,0.0,3.0764,0.0,0.0,0.0,0.5171,34.7361,34.7356,25.8817,25.8816,0.0636,1.9369999999999998,0.772,False,2018-04-20 11:07:30.848
98.609,2018-04-20 11:01:56.000,336.116,8068.0,-106.97898,16.984379999999998,98.0,14.478,14.4787,4.216947,4.216906,0.30566,12.3512,4.5602,0.0501,0.0,4.5602,0.1019,0.5167,0.0,4.6011,0.0,0.0,0.0,0.5157,34.7423,34.7412,25.8896,25.8886,0.0587,1.788,0.713,False,2018-04-20 11:07:32.116
99.616,2018-04-20 11:01:56.000,337.131,8092.0,-106.97898,16.984379999999998,99.0,14.421,14.4199,4.212468,4.212238,0.44048000000000004,12.3607,4.5494,0.0501,0.0,4.5494,0.1468,0.5158,0.0,4.6106,0.0,0.0,0.0,0.5148,34.7517,34.7506,25.9091,25.9084,0.0553,1.683,0.67,False,2018-04-20 11:07:33.131
100.62200000000001,2018-04-20 11:01:56.000,338.06199999999995,8114.0,-106.979,16.984379999999998,100.0,14.3394,14.3388,4.205782,4.205596,0.61439,12.3722,4.5364,0.0501,0.0,4.5364,0.2048,0.5153,0.0,4.6119,0.0,0.0,0.0,0.5143,34.7629,34.7617,25.9352,25.9343,0.0561,1.709,0.679,False,2018-04-20 11:07:34.062
101.62899999999999,2018-04-20 11:01:56.000,339.246,8143.0,-106.979,16.984379999999998,101.0,14.3095,14.3087,4.203022,4.202857,0.68284,12.3743,4.534,0.0501,0.0,4.534,0.2276,0.5145,0.0,4.6129,0.0,0.0,0.0,0.5136,34.7639,34.7631,25.9423,25.9419,0.0528,1.607,0.639,False,2018-04-20 11:07:35.246
102.635,2018-04-20 11:01:56.000,344.81199999999995,8276.0,-106.97899,16.984379999999998,102.0,14.3727,14.3673,4.208631,4.208083,0.67392,12.3674,4.5418,0.0501,0.0,4.5418,0.2247,0.5139,0.0,4.62,0.0,0.0,0.0,0.513,34.7584,34.7583,25.9247,25.9257,0.0535,1.63,0.649,False,2018-04-20 11:07:40.812
