Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
38.231,2018-04-17 15:03:16.000,157.293,3776.0,-107.06273999999999,16.97818,38.0,23.2565,23.2548,5.035198,5.034855,0.48567,12.4066,4.4975,53.655,0.0,4.4975,0.1619,2.5446,0.0,4.5471,0.0,3.0255,0.0,2.5446,34.2931,34.2918,23.3259,23.3254,6.2578,191.1,89.32,False,2018-04-17 15:05:53.293
39.236999999999995,2018-04-17 15:03:16.000,159.153,3821.0,-107.06273999999999,16.97818,39.0,23.0696,23.0601,5.015719,5.014442,0.6848,12.4193,4.4833,47.174,0.0,4.4833,0.2283,2.5145,0.0,4.548,0.0,2.9701,0.0,2.5145,34.2891,34.2866,23.3768,23.3776,6.172,188.472,87.807,False,2018-04-17 15:05:55.153
40.243,2018-04-17 15:03:16.000,161.57399999999998,3879.0,-107.06273999999999,16.97818,40.0,22.844,22.8412,4.992611,4.992025,0.85277,12.4314,4.4697,43.248999999999995,0.0,4.4697,0.2843,2.4656,0.0,4.5492,0.0,2.9325,0.0,2.4656,34.2871,34.2848,23.44,23.439,6.0004,183.222,85.02799999999999,False,2018-04-17 15:05:57.574
41.248999999999995,2018-04-17 15:03:16.000,163.27200000000002,3920.0,-107.06273999999999,16.97818,41.0,22.4178,22.409,4.948519999999999,4.947412,0.9758399999999999,12.4363,4.4642,39.306,0.0,4.4642,0.3253,2.4175,0.0,4.5497,0.0,2.8911,0.0,2.4175,34.2797,34.278,23.5556,23.5568,5.9466,181.55700000000002,83.63,False,2018-04-17 15:05:59.272
42.255,2018-04-17 15:03:16.000,164.998,3961.0,-107.06272,16.97818,42.0,22.3412,22.3383,4.941136,4.940611,0.99039,12.4336,4.4672,35.545,0.0,4.4672,0.3301,2.4019,0.0,4.5518,0.0,2.8472,0.0,2.4019,34.2823,34.2804,23.5792,23.5786,5.9243,180.872,83.205,False,2018-04-17 15:06:00.998
43.262,2018-04-17 15:03:16.000,167.16,4013.0,-107.06272,16.97818,43.0,22.3089,22.3083,4.938073999999999,4.937787999999999,1.0155,12.4334,4.4675,31.906,0.0,4.4675,0.3385,2.3882,0.0,4.5529,0.0,2.8004,0.0,2.3881,34.2835,34.2818,23.5893,23.5881,5.8968,180.032,82.773,False,2018-04-17 15:06:03.160
44.268,2018-04-17 15:03:16.000,168.95,4056.0,-107.06272,16.97818,44.0,22.2545,22.2497,4.932568,4.931856,1.0167,12.4344,4.4663,28.680999999999997,0.0,4.4663,0.3389,2.3694,0.0,4.5541,0.0,2.7543,0.0,2.3693,34.2831,34.2813,23.6044,23.6043,5.8088,177.34099999999998,81.458,False,2018-04-17 15:06:04.950
45.273999999999994,2018-04-17 15:03:16.000,170.43599999999998,4091.0,-107.06272,16.97818,45.0,22.1231,22.1218,4.918726,4.918319,1.0775,12.4347,4.466,26.122,0.0,4.466,0.3591,2.338,0.0,4.5543,0.0,2.7135,0.0,2.338,34.2784,34.2763,23.6377,23.6364,5.7243,174.755,80.084,False,2018-04-17 15:06:06.436
46.28,2018-04-17 15:03:16.000,172.82299999999998,4149.0,-107.06272,16.97818,46.0,22.1115,22.0664,4.917841,4.912864,1.114,12.4326,4.4684,23.391,0.0,4.4684,0.3713,2.3279,0.0,4.5567,0.0,2.6654,0.0,2.3278,34.2803,34.277,23.6424,23.6525,5.7391,175.208,80.27600000000001,False,2018-04-17 15:06:08.823
47.286,2018-04-17 15:03:16.000,175.701,4218.0,-107.06272,16.97818,47.0,22.0504,22.054,4.911574,4.911777,1.0482,12.4314,4.4697,21.191,0.0,4.4697,0.3494,2.3151,0.0,4.5587,0.0,2.6229,0.0,2.3151,34.2792,34.2779,23.6588,23.6568,5.7084,174.267,79.759,False,2018-04-17 15:06:11.701
48.293,2018-04-17 15:03:16.000,176.88400000000001,4246.0,-107.06272,16.97818,48.0,22.0494,22.0494,4.911596,4.911411,1.0501,12.4323,4.4687,19.2,0.0,4.4687,0.35,2.3101,0.0,4.5597,0.0,2.5798,0.0,2.31,34.2798,34.2784,23.6596,23.6584,5.6907,173.725,79.51,False,2018-04-17 15:06:12.884
49.299,2018-04-17 15:03:16.000,178.237,4279.0,-107.06272,16.97818,49.0,21.9321,21.9071,4.899108999999999,4.896344999999999,1.0081,12.4264,4.4753,17.214000000000002,0.0,4.4753,0.336,2.3094,0.0,4.5605,0.0,2.5322,0.0,2.3093,34.2744,34.2725,23.6882,23.6937,5.7211,174.65099999999998,79.766,False,2018-04-17 15:06:14.237
50.305,2018-04-17 15:03:16.000,180.523,4334.0,-107.06272,16.97818,50.0,21.7596,21.7543,4.881361,4.880513,1.0317,12.4211,4.4813,15.123,0.0,4.4813,0.3439,2.3233,0.0,4.5625,0.0,2.476,0.0,2.3232,34.2713,34.2688,23.7338,23.7334,5.8016,177.09900000000002,80.638,False,2018-04-17 15:06:16.523
