Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
101.62899999999999,2018-04-15 05:12:33.000,417.37800000000004,10018.0,-107.05443999999999,16.99588,101.0,14.5655,14.5649,4.2208,4.2206470000000005,0.15044000000000002,12.3342,4.5796,0.91389,0.0,4.5796,0.0501,0.5345,0.0,4.6107,0.0,1.2577,0.0,0.5335,34.6981,34.6973,25.8368,25.8363,0.0838,2.5540000000000003,1.02,False,2018-04-15 05:19:30.378
102.635,2018-04-15 05:12:33.000,418.14300000000003,10036.0,-107.05443999999999,16.9959,102.0,14.4741,14.4741,4.214179,4.214135,0.15794,12.3343,4.5795,0.8685200000000001,0.0,4.5795,0.0526,0.5285,0.0,4.6101,0.0,1.2357,0.0,0.5275,34.7186,34.7182,25.8723,25.872,0.0673,2.05,0.8170000000000001,False,2018-04-15 05:19:31.143
103.64200000000001,2018-04-15 05:12:33.000,418.842,10053.0,-107.05443999999999,16.9959,103.0,14.4611,14.4614,4.2141,4.21408,0.21335,12.3379,4.5754,0.8217399999999999,0.0,4.5754,0.0711,0.5243,0.0,4.6102,0.0,1.2116,0.0,0.5234,34.7291,34.7287,25.8832,25.8828,0.0613,1.868,0.7440000000000001,False,2018-04-15 05:19:31.842
104.648,2018-04-15 05:12:33.000,419.74800000000005,10075.0,-107.05443999999999,16.9959,104.0,14.4223,14.4198,4.212396,4.212171,0.37088000000000004,12.3519,4.5594,0.77158,0.0,4.5594,0.1236,0.5206,0.0,4.6109,0.0,1.1842,0.0,0.5197,34.7478,34.748,25.906,25.9066,0.0586,1.784,0.71,False,2018-04-15 05:19:32.748
105.655,2018-04-15 05:12:33.000,421.21,10110.0,-107.05443999999999,16.99588,105.0,14.2788,14.2755,4.199001,4.1986669999999995,0.54251,12.3582,4.5522,0.72108,0.0,4.5522,0.1808,0.5176,0.0,4.6114,0.0,1.1549,0.0,0.5167,34.7526,34.7525,25.9402,25.9409,0.0583,1.776,0.705,False,2018-04-15 05:19:34.210
106.661,2018-04-15 05:12:33.000,422.67900000000003,10145.0,-107.05443999999999,16.99588,106.0,14.2308,14.2304,4.194693,4.194630999999999,0.53112,12.3601,4.5501,0.67396,0.0,4.5501,0.177,0.5158,0.0,4.612,0.0,1.1255,0.0,0.5148,34.7555,34.7553,25.9527,25.9527,0.0558,1.699,0.674,False,2018-04-15 05:19:35.679
107.66799999999999,2018-04-15 05:12:33.000,423.965,10176.0,-107.05445,16.99589,107.0,14.1788,14.1778,4.189998999999999,4.189891,0.5703699999999999,12.3646,4.545,0.616,0.0,4.545,0.1901,0.5152,0.0,4.6128,0.0,1.0864,0.0,0.5142,34.7584,34.7583,25.966,25.9662,0.0561,1.709,0.677,False,2018-04-15 05:19:36.965
108.67399999999999,2018-04-15 05:12:33.000,425.32,10209.0,-107.05446,16.9959,108.0,14.146,14.1459,4.187243,4.1872110000000005,0.60387,12.3673,4.5419,0.55745,0.0,4.5419,0.2013,0.5143,0.0,4.6135,0.0,1.043,0.0,0.5134,34.762,34.7618,25.9758,25.9756,0.0529,1.6119999999999999,0.638,False,2018-04-15 05:19:38.320
109.681,2018-04-15 05:12:33.000,426.74199999999996,10243.0,-107.05446,16.9959,109.0,14.117,14.1169,4.184672,4.184641,0.6139,12.3681,4.5411,0.50459,0.0,4.5411,0.2046,0.514,0.0,4.6142,0.0,0.9998,0.0,0.5131,34.7639,34.7637,25.9833,25.9832,0.0534,1.6269999999999998,0.644,False,2018-04-15 05:19:39.742
110.68700000000001,2018-04-15 05:12:33.000,428.12699999999995,10276.0,-107.05443999999999,16.9959,110.0,14.0798,14.0798,4.181436,4.181426999999999,0.60411,12.3678,4.5413,0.45707,0.0,4.5413,0.2014,0.5135,0.0,4.6152,0.0,0.9569,0.0,0.5126,34.767,34.7669,25.9936,25.9935,0.0504,1.534,0.607,False,2018-04-15 05:19:41.127
111.694,2018-04-15 05:12:33.000,429.26199999999994,10303.0,-107.05443999999999,16.99588,111.0,14.0474,14.0476,4.178525,4.17853,0.56216,12.3646,4.545,0.41831,0.0,4.545,0.1874,0.5132,0.0,4.6154,0.0,0.9185,0.0,0.5123,34.7688,34.7687,26.0018,26.0017,0.0515,1.569,0.62,False,2018-04-15 05:19:42.262
112.7,2018-04-15 05:12:33.000,430.19300000000004,10326.0,-107.05443999999999,16.99588,112.0,14.0226,14.0225,4.176329,4.176295,0.5383399999999999,12.3642,4.5455,0.38527,0.0,4.5455,0.1794,0.5132,0.0,4.6259,0.0,0.883,0.0,0.5123,34.7704,34.7701,26.0083,26.0081,0.0505,1.5390000000000001,0.608,False,2018-04-15 05:19:43.193
113.70700000000001,2018-04-15 05:12:33.000,431.043,10346.0,-107.05443999999999,16.99588,113.0,13.991,13.9912,4.173507,4.1735120000000006,0.51961,12.3628,4.547,0.35301,0.0,4.547,0.1732,0.513,0.0,4.6422,0.0,0.8449,0.0,0.5121,34.7722,34.7721,26.0164,26.0163,0.0498,1.516,0.599,False,2018-04-15 05:19:44.043
