Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
38.231,2018-04-16 15:03:02.000,183.923,4415.0,-107.03418,16.94376,38.0,23.1062,23.111,5.019836,5.020389,0.50776,12.4042,4.5001,26.410999999999998,0.0,4.5001,0.1693,2.5229,0.0,4.5437,0.0,2.7185,0.0,2.5228,34.2925,34.293,23.3687,23.3678,6.2197,189.93,88.544,False,2018-04-16 15:06:05.923
39.236999999999995,2018-04-16 15:03:02.000,186.645,4480.0,-107.03418,16.94376,39.0,22.915,22.9137,4.999718,4.999403,0.59275,12.4137,4.4895,24.668000000000003,0.0,4.4895,0.1976,2.4979,0.0,4.5447,0.0,2.6888,0.0,2.4978,34.2867,34.2853,23.4194,23.4187,6.1581,188.03900000000002,87.37,False,2018-04-16 15:06:08.645
40.243,2018-04-16 15:03:02.000,187.982,4513.0,-107.03418,16.94376,40.0,22.804,22.8025,4.98845,4.988091000000001,0.67009,12.4196,4.4829,22.996,0.0,4.4829,0.2234,2.4836,0.0,4.5459,0.0,2.6582,0.0,2.4836,34.2863,34.2847,23.4509,23.4501,6.1177,186.799,86.62799999999999,False,2018-04-16 15:06:09.982
41.248999999999995,2018-04-16 15:03:02.000,189.36,4546.0,-107.03418,16.94376,41.0,22.6658,22.6615,4.9740910000000005,4.973479,0.79527,12.428,4.4735,20.825,0.0,4.4735,0.2651,2.4614,0.0,4.5463,0.0,2.6152,0.0,2.4614,34.2833,34.2819,23.488,23.4882,6.0414,184.463,85.338,False,2018-04-16 15:06:11.360
42.255,2018-04-16 15:03:02.000,190.829,4581.0,-107.03418,16.94376,42.0,22.4441,22.4415,4.951347,4.950868,0.99251,12.4364,4.4641,19.334,0.0,4.4641,0.3308,2.4338,0.0,4.5469,0.0,2.5829,0.0,2.4337,34.2807,34.279,23.549,23.5484,5.9969,183.095,84.37799999999999,False,2018-04-16 15:06:12.829
43.262,2018-04-16 15:03:02.000,193.715,4650.0,-107.03419,16.94375,43.0,22.3811,22.4092,4.945015,4.947907,1.1775,12.4358,4.4647,17.718,0.0,4.4647,0.3925,2.4154,0.0,4.5474,0.0,2.5451,0.0,2.4154,34.2807,34.281,23.5668,23.5591,5.9608,181.989,83.77600000000001,False,2018-04-16 15:06:15.715
44.268,2018-04-16 15:03:02.000,196.07299999999998,4707.0,-107.0342,16.94374,44.0,22.157,22.1573,4.922132,4.921928,1.0364,12.4365,4.4639,16.688,0.0,4.4639,0.3455,2.3661,0.0,4.5482,0.0,2.519,0.0,2.366,34.2786,34.2767,23.6283,23.6268,5.7714,176.19400000000002,80.791,False,2018-04-16 15:06:18.073
45.273999999999994,2018-04-16 15:03:02.000,197.476,4740.0,-107.0342,16.94374,45.0,21.9493,21.9438,4.901127,4.900269000000001,1.0657,12.4324,4.4686,15.092,0.0,4.4686,0.3552,2.3409,0.0,4.5491,0.0,2.4749,0.0,2.3409,34.2779,34.2755,23.6859,23.6855,5.7798,176.44299999999998,80.611,False,2018-04-16 15:06:19.476
46.28,2018-04-16 15:03:02.000,200.915,4823.0,-107.0342,16.94374,46.0,21.8995,21.837,4.8958,4.888871,1.2618,12.4286,4.4728,13.421,0.0,4.4728,0.4206,2.3135,0.0,4.5504,0.0,2.425,0.0,2.3134,34.2751,34.2701,23.6974,23.711,5.6759,173.269,79.09,False,2018-04-16 15:06:22.915
47.286,2018-04-16 15:03:02.000,202.59900000000002,4863.0,-107.0342,16.94374,47.0,20.8232,20.8214,4.785856,4.785401,0.97803,12.4162,4.4868,12.42,0.0,4.4868,0.326,2.3109,0.0,4.5523,0.0,2.3907,0.0,2.3108,34.2612,34.259,23.9817,23.9806,5.9218,180.72400000000002,80.929,False,2018-04-16 15:06:24.599
