Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
1.006,2018-04-15 05:12:33,-9.877,-236.0,-106.98,17.02068,1.0,27.0556,27.0616,5.417075,5.418111,0.11994,12.3671,4.5421,0.6146199999999999,0.0,4.5421,0.04,2.7405,0.0,4.5889,0.0,1.131,0.0,2.7405,34.2456,34.2486,22.132,22.1323,6.4366,196.792,97.98,False,2018-04-15 05:12:23.123
2.012,2018-04-15 05:12:33,11.114,268.0,-106.98,17.02068,2.0,27.063,27.0618,5.418558999999999,5.418861,0.11612,12.3739,4.5344,0.3457,0.0,4.5344,0.0387,2.7446,0.0,4.5287,0.0,0.822,0.0,2.7446,34.2504,34.2534,22.1333,22.136,6.4467,197.09900000000002,98.148,False,2018-04-15 05:12:44.114
3.0180000000000002,2018-04-15 05:12:33,16.596,399.0,-106.97998,17.02068,3.0,27.0637,27.0647,5.41878,5.419288,0.11546,12.3709,4.5378,0.20589000000000002,0.0,4.5378,0.0385,2.7445,0.0,4.5495,0.0,0.5762,0.0,2.7445,34.2511,34.2541,22.1337,22.1356,6.4514,197.243,98.221,False,2018-04-15 05:12:49.596
4.024,2018-04-15 05:12:33,19.77,475.0,-106.97998,17.02068,4.0,27.0659,27.0664,5.419164,5.4196029999999995,0.11400999999999999,12.3685,4.5406,0.13177,0.0,4.5406,0.038,2.7436,0.0,4.5496,0.0,0.391,0.0,2.7436,34.252,34.2547,22.1337,22.1356,6.4446,197.03599999999997,98.12200000000001,False,2018-04-15 05:12:52.770
5.03,2018-04-15 05:12:33,23.765,571.0,-106.97998,17.02068,5.0,27.063,27.0641,5.418972,5.419517,0.11289,12.3694,4.5396,0.10402,0.0,4.5396,0.0376,2.7456,0.0,4.5474,0.0,0.2924,0.0,2.7456,34.2524,34.2555,22.1351,22.137,6.4588,197.47099999999998,98.334,False,2018-04-15 05:12:56.765
6.0360000000000005,2018-04-15 05:12:33,26.849,645.0,-106.97998,17.02066,6.0,27.0607,27.0619,5.418766000000001,5.419258,0.119,12.3676,4.5416,0.099704,0.0,4.5416,0.0397,2.7444,0.0,4.5463,0.0,0.2698,0.0,2.7444,34.2524,34.255,22.1359,22.1374,6.4484,197.15099999999998,98.171,False,2018-04-15 05:12:59.849
7.042000000000001,2018-04-15 05:12:33,29.605,712.0,-106.97998,17.02066,7.0,27.064,27.0647,5.419256,5.419725,0.11890999999999999,12.3677,4.5414,0.07701799999999999,0.0,4.5414,0.0396,2.7433,0.0,4.545,0.0,0.1623,0.0,2.7433,34.2531,34.256,22.1354,22.1373,6.4464,197.08900000000003,98.146,False,2018-04-15 05:13:02.605
8.048,2018-04-15 05:12:33,33.719,810.0,-106.97998,17.02066,8.0,27.0641,27.0649,5.419319000000001,5.419762,0.11962,12.367,4.5423,0.057163,0.0,4.5423,0.0399,2.7437,0.0,4.5435,0.0,0.0498,0.0,2.7437,34.2532,34.2558,22.1355,22.1372,6.4473,197.11599999999999,98.16,False,2018-04-15 05:13:06.719
9.054,2018-04-15 05:12:33,36.604,879.0,-106.97996,17.02066,9.0,27.065,27.0651,5.419512999999999,5.419905,0.12493,12.3675,4.5416,0.052722000000000005,0.0,4.5416,0.0416,2.7436,0.0,4.5424,0.0,0.0207,0.0,2.7436,34.2536,34.2563,22.1356,22.1376,6.4553,197.361,98.28299999999999,False,2018-04-15 05:13:09.604
10.06,2018-04-15 05:12:33,39.689,954.0,-106.97996,17.02065,10.0,27.0653,27.0657,5.419763,5.420179,0.12669,12.3678,4.5413,0.051221,0.0,4.5413,0.0422,2.7409,0.0,4.5415,0.0,0.0093,0.0,2.7409,34.2549,34.2576,22.1365,22.1385,6.4385,196.847,98.029,False,2018-04-15 05:13:12.689
11.065999999999999,2018-04-15 05:12:33,43.835,1053.0,-106.97996,17.02064,11.0,27.0611,27.0608,5.419727,5.4201239999999995,0.1278,12.3678,4.5413,0.050767,0.0,4.5413,0.0426,2.7417,0.0,4.5402,0.0,0.0057,0.0,2.7417,34.2574,34.2605,22.1399,22.1423,6.4485,197.153,98.176,False,2018-04-15 05:13:16.835
12.072000000000001,2018-04-15 05:12:33,90.19,2166.0,-106.97997,17.02061,12.0,27.0559,27.0558,5.419268,5.419548000000001,0.11913,12.3673,4.5419,0.050654000000000005,0.0,4.5419,0.0397,2.7484,0.0,4.5392,0.0,0.0048,0.0,2.7484,34.2577,34.2598,22.1418,22.1434,6.4711,197.843,98.51100000000001,False,2018-04-15 05:14:03.190
13.078,2018-04-15 05:12:33,165.364,3970.0,-106.98002,17.02064,13.0,26.8767,26.8927,5.409987999999999,5.411027,0.14252,12.3723,4.5363,0.050671,0.0,4.5363,0.0475,2.7626,0.0,4.5467,0.0,0.0049,0.0,2.7627,34.3236,34.3192,22.2485,22.2401,6.5484,200.187,99.43,False,2018-04-15 05:15:18.364
14.084000000000001,2018-04-15 05:12:33,172.937,4151.0,-106.98002,17.02066,14.0,26.6269,26.6509,5.397404,5.398585,0.14953,12.3762,4.5319,0.050671,0.0,4.5319,0.0498,2.7911,0.0,4.5475,0.0,0.0049,0.0,2.7911,34.4186,34.4092,22.3993,22.3846,6.6547,203.405,100.678,False,2018-04-15 05:15:25.937
15.09,2018-04-15 05:12:33,174.52900000000002,4190.0,-106.98002,17.02066,15.0,26.4707,26.4523,5.391933,5.392229,0.15311,12.3807,4.5267,0.050671,0.0,4.5267,0.051,2.7975,0.0,4.5482,0.0,0.0049,0.0,2.7975,34.4956,34.5116,22.5066,22.5244,6.6846,204.299,100.911,False,2018-04-15 05:15:27.529
16.096,2018-04-15 05:12:33,176.201,4230.0,-106.98002,17.02066,16.0,26.2929,26.2674,5.3857349999999995,5.383155,0.17504,12.3843,4.5226,0.050671,0.0,4.5226,0.0584,2.8082,0.0,4.5486,0.0,0.0049,0.0,2.8082,34.5839,34.5844,22.629,22.6374,6.7279,205.59900000000002,101.315,False,2018-04-15 05:15:29.201
17.102,2018-04-15 05:12:33,178.58700000000002,4287.0,-106.98001000000001,17.02064,17.0,26.1713,26.1965,5.373497,5.3753720000000005,0.17967,12.3849,4.5219,0.050671,0.0,4.5219,0.0599,2.8187,0.0,4.5497,0.0,0.0049,0.0,2.8187,34.5865,34.5811,22.6691,22.6572,6.7678,206.80900000000003,101.709,False,2018-04-15 05:15:31.587
18.108,2018-04-15 05:12:33,180.555,4334.0,-106.98002,17.02065,18.0,26.178,26.1662,5.374448,5.373463,0.18667999999999998,12.3844,4.5225,0.050671,0.0,4.5225,0.0622,2.8211,0.0,4.55,0.0,0.0049,0.0,2.8211,34.5881,34.5898,22.6683,22.6733,6.7764,207.071,101.85,False,2018-04-15 05:15:33.555
