Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
47.286,2018-04-19 23:59:38.000,288.616,6928.0,-106.9668,16.9775,47.0,23.9537,23.9684,5.141708,5.1432459999999995,0.16642,12.3742,4.5341,11.72,0.0,4.5341,0.0554,2.7892,0.0,4.5479,0.0,2.3656,0.0,2.7893,34.5582,34.5583,23.3235,23.3193,6.9512,212.27599999999998,100.58,False,2018-04-20 00:04:26.616
48.292,2018-04-19 23:59:38.000,289.95099999999996,6960.0,-106.9668,16.9775,48.0,23.8969,23.896,5.134969,5.134715,0.16744,12.3742,4.5341,11.125,0.0,4.5341,0.0558,2.7838,0.0,4.5494,0.0,2.343,0.0,2.7839,34.551,34.5497,23.3348,23.3342,6.9461,212.12,100.404,False,2018-04-20 00:04:27.951
49.299,2018-04-19 23:59:38.000,291.487,6997.0,-106.9668,16.977510000000002,49.0,23.732,23.744,5.1159349999999995,5.117334,0.17812,12.3737,4.5347,10.505999999999998,0.0,4.5347,0.0594,2.7809,0.0,4.5509,0.0,2.318,0.0,2.7809,34.5347,34.5359,23.371,23.3684,6.9559,212.41099999999997,100.25,False,2018-04-20 00:04:29.487
50.305,2018-04-19 23:59:38.000,294.855,7078.0,-106.9668,16.977520000000002,50.0,23.5839,23.5956,5.099002,5.10048,0.19926,12.3755,4.5326,10.029,0.0,4.5326,0.0664,2.7695,0.0,4.5543,0.0,2.298,0.0,2.7696,34.5209,34.5231,23.404,23.4023,6.9247,211.452,99.537,False,2018-04-20 00:04:32.855
51.31100000000001,2018-04-19 23:59:38.000,297.1,7131.0,-106.9668,16.977520000000002,51.0,23.0718,23.0806,5.039502,5.04015,0.21805,12.3773,4.5306,9.5376,0.0,4.5306,0.0727,2.736,0.0,4.5575,0.0,2.2761,0.0,2.736,34.466,34.4641,23.511,23.5069,6.864,209.575,97.755,False,2018-04-20 00:04:35.100
52.317,2018-04-19 23:59:38.000,298.605,7168.0,-106.9668,16.977520000000002,52.0,22.7974,22.8026,5.007766,5.00812,0.23878000000000002,12.3805,4.527,8.9935,0.0,4.527,0.0796,2.7261,0.0,4.5596,0.0,2.2506,0.0,2.7261,34.4366,34.4353,23.5674,23.5649,6.9082,210.91400000000002,97.896,False,2018-04-20 00:04:36.605
53.324,2018-04-19 23:59:38.000,301.996,7249.0,-106.9668,16.977520000000002,53.0,22.6838,22.6938,4.994927,4.995989,0.27362,12.3852,4.5216,8.457,0.0,4.5216,0.0912,2.7199,0.0,4.5634,0.0,2.224,0.0,2.72,34.4265,34.4268,23.5922,23.5896,6.8976,210.585,97.544,False,2018-04-20 00:04:39.996
54.33,2018-04-19 23:59:38.000,304.447,7308.0,-106.9668,16.97754,54.0,22.4806,22.4769,4.971254,4.970504,0.27926999999999996,12.3872,4.5194,7.9853,0.0,4.5194,0.0931,2.6876,0.0,4.5668,0.0,2.199,0.0,2.6876,34.4026,34.3996,23.6317,23.6306,6.7516,206.118,95.124,False,2018-04-20 00:04:42.447
55.336000000000006,2018-04-19 23:59:38.000,305.645,7336.0,-106.9668,16.97754,55.0,21.8974,21.8919,4.906033,4.905036,0.44317,12.399,4.5061,7.4533,0.0,4.5061,0.1477,2.6592,0.0,4.569,0.0,2.169,0.0,2.6592,34.3543,34.3508,23.7588,23.7577,6.7538,206.16,94.15,False,2018-04-20 00:04:43.645
56.342,2018-04-19 23:59:38.000,307.52099999999996,7382.0,-106.9668,16.97754,56.0,21.6217,21.6576,4.875864,4.8793370000000005,0.68191,12.413,4.4904,6.9194,0.0,4.4904,0.2273,2.6331,0.0,4.5712,0.0,2.1367,0.0,2.6331,34.3355,34.3344,23.821,23.8103,6.7372,205.642,93.448,False,2018-04-20 00:04:45.521
57.349,2018-04-19 23:59:38.000,310.257,7447.0,-106.9668,16.97754,57.0,21.4417,21.4662,4.856778,4.859369,0.76512,12.423,4.4791,6.4358,0.0,4.4791,0.255,2.6067,0.0,4.574,0.0,2.1052,0.0,2.6066,34.3278,34.3288,23.8648,23.8588,6.675,203.734,92.28299999999999,False,2018-04-20 00:04:48.257
58.355,2018-04-19 23:59:38.000,312.644,7504.0,-106.9668,16.97754,58.0,21.1608,21.1639,4.825053,4.825791000000001,0.9051100000000001,12.4288,4.4726,5.8951,0.0,4.4726,0.3017,2.5439,0.0,4.5773,0.0,2.0671,0.0,2.5439,34.2998,34.3032,23.9201,23.9218,6.3599,194.107,87.475,False,2018-04-20 00:04:50.644
59.361000000000004,2018-04-19 23:59:38.000,314.585,7551.0,-106.9668,16.97754,59.0,20.3523,20.3434,4.736946,4.735878,1.0484,12.4294,4.472,5.3587,0.0,4.472,0.3495,2.4277,0.0,4.5804,0.0,2.0256,0.0,2.4276,34.2424,34.241,24.0937,24.095,6.0701,185.232,82.243,False,2018-04-20 00:04:52.585
60.367,2018-04-19 23:59:38.000,316.756,7603.0,-106.9668,16.97755,60.0,19.9846,19.9976,4.698489,4.6997349999999996,1.1027,12.4259,4.4759,4.8359,0.0,4.4759,0.3676,2.3609,0.0,4.5828,0.0,1.9809,0.0,2.3608,34.2277,34.2273,24.1796,24.1759,6.0178,183.618,80.97800000000001,False,2018-04-20 00:04:54.756
61.373999999999995,2018-04-19 23:59:38.000,319.741,7675.0,-106.9668,16.97756,61.0,19.8056,19.8249,4.681173,4.683148,1.102,12.4237,4.4783,4.3772,0.0,4.4783,0.3673,2.2832,0.0,4.5861,0.0,1.9379,0.0,2.2831,34.2315,34.232,24.2294,24.2247,5.7319,174.888,76.881,False,2018-04-20 00:04:57.741
62.38,2018-04-19 23:59:38.000,321.818,7725.0,-106.9668,16.97756,62.0,19.6433,19.6429,4.665279,4.6649769999999995,1.037,12.4167,4.4861,3.9461,0.0,4.4861,0.3457,2.2279,0.0,4.5899,0.0,1.8927,0.0,2.2277,34.2333,34.2311,24.273,24.2714,5.6122,171.226,75.05,False,2018-04-20 00:04:59.818
63.386,2018-04-19 23:59:38.000,323.65,7769.0,-106.9668,16.97756,63.0,19.5142,19.5127,4.651898,4.651522,1.0398,12.4138,4.4895,3.5474,0.0,4.4895,0.3466,2.1859,0.0,4.5929,0.0,1.8465,0.0,2.1857,34.2284,34.2266,24.3027,24.3017,5.4678,166.817,72.943,False,2018-04-20 00:05:01.650
