Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
35.211999999999996,2018-04-19 02:15:57.000,267.82,6429.0,-106.98056000000001,17.01268,35.0,23.3038,23.2977,5.041988,5.041338,0.46947,12.4299,4.4714,0.050671,0.0,4.4714,0.1565,2.5863,0.0,4.5272,0.0,0.0049,0.0,2.5863,34.3092,34.309,23.3242,23.3258,6.3798,194.828,91.146,False,2018-04-19 02:20:24.820
36.218,2018-04-19 02:15:57.000,269.183,6461.0,-106.98058,17.0127,36.0,23.1838,23.1797,5.029771,5.029276,0.49335,12.4299,4.4714,0.050671,0.0,4.4714,0.1644,2.5685,0.0,4.5285,0.0,0.0049,0.0,2.5685,34.3089,34.3082,23.3587,23.3594,6.3462,193.793,90.475,False,2018-04-19 02:20:26.183
37.225,2018-04-19 02:15:57.000,271.79200000000003,6524.0,-106.98057,17.0127,37.0,23.1621,23.1426,5.02779,5.025488,0.6259100000000001,12.4322,4.4688,0.050671,0.0,4.4688,0.2086,2.5667,0.0,4.5305,0.0,0.0049,0.0,2.5666,34.3102,34.3077,23.3661,23.3698,6.3667,194.421,90.735,False,2018-04-19 02:20:28.792
38.231,2018-04-19 02:15:57.000,275.051,6602.0,-106.98056000000001,17.01269,38.0,23.0908,23.0358,5.019821,5.013881,0.6245,12.4361,4.4645,0.050671,0.0,4.4645,0.2082,2.5407,0.0,4.5328,0.0,0.0049,0.0,2.5406,34.3044,34.3017,23.3822,23.396,6.2227,190.02,88.569,False,2018-04-19 02:20:32.051
39.236999999999995,2018-04-19 02:15:57.000,276.125,6628.0,-106.98056000000001,17.01268,39.0,22.8217,22.8211,4.990947,4.990813,0.912,12.4591,4.4389,0.050671,0.0,4.4389,0.304,2.5151,0.0,4.5339,0.0,0.0049,0.0,2.5151,34.2921,34.2915,23.4502,23.4499,6.2077,189.548,87.932,False,2018-04-19 02:20:33.125
40.243,2018-04-19 02:15:57.000,277.329,6657.0,-106.98056000000001,17.01268,40.0,22.7733,22.772,4.9860489999999995,4.985913,1.0409,12.4641,4.4334,0.050671,0.0,4.4334,0.347,2.5043,0.0,4.5356,0.0,0.0049,0.0,2.5043,34.2918,34.2918,23.4638,23.4642,6.1929,189.09400000000002,87.648,False,2018-04-19 02:20:34.329
41.248999999999995,2018-04-19 02:15:57.000,278.789,6692.0,-106.98056000000001,17.01268,41.0,22.7022,22.6972,4.9785379999999995,4.978029,1.1068,12.4592,4.4388,0.050671,0.0,4.4388,0.3689,2.4856,0.0,4.5373,0.0,0.0049,0.0,2.4855,34.2892,34.2891,23.4821,23.4835,6.122,186.925,86.535,False,2018-04-19 02:20:35.789
42.255,2018-04-19 02:15:57.000,280.379,6730.0,-106.98056000000001,17.01269,42.0,22.4781,22.4692,4.954663,4.953696,1.2387,12.4639,4.4336,0.050671,0.0,4.4336,0.4129,2.4479,0.0,4.5394,0.0,0.0049,0.0,2.4479,34.2797,34.2792,23.5385,23.5407,6.0101,183.49900000000002,84.61399999999999,False,2018-04-19 02:20:37.379
43.262,2018-04-19 02:15:57.000,283.622,6808.0,-106.98056000000001,17.0127,43.0,22.4054,22.3848,4.947637,4.945387,1.5782,12.4627,4.4349,0.050671,0.0,4.4349,0.5261,2.4366,0.0,4.5439,0.0,0.0049,0.0,2.4366,34.2819,34.2807,23.5608,23.5657,6.0496,184.701,85.06200000000001,False,2018-04-19 02:20:40.622
44.268,2018-04-19 02:15:57.000,286.846,6885.0,-106.98056000000001,17.01269,44.0,22.0005,22.0008,4.9065010000000004,4.9063349999999994,1.4237,12.4642,4.4332,0.050671,0.0,4.4332,0.4746,2.3983,0.0,4.5483,0.0,0.0049,0.0,2.3982,34.2799,34.2783,23.673,23.6717,5.8992,180.09099999999998,82.353,False,2018-04-19 02:20:43.846
