Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
1.006,2018-04-15 05:12:33,24.485,589.0,-107.07448000000001,16.986710000000002,1.0,26.9794,26.9783,5.423603,5.404659,0.047281000000000004,13.4416,4.4062,950.22,0.0,4.4062,0.0158,2.6249,0.0,0.9283,0.0,4.1769,0.0,2.6249,34.3483,34.2238,22.2336,22.1407,6.2171,190.06099999999998,94.573,False,2018-04-15 05:12:57.485
2.012,2018-04-15 05:12:33,35.589,855.0,-107.07448000000001,16.986710000000002,2.0,26.9635,26.9651,5.417898999999999,5.420527,0.093105,12.2303,4.5618,590.17,0.0,4.5618,0.031,2.7499,0.0,5.0081,0.0,4.0708,0.0,2.7499,34.3191,34.3354,22.2168,22.2285,6.4594,197.47099999999998,98.21700000000001,False,2018-04-15 05:13:08.589
3.0180000000000002,2018-04-15 05:12:33,36.518,877.0,-107.07448000000001,16.986720000000002,3.0,26.9728,26.975,5.418896,5.418938,0.092556,12.3612,4.5489,624.27,0.0,4.5489,0.0309,2.7379,0.0,4.5767,0.0,4.0839,0.0,2.7379,34.319,34.3177,22.2138,22.2121,6.4402,196.885,97.94,False,2018-04-15 05:13:09.518
4.024,2018-04-15 05:12:33,37.751999999999995,907.0,-107.07448000000001,16.986720000000002,4.0,26.9756,26.9761,5.419043,5.418955,0.096497,12.3628,4.547,521.11,0.0,4.547,0.0322,2.7389,0.0,4.5728,0.0,4.0086,0.0,2.7389,34.3177,34.3167,22.212,22.2111,6.4369,196.78599999999997,97.89399999999999,False,2018-04-15 05:13:10.752
5.03,2018-04-15 05:12:33,43.854,1053.0,-107.0745,16.986720000000002,5.0,26.9759,26.9755,5.419109,5.418844,0.095846,12.3626,4.5472,494.72,0.0,4.5472,0.0319,2.7332,0.0,4.5679,0.0,3.9813,0.0,2.7332,34.3176,34.3161,22.2119,22.2109,6.422,196.328,97.667,False,2018-04-15 05:13:16.854
6.0360000000000005,2018-04-15 05:12:33,45.792,1100.0,-107.07448000000001,16.986720000000002,6.0,26.9748,26.9754,5.418744,5.41856,0.10708,12.3608,4.5494,397.09,0.0,4.5494,0.0357,2.7372,0.0,4.5644,0.0,3.8918,0.0,2.7372,34.3156,34.3138,22.2108,22.2093,6.4411,196.915,97.956,False,2018-04-15 05:13:18.792
7.042000000000001,2018-04-15 05:12:33,48.853,1173.0,-107.07448000000001,16.986720000000002,7.0,26.9759,26.9765,5.41879,5.4185550000000005,0.10267000000000001,12.3607,4.5495,368.4,0.0,4.5495,0.0342,2.736,0.0,4.561,0.0,3.8593,0.0,2.736,34.3148,34.3127,22.2099,22.2081,6.4337,196.688,97.845,False,2018-04-15 05:13:21.853
8.048,2018-04-15 05:12:33,52.093,1251.0,-107.07448000000001,16.986720000000002,8.0,26.9755,26.9762,5.418847,5.418654,0.10087,12.3606,4.5496,330.02,0.0,4.5496,0.0336,2.7353,0.0,4.5576,0.0,3.8076,0.0,2.7353,34.3152,34.3133,22.2104,22.2088,6.4299,196.572,97.786,False,2018-04-15 05:13:25.093
9.054,2018-04-15 05:12:33,54.905,1319.0,-107.07448000000001,16.986720000000002,9.0,26.9758,26.9763,5.418978,5.4187199999999995,0.10769000000000001,12.3601,4.5501,340.29,0.0,4.5501,0.0359,2.7361,0.0,4.5547,0.0,3.8242,0.0,2.7361,34.3156,34.3134,22.2107,22.2089,6.4392,196.855,97.928,False,2018-04-15 05:13:27.905
10.06,2018-04-15 05:12:33,59.477,1428.0,-107.07449,16.986729999999998,10.0,26.9765,26.9767,5.4190760000000004,5.418812,0.11528,12.3605,4.5497,336.65,0.0,4.5497,0.0384,2.7386,0.0,4.5521,0.0,3.8208,0.0,2.7386,34.3155,34.3135,22.2105,22.2089,6.4407,196.9,97.95100000000001,False,2018-04-15 05:13:32.477
