Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
40.243,2018-04-20 06:06:48.000,275.198,6606.0,-106.97883999999999,16.98432,40.0,23.8316,23.8267,5.128436,5.1277550000000005,0.2054,12.3727,4.5357,0.050671,0.0,4.5357,0.0685,2.771,0.0,4.4776,0.0,0.0049,0.0,2.771,34.5549,34.5535,23.3565,23.3569,6.8849,210.247,99.41,False,2018-04-20 06:11:23.198
41.248999999999995,2018-04-20 06:06:48.000,277.155,6653.0,-106.97883999999999,16.98432,41.0,23.433,23.4135,5.081965,5.079128,0.20605,12.3742,4.5341,0.050671,0.0,4.5341,0.0687,2.7408,0.0,4.4786,0.0,0.0049,0.0,2.7408,34.5116,34.5052,23.4402,23.441,6.8197,208.237,97.76299999999999,False,2018-04-20 06:11:25.155
42.255,2018-04-20 06:06:48.000,278.502,6685.0,-106.97883999999999,16.98432,42.0,22.947,22.9417,5.025387,5.024556,0.21535,12.3777,4.5301,0.050671,0.0,4.5301,0.0718,2.7267,0.0,4.4814,0.0,0.0049,0.0,2.7267,34.4584,34.4561,23.5406,23.5404,6.8715,209.799,97.64399999999999,False,2018-04-20 06:11:26.502
43.261,2018-04-20 06:06:48.000,279.75,6715.0,-106.97883999999999,16.98432,43.0,22.8518,22.8498,5.014541,5.014028,0.22061,12.3736,4.5348,0.050671,0.0,4.5348,0.0735,2.723,0.0,4.4831,0.0,0.0049,0.0,2.723,34.4492,34.4468,23.561,23.5597,6.9029,210.753,97.921,False,2018-04-20 06:11:27.750
44.268,2018-04-20 06:06:48.000,282.095,6771.0,-106.97883999999999,16.98432,44.0,22.8549,22.8207,5.015194,5.011081,0.25148000000000004,12.3731,4.5353,0.050671,0.0,4.5353,0.0838,2.7284,0.0,4.4854,0.0,0.0049,0.0,2.7284,34.4515,34.4466,23.5618,23.5679,6.9065,210.863,97.978,False,2018-04-20 06:11:30.095
45.273999999999994,2018-04-20 06:06:48.000,285.024,6842.0,-106.97883999999999,16.98431,45.0,22.7028,22.6924,4.997896,4.996506,0.24763000000000002,12.3735,4.5348,0.050671,0.0,4.5348,0.0825,2.7137,0.0,4.4891,0.0,0.0049,0.0,2.7137,34.4371,34.4345,23.5944,23.5954,6.8596,209.424,97.046,False,2018-04-20 06:11:33.024
46.28,2018-04-20 06:06:48.000,287.893,6910.0,-106.97883999999999,16.9843,46.0,22.4239,22.4016,4.967111,4.964887999999999,0.2776,12.3734,4.535,0.050671,0.0,4.535,0.0925,2.6909,0.0,4.4934,0.0,0.0049,0.0,2.6909,34.4179,34.4181,23.659,23.6655,6.8195,208.18599999999998,95.994,False,2018-04-20 06:11:35.893
47.286,2018-04-20 06:06:48.000,290.111,6964.0,-106.97883999999999,16.98432,47.0,22.1707,22.1659,4.938226,4.9372370000000005,0.26172,12.3735,4.535,0.050671,0.0,4.535,0.0872,2.6723,0.0,4.4973,0.0,0.0049,0.0,2.6723,34.3926,34.3886,23.7112,23.7095,6.8038,207.695,95.33,False,2018-04-20 06:11:38.111
48.293,2018-04-20 06:06:48.000,291.348,6993.0,-106.97883999999999,16.98432,48.0,22.0196,22.0168,4.920672,4.920158,0.26400999999999997,12.3793,4.5283,0.050671,0.0,4.5283,0.088,2.6674,0.0,4.4998,0.0,0.0049,0.0,2.6674,34.3745,34.3727,23.7398,23.7392,6.8065,207.775,95.103,False,2018-04-20 06:11:39.348
49.299,2018-04-20 06:06:48.000,292.388,7018.0,-106.97883999999999,16.98432,49.0,21.9719,21.9693,4.915758,4.915246,0.26298,12.3762,4.5318,0.050671,0.0,4.5318,0.0877,2.6582,0.0,4.5015,0.0,0.0049,0.0,2.6582,34.3735,34.3716,23.7524,23.7517,6.7833,207.063,94.697,False,2018-04-20 06:11:40.388
