Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
22.136999999999997,2018-04-26 06:06:44,56.623999999999995,1360.0,-106.17306,20.43471,22.0,22.7041,22.6985,5.013992,5.013292,1.5956,12.5368,4.3535,0.050671,0.0,4.3535,0.5319,2.2013,0.0,4.5208,0.0,0.0049,0.0,2.2013,34.5683,34.5673,23.6922,23.693,4.7859,146.1,67.768,False
23.143,2018-04-26 06:06:44,57.976000000000006,1392.0,-106.17306,20.4347,23.0,21.804,21.7735,4.919144999999999,4.915794,1.5319,12.5166,4.3755,0.050671,0.0,4.3755,0.5106,1.9629,0.0,4.5225,0.0,0.0049,0.0,1.9628,34.5425,34.5405,23.9255,23.9324,4.068,124.15799999999999,56.687,False
24.15,2018-04-26 06:06:44,60.005,1441.0,-106.17306,20.4347,24.0,21.2338,21.2549,4.863567,4.865114,1.5603,12.5077,4.3853,0.050671,0.0,4.3853,0.5201,1.8068,0.0,4.5253,0.0,0.0049,0.0,1.8067,34.56,34.5553,24.0963,24.0871,3.9296,119.911,54.201,False
25.156,2018-04-26 06:06:44,62.97,1512.0,-106.17306,20.4347,25.0,20.4252,20.4274,4.779622,4.779901000000001,1.6696,12.5339,4.3566,0.050671,0.0,4.3566,0.5565,1.5569,0.0,4.5282,0.0,0.0049,0.0,1.5567,34.5409,34.5414,24.2999,24.2996,2.9836,91.02799999999999,40.562,False
26.162,2018-04-26 06:06:44,65.17399999999999,1565.0,-106.17306,20.4347,26.0,19.7746,19.7661,4.713446,4.712379,1.9168,12.5443,4.3453,0.050671,0.0,4.3453,0.6389,1.3597,0.0,4.5311,0.0,0.0049,0.0,1.3595,34.5343,34.5325,24.4668,24.4677,2.555,77.937,34.312,False
27.168000000000003,2018-04-26 06:06:44,67.108,1612.0,-106.17306,20.4347,27.0,19.4312,19.4294,4.678411,4.6779779999999995,1.7369,12.5543,4.3345,0.050671,0.0,4.3345,0.579,1.2369,0.0,4.5333,0.0,0.0049,0.0,1.2367,34.5287,34.5266,24.5516,24.5505,2.1391,65.245,28.546999999999997,False
28.175,2018-04-26 06:06:44,68.661,1649.0,-106.17306,20.43469,28.0,19.0805,19.0759,4.64352,4.6426870000000005,1.8451,12.569,4.3186,0.050671,0.0,4.3186,0.6151,1.1291,0.0,4.5354,0.0,0.0049,0.0,1.1289,34.5297,34.5266,24.6424,24.6412,1.8373,56.036,24.359,False
29.180999999999997,2018-04-26 06:06:44,70.102,1683.0,-106.17306,20.43468,29.0,18.5929,18.5898,4.592464,4.5918529999999995,1.6344,12.5265,4.3648,0.050671,0.0,4.3648,0.5448,1.0689,0.0,4.5374,0.0,0.0049,0.0,1.0686,34.5086,34.506,24.7494,24.7483,1.7947,54.73,23.574,False
30.186999999999998,2018-04-26 06:06:44,71.968,1728.0,-106.17306,20.43468,30.0,18.2895,18.2593,4.562165,4.558294,1.45,12.4893,4.4055,0.050671,0.0,4.4055,0.4834,1.0466,0.0,4.5395,0.0,0.0049,0.0,1.0463,34.5072,34.4998,24.8243,24.8261,1.804,55.00899999999999,23.561,False
31.194000000000003,2018-04-26 06:06:44,74.939,1800.0,-106.17306,20.43468,31.0,17.9425,17.922,4.526632,4.524445,1.2023,12.4583,4.4397,0.050671,0.0,4.4397,0.4008,1.0121,0.0,4.5433,0.0,0.0049,0.0,1.0118,34.4971,34.4958,24.9022,24.9062,1.656,50.495,21.489,False
32.2,2018-04-26 06:06:44,77.352,1857.0,-106.17306,20.43466,32.0,17.3959,17.3928,4.467563,4.466966,0.93219,12.425,4.4768,0.050671,0.0,4.4768,0.3107,0.9639,0.0,4.5473,0.0,0.0049,0.0,0.9637,34.4536,34.4511,25.0017,25.0005,1.5062,45.922,19.336,False
