Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
22.136999999999997,2018-04-23 14:00:59,101.529,2438.0,-106.07343999999999,20.26359,22.0,22.9008,22.8987,5.031209,5.031383,1.6383,12.613,4.2713,13.954,0.0,4.2713,0.5461,2.3803,0.0,4.5335,0.0,2.4409,0.0,2.3803,34.5462,34.5492,23.6192,23.6221,5.5267,168.727,78.514,False
23.143,2018-04-23 14:00:59,103.609,2488.0,-106.07343999999999,20.2636,23.0,22.4989,22.5035,4.991308999999999,4.992153,1.6814,12.594,4.2916,12.036,0.0,4.2916,0.5605,2.1907,0.0,4.5339,0.0,2.3772,0.0,2.1906,34.5543,34.5573,23.74,23.7409,4.934,150.615,69.605,False
24.149,2018-04-23 14:00:59,105.397,2531.0,-106.07343999999999,20.26359,24.0,21.9252,21.9157,4.932382,4.931893,1.4019,12.5783,4.3086,10.328,0.0,4.3086,0.4673,2.0285,0.0,4.5359,0.0,2.3102,0.0,2.0284,34.5498,34.5535,23.8979,23.9034,4.5493,138.85,63.525,False
25.156,2018-04-23 14:00:59,107.324,2577.0,-106.07343999999999,20.263579999999997,25.0,21.504,21.5237,4.889556,4.891986,1.564,12.5642,4.3237,8.7367,0.0,4.3237,0.5213,1.9011,0.0,4.5371,0.0,2.2373,0.0,1.901,34.5487,34.5522,24.0137,24.011,4.1899,127.865,58.075,False
26.162,2018-04-23 14:00:59,110.059,2642.0,-106.07343999999999,20.263579999999997,26.0,20.7619,20.7776,4.813926,4.815669000000001,1.4381,12.5355,4.3549,7.5026,0.0,4.3549,0.4794,1.6959,0.0,4.5367,0.0,2.1719,0.0,1.6958,34.5437,34.545,24.2122,24.209,3.4936,106.595,47.776,False
27.168000000000003,2018-04-23 14:00:59,111.882,2686.0,-106.07343999999999,20.263579999999997,27.0,19.892,19.8726,4.723546,4.722143,1.1913,12.4957,4.3984,6.5349,0.0,4.3984,0.3971,1.506,0.0,4.5389,0.0,2.1116,0.0,1.5059,34.5201,34.5246,24.4252,24.4337,2.9037,88.58,39.08,False
28.174,2018-04-23 14:00:59,113.46600000000001,2724.0,-106.07343999999999,20.263579999999997,28.0,19.3651,19.3546,4.66943,4.6686309999999995,1.0507,12.4739,4.4225,5.7134,0.0,4.4225,0.3502,1.3837,0.0,4.5405,0.0,2.0534,0.0,1.3835,34.5087,34.5108,24.5535,24.5577,2.6574,81.054,35.414,False
29.180999999999997,2018-04-23 14:00:59,115.44,2772.0,-106.07343999999999,20.263579999999997,29.0,18.9139,18.9169,4.622194,4.622965,0.98165,12.4562,4.4421,4.9544,0.0,4.4421,0.3272,1.2728,0.0,4.5421,0.0,1.9913,0.0,1.2726,34.4899,34.4939,24.6544,24.6566,2.3397,71.357,30.92,False
30.186999999999998,2018-04-23 14:00:59,117.749,2827.0,-106.07343999999999,20.263579999999997,30.0,18.4513,18.4475,4.575131,4.574862,0.8320700000000001,12.4412,4.4588,4.4262,0.0,4.4588,0.2774,1.168,0.0,4.5448,0.0,1.9427,0.0,1.1678,34.481,34.4818,24.7641,24.7657,2.0914,63.778,27.395,False
31.193,2018-04-23 14:00:59,119.88799999999999,2878.0,-106.07343999999999,20.263579999999997,31.0,18.1488,18.1468,4.544949,4.544791,0.76183,12.4309,4.4703,4.0024,0.0,4.4703,0.2539,1.0798,0.0,4.5462,0.0,1.899,0.0,1.0796,34.4792,34.4795,24.8378,24.8386,1.7469,53.266999999999996,22.754,False
32.2,2018-04-23 14:00:59,121.95299999999999,2928.0,-106.07343999999999,20.263579999999997,32.0,17.8999,17.8994,4.521505,4.521475,0.62888,12.4188,4.4838,3.6432,0.0,4.4838,0.2096,0.9975,0.0,4.5469,0.0,1.8581,0.0,0.9973,34.4892,34.4893,24.9067,24.907,1.5864,48.37,20.564,False
33.205999999999996,2018-04-23 14:00:59,123.473,2964.0,-106.07343999999999,20.263579999999997,33.0,17.724,17.7186,4.502943,4.502477,0.56243,12.4114,4.4921,3.2809,0.0,4.4921,0.1875,0.9723,0.0,4.5484,0.0,1.8125,0.0,0.972,34.4789,34.4795,24.9417,24.9435,1.5364,46.843999999999994,19.85,False
34.211999999999996,2018-04-23 14:00:59,125.15799999999999,3005.0,-106.07343999999999,20.263579999999997,34.0,17.5707,17.5692,4.487668,4.487464,0.62093,12.4072,4.4968,2.9293,0.0,4.4968,0.207,0.9509,0.0,4.5497,0.0,1.7632,0.0,0.9507,34.4774,34.477,24.9779,24.9779,1.4998,45.726000000000006,19.32,False
35.219,2018-04-23 14:00:59,127.385,3058.0,-106.07343999999999,20.263579999999997,35.0,17.4551,17.4561,4.476051999999999,4.476118,0.63993,12.4025,4.5021,2.6427,0.0,4.5021,0.2133,0.9269,0.0,4.551,0.0,1.7187,0.0,0.9266,34.4753,34.475,25.0042,25.0037,1.3959,42.559,17.942999999999998,False
36.225,2018-04-23 14:00:59,129.82399999999998,3117.0,-106.07343999999999,20.263579999999997,36.0,17.1887,17.189,4.4492959999999995,4.449268,0.5694899999999999,12.3966,4.5088,2.3731,0.0,4.5088,0.1898,0.8909,0.0,4.5524,0.0,1.6718,0.0,0.8906,34.4706,34.4702,25.0645,25.0641,1.2871,39.24,16.46,False
37.231,2018-04-23 14:00:59,132.181,3173.0,-106.07343999999999,20.263579999999997,37.0,17.0365,17.036,4.4355199999999995,4.435425,0.46092,12.3932,4.5126,2.1027,0.0,4.5126,0.1537,0.852,0.0,4.5542,0.0,1.6194,0.0,0.8517,34.4808,34.4805,25.1086,25.1084,1.0847,33.067,13.831,False
38.238,2018-04-23 14:00:59,133.91299999999998,3215.0,-106.07343999999999,20.263579999999997,38.0,16.9807,16.9786,4.434397,4.434203,0.37945,12.3898,4.5164,1.9022,0.0,4.5164,0.1265,0.7867,0.0,4.5554,0.0,1.5759,0.0,0.7863,34.5185,34.5187,25.1507,25.1514,0.8035,24.495,10.238,False
39.244,2018-04-23 14:00:59,135.512,3253.0,-106.07343999999999,20.263579999999997,39.0,16.8154,16.8122,4.420495,4.420241000000001,0.35052,12.3827,4.5244,1.7659,0.0,4.5244,0.1168,0.7304,0.0,4.5569,0.0,1.5437,0.0,0.73,34.5388,34.5394,25.2054,25.2066,0.6483,19.761,8.234,False
40.25,2018-04-23 14:00:59,137.218,3294.0,-106.07343999999999,20.2636,40.0,16.755,16.7542,4.417351,4.417231,0.32824000000000003,12.3794,4.5282,1.6623,0.0,4.5282,0.1094,0.686,0.0,4.5589,0.0,1.5174,0.0,0.6856,34.5629,34.5626,25.2381,25.2381,0.541,16.491,6.865,False
41.257,2018-04-23 14:00:59,138.967,3336.0,-106.07343999999999,20.2636,41.0,16.6726,16.6708,4.4113,4.4110949999999995,0.33164,12.3764,4.5316,1.522,0.0,4.5316,0.1105,0.6533,0.0,4.562,0.0,1.479,0.0,0.6529,34.5806,34.5804,25.2711,25.2713,0.4643,14.152999999999999,5.882999999999999,False
42.263000000000005,2018-04-23 14:00:59,141.886,3406.0,-106.07343999999999,20.26359,42.0,16.6306,16.6318,4.408359,4.408348999999999,0.35931,12.3883,4.5182,1.3435,0.0,4.5182,0.1198,0.6276,0.0,4.5641,0.0,1.4249,0.0,0.6272,34.5908,34.5897,25.2887,25.2876,0.4077,12.425999999999998,5.1610000000000005,False
