Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
12.074000000000002,2018-04-22 10:12:45,33.391999999999996,802.0,-106.01228,20.11524,12.0,22.8317,22.8399,5.026052,5.027383,1.5479,12.5753,4.3117,0.050671,0.0,4.3117,0.516,2.3551,0.0,4.4361,0.0,0.0049,0.0,2.3551,34.5642,34.568,23.652,23.6526,5.6128,171.35,79.645,False
13.08,2018-04-22 10:12:45,34.764,835.0,-106.01228,20.11524,13.0,22.715,22.7269,5.015136,5.016353,1.408,12.5854,4.3008,0.050671,0.0,4.3008,0.4693,2.3245,0.0,4.4371,0.0,0.0049,0.0,2.3245,34.5716,34.5716,23.6911,23.6878,5.5923,170.717,79.195,False
14.087,2018-04-22 10:12:45,36.344,873.0,-106.01228,20.11524,14.0,22.6709,22.6748,5.01056,5.010834,1.6197,12.5815,4.3051,0.050671,0.0,4.3051,0.5399,2.305,0.0,4.4376,0.0,0.0049,0.0,2.3049,34.5707,34.5697,23.7031,23.7012,5.5685,169.989,78.797,False
15.093,2018-04-22 10:12:45,38.181,917.0,-106.01229,20.11524,15.0,22.6618,22.6817,5.009994,5.012175,1.6855,12.5836,4.3028,0.050671,0.0,4.3028,0.5618,2.3009,0.0,4.4383,0.0,0.0049,0.0,2.3009,34.5732,34.5743,23.7076,23.7028,5.5763,170.225,78.895,False
16.099,2018-04-22 10:12:45,41.196000000000005,990.0,-106.0123,20.11524,16.0,22.6544,22.6175,5.009499,5.005987999999999,1.5758,12.582,4.3046,0.050671,0.0,4.3046,0.5253,2.2918,0.0,4.4386,0.0,0.0049,0.0,2.2918,34.5749,34.5768,23.711,23.723,5.5052,168.055,77.88,False
17.105,2018-04-22 10:12:45,43.277,1040.0,-106.01228,20.11524,17.0,22.4643,22.4542,4.989806,4.988996,1.5782,12.5841,4.3023,0.050671,0.0,4.3023,0.5261,2.2046,0.0,4.4395,0.0,0.0049,0.0,2.2046,34.5721,34.5738,23.7629,23.7671,5.0262,153.425,70.868,False
18.112000000000002,2018-04-22 10:12:45,44.496,1069.0,-106.01228,20.11524,18.0,22.0572,22.0319,4.948949,4.946485,1.4843,12.5754,4.3116,0.050671,0.0,4.3116,0.4948,2.1031,0.0,4.4404,0.0,0.0049,0.0,2.103,34.5766,34.5775,23.8811,23.8888,4.7859,146.072,66.995,False
19.118,2018-04-22 10:12:45,46.321999999999996,1113.0,-106.01228,20.11524,19.0,21.8608,21.8149,4.929403,4.925147,1.4609,12.5696,4.3179,0.050671,0.0,4.3179,0.4869,2.0465,0.0,4.4417,0.0,0.0049,0.0,2.0464,34.5796,34.5828,23.9382,23.9534,4.8189,147.072,67.222,False
20.124000000000002,2018-04-22 10:12:45,50.011,1201.0,-106.01228,20.11524,20.0,21.7884,21.6276,4.922059,4.905305,1.3402,12.5671,4.3207,0.050725,0.0,4.3207,0.4467,1.9819,0.0,3.4327,0.0,0.0053,0.0,1.9818,34.5792,34.5759,23.958,24.0002,4.3946,134.121,61.235,False
21.13,2018-04-22 10:12:45,51.05,1226.0,-106.01228,20.11524,21.0,21.3096,21.2952,4.8719730000000006,4.870095,1.0856,12.5396,4.3504,0.050671,0.0,4.3504,0.3619,1.8274,0.0,4.4393,0.0,0.0049,0.0,1.8273,34.5669,34.5635,24.0809,24.0822,3.7286,113.78,51.505,False
22.136999999999997,2018-04-22 10:12:45,52.273999999999994,1256.0,-106.01228,20.11524,22.0,20.3966,20.3665,4.777407,4.77416,1.0104,12.522,4.3696,0.050671,0.0,4.3696,0.3368,1.6695,0.0,4.4458,0.0,0.0049,0.0,1.6694,34.5474,34.5457,24.3124,24.3191,3.4028,103.815,46.229,False
23.143,2018-04-22 10:12:45,55.108999999999995,1324.0,-106.0123,20.11524,23.0,20.0861,20.0904,4.745894,4.746449,1.0363,12.5168,4.3752,0.050671,0.0,4.3752,0.3455,1.5398,0.0,4.4486,0.0,0.0049,0.0,1.5397,34.545,34.546,24.3932,24.3928,3.285,100.214,44.371,False
24.149,2018-04-22 10:12:45,57.516999999999996,1381.0,-106.01229,20.11524,24.0,19.8283,19.8103,4.719689,4.717653,0.9789200000000001,12.4979,4.396,0.050671,0.0,4.396,0.3263,1.4622,0.0,4.4511,0.0,0.0049,0.0,1.4621,34.542,34.5402,24.4585,24.4618,2.9659,90.47200000000001,39.871,False
25.155,2018-04-22 10:12:45,58.935,1415.0,-106.01228,20.11524,25.0,19.5433,19.5237,4.690587,4.688523,0.91996,12.486,4.4092,0.050671,0.0,4.4092,0.3067,1.4025,0.0,4.4524,0.0,0.0049,0.0,1.4023,34.5373,34.5365,24.5292,24.5336,2.826,86.2,37.79,False
26.162,2018-04-22 10:12:45,60.496,1453.0,-106.01228,20.11524,26.0,19.3829,19.3659,4.6741209999999995,4.6723550000000005,0.90435,12.4764,4.4197,0.050671,0.0,4.4197,0.3014,1.3568,0.0,4.4533,0.0,0.0049,0.0,1.3566,34.5336,34.533,24.5678,24.5718,2.7189,82.93,36.25,False
27.168000000000003,2018-04-22 10:12:45,62.733000000000004,1507.0,-106.0123,20.11524,27.0,19.2248,19.2088,4.657844,4.656262,0.90207,12.4691,4.4278,0.050671,0.0,4.4278,0.3007,1.316,0.0,4.4544,0.0,0.0049,0.0,1.3158,34.5293,34.5295,24.6053,24.6095,2.6276,80.141,34.929,False
28.174,2018-04-22 10:12:45,65.941,1584.0,-106.0123,20.11524,28.0,18.8209,18.7188,4.613719000000001,4.604712,0.8438100000000001,12.4608,4.437,0.050744,0.0,4.437,0.2813,1.224,0.0,3.1041,0.0,0.0055,0.0,1.2239,34.497,34.5067,24.6833,24.7166,2.1848,66.633,28.822,False
29.18,2018-04-22 10:12:45,67.388,1618.0,-106.0123,20.11526,29.0,18.3232,18.3362,4.564451,4.5655220000000005,0.86301,12.442,4.4578,0.05067,0.0,4.4578,0.2877,1.127,0.0,4.2546,0.0,0.0049,0.0,1.1268,34.4985,34.4966,24.8092,24.8045,1.8133,55.294,23.7,False
