Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
24.149,2018-04-25 15:02:53,187.22,4494.0,-106.13356,20.39476,24.0,22.7645,22.7493,5.0186,5.017143,0.97977,12.5125,4.38,46.787,0.0,4.38,0.3266,2.2695,0.0,2.6852,0.0,2.9667,0.0,2.2695,34.5556,34.5563,23.6655,23.6704,5.1605,157.54,73.139,False
25.156,2018-04-25 15:02:53,188.71099999999998,4530.0,-106.13356,20.39476,25.0,22.4183,22.41,4.9829349999999994,4.981667,0.97849,12.5226,4.369,40.152,0.0,4.369,0.3262,2.1324,0.0,4.521,0.0,2.9,0.0,2.1324,34.5524,34.5492,23.7615,23.7613,4.7907,146.236,67.485,False
26.162,2018-04-25 15:02:53,190.59099999999998,4575.0,-106.13356,20.39476,26.0,21.9125,21.9128,4.930375,4.929089,1.0875,12.5148,4.3774,35.29,0.0,4.3774,0.3625,1.9486,0.0,4.5211,0.0,2.8436,0.0,1.9485,34.5433,34.5329,23.8963,23.8884,4.1586,126.925,58.071000000000005,False
27.168000000000003,2018-04-25 15:02:53,193.285,4640.0,-106.13356,20.39476,27.0,20.8499,20.8501,4.820719,4.820228,1.2978,12.5034,4.3899,28.846999999999998,0.0,4.3899,0.4326,1.7024,0.0,4.5223,0.0,2.7562,0.0,1.7022,34.5266,34.5225,24.1755,24.1723,3.6546,111.514,50.05,False
28.175,2018-04-25 15:02:53,196.002,4705.0,-106.13356,20.39476,28.0,20.5458,20.5448,4.789855,4.7893300000000005,1.2118,12.4971,4.3968,24.418000000000003,0.0,4.3968,0.4039,1.5874,0.0,4.5254,0.0,2.6843,0.0,1.5873,34.5246,34.5211,24.2557,24.2534,3.2434,98.958,44.177,False
29.180999999999997,2018-04-25 15:02:53,197.637,4744.0,-106.13356,20.39476,29.0,19.9637,19.9499,4.730898000000001,4.728959,1.1919,12.5097,4.3831,21.818,0.0,4.3831,0.3973,1.4018,0.0,3.1772,0.0,2.6354,0.0,1.4016,34.5207,34.5162,24.407,24.4072,2.335,71.232,31.471999999999998,False
30.186999999999998,2018-04-25 15:02:53,198.91299999999998,4775.0,-106.13356,20.39476,30.0,19.1476,19.1295,4.648947,4.646704,1.1605,12.5224,4.3692,18.964000000000002,0.0,4.3692,0.3868,1.2042,0.0,4.0889,0.0,2.574,0.0,1.2039,34.5183,34.5147,24.6165,24.6184,1.8131,55.298,24.07,False
31.194000000000003,2018-04-25 15:02:53,200.528,4814.0,-106.13356,20.39476,31.0,18.8531,18.8511,4.6204019999999995,4.619828,1.2807,12.5145,4.3778,16.323,0.0,4.3778,0.4269,1.0859,0.0,4.4973,0.0,2.5085,0.0,1.0856,34.525,34.5219,24.6967,24.6949,1.7464,53.261,23.055,False
32.2,2018-04-25 15:02:53,203.645,4888.0,-106.13356,20.39476,32.0,18.7272,18.7325,4.608303,4.608569999999999,1.3663,12.5058,4.3873,13.370999999999999,0.0,4.3873,0.4554,1.0056,0.0,4.5338,0.0,2.4227,0.0,1.0053,34.5284,34.5262,24.7312,24.7282,1.5891,48.46,20.93,False
33.205999999999996,2018-04-25 15:02:53,206.113,4948.0,-106.13356,20.39476,33.0,18.4104,18.4083,4.577937,4.577448,1.0385,12.4865,4.4085,11.412,0.0,4.4085,0.3462,0.9266,0.0,4.5361,0.0,2.354,0.0,0.9263,34.5379,34.5355,24.8179,24.8167,1.245,37.965,16.301,False
34.213,2018-04-25 15:02:53,207.604,4984.0,-106.13356,20.39476,34.0,18.0875,18.082,4.546957,4.546214,1.0865,12.4694,4.4274,9.9638,0.0,4.4274,0.3622,0.8507,0.0,4.538,0.0,2.2948,0.0,0.8504,34.5468,34.5452,24.9048,24.9049,0.9762,29.766,12.705,False
35.219,2018-04-25 15:02:53,209.007,5017.0,-106.13356,20.39476,35.0,17.9131,17.9089,4.530698,4.530094999999999,0.8826799999999999,12.4582,4.4399,8.8377,0.0,4.4399,0.2942,0.7948,0.0,2.6881,0.0,2.2428,0.0,0.7944,34.5555,34.5538,24.9544,24.9541,0.8165,24.894000000000002,10.592,False
36.225,2018-04-25 15:02:53,210.46099999999998,5052.0,-106.13356,20.39476,36.0,17.5523,17.543,4.496967,4.495739,0.61364,12.4248,4.4772,7.6501,0.0,4.4772,0.2046,0.7256,0.0,4.4904,0.0,2.1799,0.0,0.7253,34.5724,34.5697,25.0551,25.0553,0.5469,16.674,7.05,False
37.232,2018-04-25 15:02:53,213.66099999999997,5129.0,-106.13356,20.39476,37.0,17.3385,17.3674,4.47885,4.481619,0.58843,12.4078,4.4961,6.5363,0.0,4.4961,0.1961,0.6603,0.0,4.5431,0.0,2.1119,0.0,0.66,34.5982,34.5974,25.1265,25.1189,0.5035,15.347999999999999,6.462999999999999,False
38.238,2018-04-25 15:02:53,216.47099999999998,5196.0,-106.13356,20.39476,38.0,16.9899,16.9892,4.4468440000000005,4.446562999999999,0.45428,12.3971,4.5082,5.6863,0.0,4.5082,0.1514,0.617,0.0,4.547,0.0,2.0514,0.0,0.6166,34.6191,34.6172,25.2258,25.2245,0.3185,9.706,4.06,False
