Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
12.074000000000002,2018-04-21 15:39:15,82.37299999999999,1978.0,-106.00012,20.151020000000003,12.0,22.7094,22.7065,5.008522,5.008318,3.3448,12.7193,4.1597,103.65,0.0,4.1597,1.1149,2.5472,0.0,4.526,0.0,3.3084,0.0,2.5472,34.5251,34.5258,23.6573,23.6587,6.3181,192.88099999999997,89.445,False
13.08,2018-04-21 15:39:15,95.307,2288.0,-106.00012,20.151020000000003,13.0,22.6721,22.6612,5.004047,5.003208,4.0804,12.7227,4.1558,84.37299999999999,0.0,4.1558,1.3601,2.5309,0.0,4.524,0.0,3.2225,0.0,2.5309,34.5196,34.5217,23.6639,23.6686,6.146,187.62400000000002,86.945,False
14.087,2018-04-21 15:39:15,97.31200000000001,2336.0,-106.00012,20.151020000000003,14.0,22.5032,22.4947,4.987198,4.9866839999999995,5.5677,12.8107,4.0654,68.382,0.0,4.0654,1.8559,2.4236,0.0,4.5239,0.0,3.1308,0.0,2.4236,34.5221,34.5248,23.7139,23.7183,5.7706,176.157,81.39399999999999,False
15.093,2018-04-21 15:39:15,99.836,2397.0,-106.00012,20.151020000000003,15.0,22.3811,22.3784,4.977806,4.977867,5.0091,12.7674,4.1098,56.492,0.0,4.1098,1.6697,2.2842,0.0,3.7688,0.0,3.0469,0.0,2.2841,34.5454,34.548,23.7662,23.7689,5.4175,165.36900000000003,76.259,False
16.099,2018-04-21 15:39:15,102.944,2472.0,-106.00012,20.15103,16.0,22.2301,22.2273,4.96246,4.962206,4.9894,12.6977,4.1818,43.466,0.0,4.1818,1.6631,2.2012,0.0,4.5966,0.0,2.9358,0.0,2.2012,34.5453,34.5455,23.8087,23.8096,5.2696,160.847,73.97800000000001,False
17.105,2018-04-21 15:39:15,104.34899999999999,2505.0,-106.00012,20.15104,17.0,22.0749,22.068,4.9449819999999995,4.944301,5.8539,12.8126,4.0635,35.424,0.0,4.0635,1.9513,2.1778,0.0,4.5205,0.0,2.8443,0.0,2.1778,34.5317,34.5318,23.842,23.844,5.135,156.735,71.885,False
18.111,2018-04-21 15:39:15,105.59100000000001,2535.0,-106.00012,20.15104,18.0,21.8551,21.8442,4.922009,4.920789,5.437,12.7838,4.093,29.224,0.0,4.093,1.8123,2.1171,0.0,4.5205,0.0,2.7617,0.0,2.1171,34.5263,34.5254,23.8993,23.9016,4.931,150.499,68.758,False
19.118,2018-04-21 15:39:15,107.245,2575.0,-106.00011,20.15104,19.0,21.7218,21.7186,4.908941,4.908671,4.0315,12.7219,4.1567,24.2,0.0,4.1567,1.3438,2.064,0.0,4.5203,0.0,2.6793,0.0,2.0639,34.5295,34.5299,23.9388,23.94,4.8402,147.722,67.332,False
20.124000000000002,2018-04-21 15:39:15,110.101,2643.0,-106.0001,20.15103,20.0,21.6005,21.6045,4.8968739999999995,4.897253,5.3335,12.671,4.2099,18.977999999999998,0.0,4.2099,1.7778,2.0002,0.0,4.5203,0.0,2.5745,0.0,2.0002,34.531,34.5308,23.9736,23.9723,4.6426,141.687,64.445,False
21.13,2018-04-21 15:39:15,112.101,2691.0,-106.0001,20.151020000000003,21.0,21.3934,21.3888,4.875511,4.875046,3.391,12.6439,4.2384,15.009,0.0,4.2384,1.1303,1.9133,0.0,4.5209,0.0,2.4727,0.0,1.9132,34.5275,34.5276,24.028,24.0293,4.2581,129.946,58.888999999999996,False
22.136,2018-04-21 15:39:15,113.785,2732.0,-106.00012,20.151020000000003,22.0,21.0446,21.048,4.840225,4.840483,2.7457,12.5972,4.2883,12.614,0.0,4.2883,0.9152,1.8022,0.0,4.5213,0.0,2.3968,0.0,1.8021,34.5272,34.5265,24.123,24.1215,3.9143,119.443,53.797,False
23.143,2018-04-21 15:39:15,116.18799999999999,2790.0,-106.00011,20.15104,23.0,20.4997,20.5318,4.784676,4.786817,3.1564,12.5259,4.3653,10.741,0.0,4.3653,1.0521,1.6211,0.0,4.5216,0.0,2.3273,0.0,1.621,34.522,34.5131,24.2657,24.2503,3.3386,101.86,45.434,False
24.149,2018-04-21 15:39:15,118.477,2844.0,-106.0001,20.151020000000003,24.0,20.169,20.1677,4.751931,4.751725,0.89304,12.4722,4.4243,8.6946,0.0,4.4243,0.2977,1.5091,0.0,3.437,0.0,2.2357,0.0,1.5089,34.5259,34.5253,24.3568,24.3567,3.166,96.585,42.821999999999996,False
25.156,2018-04-21 15:39:15,120.37100000000001,2890.0,-106.0001,20.151020000000003,25.0,20.0034,20.0051,4.735089,4.735201999999999,0.94296,12.4664,4.4308,7.7181,0.0,4.4308,0.3143,1.4563,0.0,4.5225,0.0,2.1842,0.0,1.4561,34.5239,34.5234,24.3989,24.3981,2.9903,91.22200000000001,40.324,False
26.162,2018-04-21 15:39:15,122.256,2935.0,-106.0001,20.151020000000003,26.0,19.6966,19.7023,4.703473000000001,4.7039919999999995,0.80161,12.4566,4.4416,7.1995,0.0,4.4416,0.2672,1.384,0.0,4.5238,0.0,2.1538,0.0,1.3838,34.5166,34.5161,24.4736,24.4718,2.7274,83.196,36.571999999999996,False
27.168000000000003,2018-04-21 15:39:15,124.20299999999999,2982.0,-106.0001,20.151020000000003,27.0,19.3903,19.3795,4.671998,4.671069999999999,0.72172,12.4535,4.4451,6.2007,0.0,4.4451,0.2406,1.3068,0.0,4.5254,0.0,2.0887,0.0,1.3066,34.5095,34.5107,24.5475,24.5513,2.5042,76.383,33.389,False
28.174,2018-04-21 15:39:15,126.324,3033.0,-106.0001,20.151020000000003,28.0,19.121,19.1235,4.64521,4.64559,0.6817,12.444,4.4557,5.3671,0.0,4.4557,0.2272,1.2259,0.0,4.5274,0.0,2.0263,0.0,1.2258,34.5101,34.5112,24.6171,24.6174,2.255,68.778,29.916,False
29.180999999999997,2018-04-21 15:39:15,128.39600000000002,3083.0,-106.0001,20.151020000000003,29.0,18.9205,18.9186,4.625471,4.6253910000000005,0.70528,12.4379,4.4624,4.7896,0.0,4.4624,0.2351,1.1587,0.0,4.5292,0.0,1.9767,0.0,1.1585,34.5119,34.5129,24.6696,24.6708,2.0571,62.736999999999995,27.189,False
30.186999999999998,2018-04-21 15:39:15,130.643,3136.0,-106.0001,20.151020000000003,30.0,18.6596,18.6576,4.599923,4.599723,0.58463,12.4337,4.4672,4.0889,0.0,4.4672,0.1949,1.0854,0.0,4.5316,0.0,1.9081,0.0,1.0852,34.5153,34.5153,24.7381,24.7387,1.8204,55.516000000000005,23.944000000000003,False
31.193,2018-04-21 15:39:15,132.734,3187.0,-106.0001,20.151020000000003,31.0,18.4504,18.4476,4.57979,4.5794809999999995,0.48985,12.4277,4.4738,3.7606,0.0,4.4738,0.1633,1.0273,0.0,4.5334,0.0,1.872,0.0,1.0271,34.5207,34.5204,24.7947,24.7952,1.6841,51.355,22.064,False
32.199,2018-04-21 15:39:15,134.436,3227.0,-106.0001,20.151020000000003,32.0,18.3702,18.3726,4.57249,4.572655,0.4514,12.4212,4.4811,3.5231,0.0,4.4811,0.1505,1.0003,0.0,4.5356,0.0,1.8435,0.0,1.0001,34.526,34.5254,24.8188,24.8177,1.6164,49.288999999999994,21.146,False
33.205999999999996,2018-04-21 15:39:15,136.092,3267.0,-106.0001,20.151020000000003,33.0,18.2188,18.2243,4.5575529999999995,4.558097,0.45801000000000003,12.4181,4.4846,3.0752,0.0,4.4846,0.1527,0.97,0.0,4.5373,0.0,1.7839,0.0,0.9698,34.5265,34.5265,24.8568,24.8554,1.5016,45.788999999999994,19.589000000000002,False
34.211999999999996,2018-04-21 15:39:15,138.10299999999998,3315.0,-106.0001,20.151020000000003,34.0,18.021,18.0284,4.537167,4.5378680000000005,0.47598999999999997,12.4118,4.4917,2.6061,0.0,4.4917,0.1587,0.9312,0.0,4.5393,0.0,1.7123,0.0,0.931,34.5196,34.5194,24.9004,24.8984,1.3391,40.83,17.404,False
35.218,2018-04-21 15:39:15,140.276,3368.0,-106.0001,20.151020000000003,35.0,17.4606,17.4832,4.485633999999999,4.487673,0.39676999999999996,12.4009,4.5039,2.3275,0.0,4.5039,0.1323,0.781,0.0,4.5418,0.0,1.6635,0.0,0.7808,34.5533,34.5516,25.0622,25.0554,0.5058,15.422,6.527,False
36.225,2018-04-21 15:39:15,142.61,3424.0,-106.00011,20.151020000000003,36.0,17.0075,17.01,4.450473000000001,4.450451,0.30612,12.3849,4.522,2.1833,0.0,4.522,0.102,0.6038,0.0,4.545,0.0,1.6358,0.0,0.6035,34.6363,34.634,25.2348,25.2324,0.1661,5.063,2.117,False
