Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
40.243,2018-04-15 15:06:02,249.294,5984.0,-107.01704,16.91625,40.0,23.4769,23.4769,5.067753,5.067665,0.41283000000000003,12.3976,4.5076,59.016000000000005,0.0,4.5076,0.1376,2.633,0.0,4.5449,0.0,3.0678,0.0,2.633,34.3697,34.369,23.3201,23.3196,6.5392,199.695,93.73700000000001,False
41.248999999999995,2018-04-15 15:06:02,250.49099999999999,6013.0,-107.01704,16.91625,41.0,23.5083,23.5103,5.075611,5.075794999999999,0.46305,12.4006,4.5042,58.43899999999999,0.0,4.5042,0.1543,2.6456,0.0,4.5464,0.0,3.0634,0.0,2.6456,34.4048,34.4046,23.3376,23.3369,6.5925,201.321,94.573,False
42.255,2018-04-15 15:06:02,251.925,6047.0,-107.01704,16.91626,42.0,23.4713,23.4618,5.073109,5.071964,0.59818,12.4063,4.4978,54.52,0.0,4.4978,0.1994,2.6315,0.0,4.5471,0.0,3.033,0.0,2.6315,34.4142,34.4128,23.3555,23.3573,6.4664,197.465,92.709,False
43.261,2018-04-15 15:06:02,254.155,6101.0,-107.01704,16.91625,43.0,23.1263,23.1221,5.033055,5.032061,0.8876799999999999,12.429,4.4724,48.519,0.0,4.4724,0.2959,2.5586,0.0,4.5483,0.0,2.9825,0.0,2.5585,34.3765,34.3722,23.427,23.4249,6.2355,190.40200000000002,88.845,False
44.268,2018-04-15 15:06:02,256.749,6163.0,-107.01704,16.91625,44.0,22.6263,22.6191,4.9727,4.971229,0.94032,12.4354,4.4652,45.94,0.0,4.4652,0.3134,2.4427,0.0,4.5496,0.0,2.9586,0.0,2.4426,34.3024,34.2967,23.5138,23.5115,5.8862,179.72,83.09899999999999,False
45.273999999999994,2018-04-15 15:06:02,258.644,6208.0,-107.01704,16.91626,45.0,22.3042,22.3018,4.935773,4.935224,0.9669399999999999,12.4353,4.4653,41.803000000000004,0.0,4.4653,0.3223,2.371,0.0,4.551,0.0,2.9179,0.0,2.3709,34.2686,34.2662,23.5794,23.5783,5.796,176.956,81.344,False
46.28,2018-04-15 15:06:02,260.293,6248.0,-107.01704,16.91626,46.0,22.2177,22.2152,4.926606,4.926083,0.9830899999999999,12.4351,4.4655,37.696,0.0,4.4655,0.3277,2.3511,0.0,4.5523,0.0,2.8725,0.0,2.351,34.2649,34.2629,23.601,23.6001,5.7825,176.541,81.029,False
47.286,2018-04-15 15:06:02,262.624,6304.0,-107.01705,16.91626,47.0,22.1562,22.1535,4.9204099999999995,4.919897,1.0288,12.4356,4.465,32.94,0.0,4.465,0.3429,2.3296,0.0,4.5538,0.0,2.8144,0.0,2.3295,34.2647,34.2629,23.6181,23.6175,5.7267,174.834,80.15899999999999,False
48.292,2018-04-15 15:06:02,265.226,6366.0,-107.01706000000001,16.91626,48.0,22.0491,22.0461,4.909779,4.909152,1.0269,12.4335,4.4673,29.066999999999997,0.0,4.4673,0.3423,2.3049,0.0,4.5554,0.0,2.7599,0.0,2.3048,34.2658,34.2633,23.649,23.6479,5.6106,171.282,78.385,False
49.298,2018-04-15 15:06:02,266.822,6405.0,-107.01706000000001,16.91626,49.0,21.8413,21.838,4.8884,4.88765,1.0086,12.4334,4.4674,26.773000000000003,0.0,4.4674,0.3362,2.2532,0.0,4.5567,0.0,2.7244,0.0,2.2531,34.2622,34.2589,23.7041,23.7026,5.4236,165.56400000000002,75.49,False
50.305,2018-04-15 15:06:02,268.09,6435.0,-107.01706000000001,16.91626,50.0,21.691,21.6892,4.873075,4.872572,1.0375,12.4334,4.4675,24.299,0.0,4.4675,0.3458,2.2142,0.0,4.5577,0.0,2.682,0.0,2.2141,34.2604,34.2579,23.7445,23.7431,5.3448,163.154,74.194,False
51.31100000000001,2018-04-15 15:06:02,269.803,6476.0,-107.01706000000001,16.91626,51.0,21.4949,21.4702,4.853217,4.850582,1.0176,12.4334,4.4675,21.734,0.0,4.4675,0.3392,2.1788,0.0,4.5585,0.0,2.6333,0.0,2.1786,34.2591,34.2579,23.7976,23.8034,5.2783,161.114,73.014,False
52.317,2018-04-15 15:06:02,273.1,6555.0,-107.01706000000001,16.91626,52.0,21.186,21.1812,4.8226379999999995,4.821886,0.9180299999999999,12.4229,4.4792,18.857,0.0,4.4792,0.306,2.1335,0.0,4.5597,0.0,2.5724,0.0,2.1333,34.2625,34.2604,23.8848,23.8845,5.207,158.92600000000002,71.63,False
53.324,2018-04-15 15:06:02,275.481,6613.0,-107.01706000000001,16.91626,53.0,21.144,21.1435,4.81842,4.8180510000000005,0.87365,12.4103,4.4934,17.233,0.0,4.4934,0.2912,2.1362,0.0,4.5615,0.0,2.5329,0.0,2.1361,34.2622,34.2597,23.896,23.8942,5.376,164.081,73.898,False
54.33,2018-04-15 15:06:02,276.999,6649.0,-107.01706000000001,16.91626,54.0,20.8562,20.8484,4.786686,4.785209,0.81657,12.4038,4.5006,15.133,0.0,4.5006,0.2722,2.2586,0.0,4.5626,0.0,2.4766,0.0,2.2585,34.2388,34.2332,23.9561,23.9539,5.9814,182.548,81.782,False
55.336000000000006,2018-04-15 15:06:02,278.282,6680.0,-107.01706000000001,16.91626,55.0,20.447,20.4378,4.742937,4.741655000000001,0.78258,12.3967,4.5087,13.963,0.0,4.5087,0.2609,2.3087,0.0,4.5641,0.0,2.4416,0.0,2.3086,34.2158,34.2129,24.0482,24.0484,5.8695,179.11900000000003,79.65100000000001,False
56.342,2018-04-15 15:06:02,279.719,6714.0,-107.01706000000001,16.91626,56.0,20.2095,20.2027,4.720683,4.719688,0.79337,12.3944,4.5112,12.640999999999998,0.0,4.5112,0.2645,2.2706,0.0,4.5655,0.0,2.3981,0.0,2.2705,34.2273,34.2247,24.12,24.1198,5.6813,173.363,76.767,False
