Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
54.32899999999999,2019-10-04 11:01:39,4153.0,173.019,-106.89436,16.79608,54.0,24.1581,24.1131,51625.0,5.170446,0.4139,0.0743,98.16,0.10964000000000002,0.0,2.4472,2.4316,0.0924,0.1172,4.5664,0.0,0.3345,0.0,2.4379,2.4237,34.554,34.649,23.2603,23.3455,221.571,233.35,102.95200000000001,108.399,False
55.336000000000006,2019-10-04 11:01:39,4191.0,174.567,-106.89436,16.79608,55.0,23.8841,23.8374,51306.0,5.139908,0.435,0.0741,98.1649,0.09750199999999999,0.0,2.4507,2.4351,0.0945,0.1172,4.5666,0.0,0.3068,0.0,2.3976,2.4052,34.5255,34.6324,23.3197,23.4144,211.2,229.084,97.656,105.904,False
56.342,2019-10-04 11:01:39,4224.0,175.956,-106.89436,16.79608,56.0,23.6127,23.5679,51004.0,5.108447,0.4483,0.0734,98.1826,0.088279,0.0,2.4419,2.427,0.0958,0.1171,4.5675,0.0,0.2858,0.0,2.3376,2.3455,34.5072,34.6034,23.3856,23.4716,209.705,221.753,96.49600000000001,102.01799999999999,False
57.348,2019-10-04 11:01:39,4265.0,177.668,-106.89435,16.79608,57.0,23.3679,23.3087,50756.0,5.083613,0.5327,0.0791,98.0417,0.074173,0.0,2.4092,2.4101,0.1043,0.1163,4.5609,0.0,0.2518,0.0,2.3271,2.3187,34.5091,34.6165,23.4584,23.5569,213.722,223.82299999999998,97.927,102.51299999999999,False
58.354,2019-10-04 11:01:39,4393.0,183.00400000000002,-106.89433999999999,16.79608,58.0,22.9908,22.9196,50348.0,5.038231,0.8287,0.0808,97.9988,0.06179,0.0,2.2999,2.2942,0.1339,0.1175,4.5589,0.0,0.2195,0.0,2.2978,2.291,34.4913,34.5737,23.5539,23.6369,212.076,222.505,96.523,101.194,False
59.361000000000004,2019-10-04 11:01:39,4455.0,185.592,-106.89433999999999,16.79608,59.0,22.6609,22.6188,49976.0,5.006374,0.8993,0.0823,97.9643,0.043243000000000004,0.0,2.2927,2.2923,0.1409,0.1172,4.5573,0.0,0.1661,0.0,2.318,2.3021,34.4631,34.5644,23.6268,23.7157,217.31799999999998,227.045,98.324,102.709,False
60.367,2019-10-04 11:01:39,4495.0,187.24099999999999,-106.89433999999999,16.79608,60.0,22.5548,22.5173,49853.0,4.992704,0.9013,0.0808,97.9997,0.019744,0.0,2.2972,2.2821,0.1411,0.1172,4.5589,0.0,0.0864,0.0,2.3154,2.3062,34.4515,34.5383,23.6483,23.7247,213.11700000000002,225.424,96.23700000000001,101.77799999999999,False
61.373000000000005,2019-10-04 11:01:39,4535.0,188.90099999999998,-106.89433999999999,16.79608,61.0,22.5413,22.5004,49846.0,4.991825,0.9162,0.0883,97.816,0.00017841,0.0,2.317,2.2997,0.1426,0.1171,4.5504,0.0,0.0094,0.0,2.266,2.2728,34.4561,34.5445,23.6556,23.7343,202.18200000000002,217.769,91.28,98.29700000000001,False
62.379,2019-10-04 11:01:39,4579.0,190.74900000000002,-106.89433999999999,16.79608,62.0,22.1504,22.1025,49444.0,4.953149,0.9927,0.089,97.7992,1.3320999999999998e-05,0.0,2.3128,2.3042,0.1503,0.1172,4.5496,0.0,0.0084,0.0,2.2033,2.2118,34.4521,34.5584,23.7629,23.857,198.733,211.225,89.103,94.68299999999999,False
63.386,2019-10-04 11:01:39,4663.0,194.27,-106.89435,16.79609,63.0,21.8972,21.8315,49185.0,4.923442,1.2621,0.1014,97.4966,0.00016539,0.0,2.2109,2.214,0.1772,0.1172,4.5355,0.0,0.009,0.0,2.1494,2.1454,34.4501,34.5411,23.8321,23.9196,196.481,206.94099999999997,87.697,92.306,False
