Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
52.317,2019-10-07 20:45:29,3151.0,131.269,-106.82168,16.76764,52.0,23.8237,23.8287,51208.0,5.138507,0.378,0.1019,97.4845,75.056,0.0,2.461,2.4596,0.0888,0.1167,4.535,0.0,2.8896,0.0,2.4368,2.4202,34.499,34.6295,23.3172,23.4145,225.697,234.53599999999997,104.23,108.402,False
53.323,2019-10-07 20:45:29,3169.0,132.006,-106.82168,16.76764,53.0,23.6077,23.5635,50966.0,5.105923000000001,0.4002,0.1064,97.3748,70.873,0.0,2.453,2.4538,0.091,0.1172,4.5299,0.0,2.8647,0.0,2.4398,2.4212,34.4836,34.5886,23.369,23.4615,227.28599999999997,236.919,104.56299999999999,108.977,False
54.32899999999999,2019-10-07 20:45:29,3188.0,132.774,-106.82168,16.76764,54.0,23.3478,23.2949,50663.0,5.077194,0.4205,0.1075,97.3493,67.705,0.0,2.4471,2.4391,0.093,0.1171,4.5287,0.0,2.8449,0.0,2.4432,2.4255,34.4542,34.5792,23.4224,23.5325,228.84900000000002,238.812,104.789,109.329,False
55.336000000000006,2019-10-07 20:45:29,3210.0,133.691,-106.82168,16.76764,55.0,23.1212,23.0791,50410.0,5.049894999999999,0.4351,0.104,97.4326,64.69800000000001,0.0,2.4382,2.4291,0.0945,0.1172,4.5326,0.0,2.8251,0.0,2.4453,2.4295,34.4378,34.5388,23.4756,23.5643,229.768,240.396,104.785,109.615,False
56.342,2019-10-07 20:45:29,3312.0,137.965,-106.82168,16.76764,56.0,23.3526,23.2497,50677.0,5.067881,0.4615,0.1008,97.5111,56.992,0.0,2.4479,2.4325,0.0972,0.1158,4.5362,0.0,2.7709,0.0,2.444,2.4385,34.4603,34.5426,23.4256,23.5179,227.40200000000002,239.75099999999998,104.132,109.646,False
57.348,2019-10-07 20:45:29,3385.0,141.006,-106.82168,16.76764,57.0,23.1377,23.1527,50436.0,5.0603940000000005,0.4532,0.1013,97.5009,54.75,0.0,2.4487,2.4395,0.0964,0.1154,4.5357,0.0,2.7528,0.0,2.4127,2.4097,34.4438,34.561,23.4755,23.56,223.407,235.054,101.917,107.331,False
58.354,2019-10-07 20:45:29,3410.0,142.032,-106.82168,16.76764,58.0,22.9005,22.8557,50176.0,5.02723,0.4662,0.1013,97.4985,51.206,0.0,2.4382,2.4321,0.0976,0.1171,4.5356,0.0,2.7237,0.0,2.4055,2.3994,34.4295,34.5391,23.5329,23.6288,225.076,236.171,102.244,107.26700000000001,False
59.361000000000004,2019-10-07 20:45:29,3438.0,143.194,-106.82168,16.76764,59.0,22.5356,22.4892,49769.0,4.986489,0.5097,0.1032,97.4534,47.754,0.0,2.4277,2.4238,0.1019,0.1172,4.5336,0.0,2.6935,0.0,2.4088,2.4012,34.4018,34.5125,23.6159,23.7131,228.271,239.416,103.015,108.025,False
60.367,2019-10-07 20:45:29,3537.0,147.34799999999998,-106.82168,16.76764,60.0,22.5112,22.5429,49745.0,4.988242,0.5733,0.101,97.5077,43.556999999999995,0.0,2.4062,2.4015,0.1083,0.1157,4.536,0.0,2.654,0.0,2.3969,2.3973,34.402,34.4833,23.623,23.6757,223.628,236.271,100.874,106.686,False
61.373000000000005,2019-10-07 20:45:29,3597.0,149.816,-106.82168999999999,16.76764,61.0,22.1005,22.0941,49289.0,4.946539,0.5645,0.1012,97.5019,41.637,0.0,2.413,2.4108,0.1074,0.1166,4.5358,0.0,2.6341,0.0,2.3507,2.35,34.3705,34.5135,23.7148,23.8251,219.047,231.24599999999998,98.07600000000001,103.61200000000001,False
