Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
50.305,2019-10-12 13:13:32,3656.0,152.309,-106.85322,16.84874,50.0,24.1318,24.0794,51509.0,5.158073,0.3398,0.0954,97.6439,2.2347,0.0,2.4776,2.4669,0.085,0.1151,4.5424,0.0,1.3816,0.0,2.4729,2.4579,34.4885,34.5831,23.2183,23.3055,228.17700000000002,238.68200000000002,105.93299999999999,110.77,False
51.31100000000001,2019-10-12 13:13:32,3690.0,153.69799999999998,-106.85322,16.84874,51.0,24.0133,23.972,51380.0,5.145876,0.3537,0.0957,97.6349,2.0912,0.0,2.4735,2.4609,0.0864,0.1149,4.5419,0.0,1.3541,0.0,2.4749,2.4562,34.4829,34.5741,23.2492,23.3304,228.942,238.78799999999998,106.06700000000001,110.60799999999999,False
52.317,2019-10-12 13:13:32,3757.0,156.512,-106.85322,16.84874,52.0,23.909,23.8542,51266.0,5.132859,0.3857,0.0955,97.64,1.9493,0.0,2.4737,2.457,0.0896,0.1149,4.5422,0.0,1.325,0.0,2.4659,2.4515,34.4771,34.5669,23.2756,23.3598,227.195,238.533,105.065,110.26,False
53.323,2019-10-12 13:13:32,3817.0,158.985,-106.85322,16.84874,53.0,23.6517,23.6061,50983.0,5.107001,0.3808,0.0947,97.6586,1.8264,0.0,2.472,2.4563,0.0891,0.1149,4.543,0.0,1.2981,0.0,2.4516,2.4452,34.4618,34.5636,23.3396,23.4301,226.352,238.49900000000002,104.20100000000001,109.77,False
54.33,2019-10-12 13:13:32,3844.0,160.128,-106.85322,16.84874,54.0,23.4913,23.4486,50804.0,5.088798000000001,0.3818,0.0967,97.613,1.7059,0.0,2.4645,2.4495,0.0892,0.115,4.541,0.0,1.2701,0.0,2.4473,2.4362,34.4501,34.5476,23.3777,23.4639,227.62400000000002,238.05,104.48700000000001,109.25299999999999,False
55.336000000000006,2019-10-12 13:13:32,3875.0,161.403,-106.85322,16.84874,55.0,23.2558,23.2114,50542.0,5.063033,0.4078,0.0961,97.626,1.5924,0.0,2.4588,2.4471,0.0918,0.1151,4.5415,0.0,1.2418,0.0,2.4469,2.4363,34.4336,34.5359,23.4335,23.5239,228.90900000000002,240.333,104.63600000000001,109.838,False
56.342,2019-10-12 13:13:32,3945.0,164.31799999999998,-106.85322,16.84874,56.0,23.0817,23.1203,50349.0,5.051385,0.4768,0.0966,97.6146,1.4743,0.0,2.4473,2.4388,0.0987,0.115,4.541,0.0,1.2104,0.0,2.4407,2.4336,34.4213,34.5176,23.4746,23.5364,228.40900000000002,239.331,104.083,109.193,False
57.348,2019-10-12 13:13:32,4011.0,167.078,-106.85322,16.84874,57.0,22.8917,22.8503,50142.0,5.022667,0.4608,0.0972,97.6001,1.3833,0.0,2.4418,2.4392,0.0971,0.1162,4.5404,0.0,1.1845,0.0,2.4348,2.4237,34.4109,34.5084,23.5213,23.6071,228.78099999999998,239.894,103.9,108.929,False
58.354,2019-10-12 13:13:32,4053.0,168.81400000000002,-106.85322,16.84874,58.0,22.7433,22.7024,49980.0,5.006082,0.4685,0.0981,97.5788,1.2877,0.0,2.4379,2.4261,0.0979,0.1151,4.5394,0.0,1.1556,0.0,2.4321,2.4214,34.4015,34.4964,23.5566,23.6403,228.864,240.295,103.661,108.821,False
59.361000000000004,2019-10-12 13:13:32,4095.0,170.571,-106.85322,16.84874,59.0,22.6321,22.5943,49859.0,4.9932419999999995,0.4967,0.0985,97.567,1.1981,0.0,2.4349,2.4234,0.1006,0.115,4.5388,0.0,1.1266,0.0,2.4275,2.422,34.3951,34.4819,23.5834,23.6601,229.18,240.618,103.598,108.75,False
60.367,2019-10-12 13:13:32,4142.0,172.54,-106.85322,16.84874,60.0,22.633,22.5954,49861.0,4.993348,0.5163,0.0982,97.5739,1.11,0.0,2.4312,2.4218,0.1027,0.116,4.5392,0.0,1.0959,0.0,2.4262,2.418,34.3958,34.4815,23.5838,23.6595,228.998,240.143,103.51799999999999,108.538,False
61.373000000000005,2019-10-12 13:13:32,4197.0,174.854,-106.85322,16.848760000000002,61.0,22.6102,22.5722,49838.0,4.991219999999999,0.5256,0.0987,97.5612,1.0243,0.0,2.4267,2.4195,0.1036,0.1153,4.5386,0.0,1.0641,0.0,2.4181,2.4095,34.3959,34.483,23.5904,23.6673,227.53400000000002,238.81400000000002,102.815,107.89399999999999,False
62.38,2019-10-12 13:13:32,4237.0,176.485,-106.85322,16.848760000000002,62.0,22.4644,22.4234,49678.0,4.976072,0.5146,0.0983,97.5714,0.9549799999999999,0.0,2.4262,2.4182,0.1025,0.1163,4.539,0.0,1.0364,0.0,2.4123,2.4008,34.3861,34.4826,23.6244,23.7092,227.64700000000002,238.135,102.595,107.305,False
63.386,2019-10-12 13:13:32,4267.0,177.75799999999998,-106.85322,16.848760000000002,63.0,22.3363,22.2967,49538.0,4.961564,0.5145,0.0983,97.5729,0.8881399999999999,0.0,2.4206,2.4115,0.1025,0.1152,4.5391,0.0,1.0079,0.0,2.409,2.3988,34.3776,34.4696,23.6541,23.7352,228.718,239.739,102.84,107.777,False
64.392,2019-10-12 13:13:32,4356.0,181.465,-106.85322,16.848760000000002,64.0,22.3084,22.2731,49506.0,4.957771,0.5978,0.0969,97.6076,0.81725,0.0,2.411,2.4017,0.1108,0.115,4.5407,0.0,0.9757,0.0,2.4084,2.4001,34.3741,34.4584,23.6594,23.7333,228.102,239.437,102.51,107.589,False
65.398,2019-10-12 13:13:32,4426.0,184.394,-106.85322,16.848760000000002,65.0,22.1511,22.1337,49338.0,4.944868,0.5842,0.097,97.6054,0.74859,0.0,2.4111,2.4015,0.1094,0.1147,4.5406,0.0,0.9418,0.0,2.3904,2.3903,34.367,34.4678,23.6983,23.7797,224.59799999999998,237.71200000000002,100.65,106.557,False
66.405,2019-10-12 13:13:32,4446.0,185.2,-106.85322,16.848760000000002,66.0,22.1417,22.1043,49328.0,4.939991,0.5583,0.0968,97.6103,0.7018800000000001,0.0,2.4078,2.3993,0.1068,0.1152,4.5408,0.0,0.9171,0.0,2.3807,2.3814,34.3666,34.4526,23.7007,23.7764,224.84099999999998,236.67700000000002,100.742,106.02799999999999,False
67.411,2019-10-12 13:13:32,4463.0,185.91,-106.85322,16.848760000000002,67.0,22.1067,22.0644,49290.0,4.9369760000000005,0.5467,0.0967,97.6119,0.65537,0.0,2.4063,2.3956,0.1056,0.1151,4.5409,0.0,0.8911,0.0,2.3803,2.3761,34.3642,34.4604,23.7087,23.7936,226.743,237.09099999999998,101.53,106.14299999999999,False
68.417,2019-10-12 13:13:32,4483.0,186.747,-106.85322,16.848760000000002,68.0,21.8992,21.8518,49058.0,4.914214,0.5309,0.0959,97.63,0.59295,0.0,2.4024,2.3953,0.1041,0.1151,4.5417,0.0,0.8535,0.0,2.3844,2.3773,34.3463,34.4505,23.753,23.8454,229.268,239.395,102.271,106.76299999999999,False
69.42399999999999,2019-10-12 13:13:32,4587.0,191.088,-106.85322,16.848760000000002,69.0,21.9071,21.8494,49069.0,4.910218,0.6105,0.0948,97.6578,0.53897,0.0,2.3885,2.3874,0.112,0.115,4.543,0.0,0.8187,0.0,2.3852,2.3799,34.349,34.4207,23.7529,23.8234,227.202,239.03400000000002,101.36200000000001,106.57799999999999,False
70.43,2019-10-12 13:13:32,4670.0,194.55700000000002,-106.85322,16.848760000000002,70.0,21.837,21.8218,48997.0,4.912133,0.586,0.0945,97.6648,0.50149,0.0,2.3985,2.3866,0.1096,0.1153,4.5433,0.0,0.792,0.0,2.3569,2.3561,34.3473,34.4574,23.7711,23.859,222.195,234.701,99.007,104.618,False
71.436,2019-10-12 13:13:32,4690.0,195.36599999999999,-106.85322,16.848760000000002,71.0,21.5253,21.4839,48652.0,4.873697,0.5569,0.0946,97.6632,0.45645,0.0,2.3894,2.3824,0.1067,0.1154,4.5432,0.0,0.7582,0.0,2.3482,2.3498,34.3233,34.4235,23.8391,23.9267,224.274,236.27900000000002,99.36399999999999,104.667,False
72.443,2019-10-12 13:13:32,4713.0,196.31799999999998,-106.85322,16.848760000000002,72.0,21.4145,21.3704,48531.0,4.861207,0.5376,0.0933,97.6946,0.41986,0.0,2.3753,2.3728,0.1048,0.1153,4.5448,0.0,0.7285,0.0,2.3522,2.3491,34.3154,34.4149,23.8636,23.9514,227.53799999999998,237.688,100.605,105.071,False
73.449,2019-10-12 13:13:32,4820.0,200.799,-106.85322,16.848760000000002,73.0,21.4823,21.4011,48603.0,4.861589,0.6533,0.0955,97.6403,0.38304,0.0,2.3585,2.3576,0.1163,0.1148,4.5422,0.0,0.697,0.0,2.347,2.3471,34.318,34.393,23.847,23.9263,223.636,236.8,98.99700000000001,104.72200000000001,False
74.455,2019-10-12 13:13:32,4892.0,203.77599999999998,-106.85322,16.848760000000002,74.0,21.334,21.3023,48446.0,4.855479,0.5751,0.0933,97.6964,0.36495,0.0,2.3663,2.3647,0.1085,0.115,4.5449,0.0,0.6799,0.0,2.299,2.3079,34.3115,34.4233,23.8828,23.9764,215.03,228.737,94.936,100.99600000000001,False
