Pressure [dbar],StartTime,depSMignore,latitude,longitude,t090C,t190C,potemp090C,sal00,sal11,density00,sigma-t00,flSP,sbox0Mm/Kg,oxsolMm/Kg,CStarAt0,CStarTr0,par,scan,nbin,flag
68.0,2017-01-12 05:05:22,67.586,16.57774,-106.9738,19.7511,19.7433,19.7387,34.5775,34.5833,1024.8019,24.5046,0.57447,20.412,227.18183,0.1533,96.2392,0.012026,4216.0,55.0,False
69.0,2017-01-12 05:05:22,68.58,16.57774,-106.9738,19.279,19.2574,19.2666,34.5987,34.6099,1024.9448,24.6428,0.48881,17.273,229.11527,0.1533,96.2404,0.012288,4270.0,53.0,False
70.0,2017-01-12 05:05:22,69.574,16.57774,-106.9738,18.6019,18.5975,18.5897,34.6258,34.6325,1025.1427,24.8358,0.39616999999999997,14.841,231.94062999999997,0.1456,96.4252,0.01213,4319.0,45.0,False
71.0,2017-01-12 05:05:22,70.568,16.57774,-106.9738,18.2971,18.2889,18.2849,34.6409,34.6491,1025.2351,24.9234,0.39252,10.975,233.23147999999998,0.1444,96.4533,0.012401,4366.0,50.0,False
72.0,2017-01-12 05:05:22,71.561,16.57774,-106.9738,17.8075,17.7969,17.7953,34.6832,34.6934,1025.3931,25.0766,0.37335,6.78,235.30351000000002,0.1489,96.3456,0.0125,4423.0,58.0,False
73.0,2017-01-12 05:05:22,72.555,16.57774,-106.9738,17.6421,17.6401,17.6298,34.6822,34.6896,1025.4372,25.1161,0.23145,2.464,236.03638999999998,0.1402,96.5545,0.012237,4474.0,44.0,False
74.0,2017-01-12 05:05:22,73.54899999999999,16.57774,-106.9738,17.5985,17.5982,17.586,34.6797,34.6869,1025.4503,25.1248,0.24043,1.828,236.23403,0.1364,96.647,0.012444,4518.0,45.0,False
75.0,2017-01-12 05:05:22,74.542,16.57774,-106.9738,17.5696,17.5688,17.557,34.6774,34.6848,1025.46,25.1301,0.21971,1.8519999999999999,236.36606,0.1332,96.7254,0.012579,4559.0,36.0,False
76.0,2017-01-12 05:05:22,75.536,16.57774,-106.9738,17.4915,17.4898,17.4787,34.6827,34.6905,1025.4874,25.1531,0.23476,1.83,236.70545,0.1341,96.7032,0.012459999999999999,4602.0,48.0,False
77.0,2017-01-12 05:05:22,76.53,16.57774,-106.9738,17.3871,17.3827,17.3742,34.7001,34.7046,1025.5304,25.1916,0.24925999999999998,1.722,237.14373999999998,0.1354,96.6723,0.012320999999999999,4662.0,65.0,False
78.0,2017-01-12 05:05:22,77.523,16.57774,-106.9738,17.2835,17.2829,17.2706,34.6954,34.7035,1025.5562,25.2128,0.2466,1.409,237.61557000000002,0.1337,96.7137,0.012254000000000001,4716.0,42.0,False
79.0,2017-01-12 05:05:22,78.517,16.57774,-106.9738,17.2049,17.2044,17.1919,34.7001,34.7082,1025.5831,25.2352,0.26116999999999996,1.226,237.96155,0.1314,96.7687,0.012456,4755.0,34.0,False
80.0,2017-01-12 05:05:22,79.51100000000001,16.57774,-106.9738,17.1739,17.1735,17.1607,34.7013,34.709,1025.5959,25.2436,0.26695,1.216,238.09942,0.1307,96.7859,0.012332,4796.0,47.0,False
81.0,2017-01-12 05:05:22,80.505,16.57774,-106.9738,17.1555,17.1546,17.1421,34.7008,34.7089,1025.6043,25.2476,0.2612,1.0979999999999999,238.18311,0.1291,96.8245,0.012559,4851.0,62.0,False
82.0,2017-01-12 05:05:22,81.498,16.57774,-106.9738,17.1283,17.1279,17.1147,34.7006,34.7087,1025.6151,25.2539,0.26022,1.01,238.30651,0.1292,96.8212,0.012215,4909.0,53.0,False
83.0,2017-01-12 05:05:22,82.492,16.57774,-106.9738,17.0959,17.095,17.0822,34.7019,34.71,1025.6283,25.2627,0.26121,1.034,238.45082999999997,0.1288,96.8318,0.01185,4957.0,42.0,False
84.0,2017-01-12 05:05:22,83.486,16.57774,-106.9738,17.0255,17.0245,17.0117,34.7054,34.7137,1025.6522,25.2821,0.25299,1.006,238.76385,0.1294,96.8164,0.011529000000000001,4998.0,38.0,False
85.0,2017-01-12 05:05:22,84.479,16.57774,-106.9738,16.9468,16.9464,16.9329,34.7073,34.7157,1025.6767,25.3022,0.24123000000000003,0.99,239.1179,0.1283,96.8423,0.011633,5035.0,36.0,False
86.0,2017-01-12 05:05:22,85.473,16.57774,-106.9738,16.8095,16.8072,16.7955,34.7195,34.7282,1025.7231,25.344,0.24759,1.047,239.72397,0.1309,96.781,0.011590000000000001,5077.0,50.0,False
87.0,2017-01-12 05:05:22,86.46700000000001,16.57774,-106.9738,16.6877,16.6859,16.6736,34.7323,34.7406,1025.7662,25.3825,0.29581999999999997,0.9359999999999999,240.26025,0.1297,96.8098,0.011545,5141.0,68.0,False
88.0,2017-01-12 05:05:22,87.46,16.57774,-106.9738,16.5177,16.515,16.5035,34.7366,34.7457,1025.8138,25.4255,0.26261999999999996,0.902,241.03672999999998,0.1297,96.8085,0.011457,5199.0,55.0,False
89.0,2017-01-12 05:05:22,88.454,16.57774,-106.9738,16.3261,16.3247,16.3118,34.7457,34.7543,1025.87,25.4771,0.29705,0.932,241.90854,0.1299,96.8049,0.011409,5248.0,43.0,False
90.0,2017-01-12 05:05:22,89.448,16.57774,-106.9738,16.1449,16.1429,16.1306,34.7575,34.7661,1025.9255,25.5279,0.26947,0.9329999999999999,242.73452000000003,0.1302,96.7983,0.011445,5289.0,42.0,False
91.0,2017-01-12 05:05:22,90.441,16.57774,-106.9738,15.8578,15.8573,15.8435,34.7785,34.7855,1026.012,25.6096,0.2137,0.975,244.04962,0.1288,96.8326,0.011308,5334.0,45.0,False
92.0,2017-01-12 05:05:22,91.435,16.57774,-106.9738,15.6674,15.6671,15.6532,34.7808,34.7893,1026.0616,25.6545,0.24579,0.9620000000000001,244.94832000000002,0.1282,96.8461,0.011276000000000001,5377.0,38.0,False
93.0,2017-01-12 05:05:22,92.429,16.57774,-106.9738,15.5271,15.528,15.5128,34.7754,34.7823,1026.0936,25.6819,0.31426,0.975,245.62712000000002,0.1317,96.762,0.011276999999999999,5418.0,43.0,False
94.0,2017-01-12 05:05:22,93.42200000000001,16.57774,-106.9738,15.4699,15.4698,15.4554,34.7676,34.7749,1026.1049,25.6886,0.36298,0.927,245.91442,0.1352,96.6759,0.011252,5467.0,55.0,False
95.0,2017-01-12 05:05:22,94.416,16.57774,-106.9738,15.4277,15.4266,15.4131,34.763,34.7714,1026.1153,25.6945,0.39516999999999997,0.84,246.12452000000002,0.1377,96.6159,0.011206,5524.0,59.0,False
96.0,2017-01-12 05:05:22,95.40899999999999,16.57774,-106.9738,15.3516,15.35,15.3369,34.7573,34.7659,1026.1324,25.7071,0.44338999999999995,0.775,246.50048999999999,0.1405,96.5486,0.011224,5582.0,53.0,False
97.0,2017-01-12 05:05:22,96.40299999999999,16.57774,-106.9738,15.2736,15.2736,15.2588,34.7502,34.7578,1026.1488,25.719,0.49688999999999994,0.813,246.889,0.1437,96.4709,0.010975,5635.0,52.0,False
98.0,2017-01-12 05:05:22,97.397,16.57774,-106.9738,15.1479,15.1468,15.133,34.7458,34.7532,1026.1778,25.7434,0.55316,0.794,247.50534,0.1461,96.4139,0.010939,5683.0,42.0,False
99.0,2017-01-12 05:05:22,98.39,16.57774,-106.9738,15.0179,15.0179,15.003,34.7474,34.7558,1026.2123,25.7732,0.5785899999999999,0.821,248.1348,0.1486,96.352,0.010749,5722.0,35.0,False
100.0,2017-01-12 05:05:22,99.384,16.57774,-106.9738,14.9328,14.9327,14.9178,34.7584,34.7665,1026.244,25.8004,0.54502,0.7929999999999999,248.53163999999998,0.1481,96.366,0.010553,5758.0,37.0,False
101.0,2017-01-12 05:05:22,100.37799999999999,16.57774,-106.9738,14.8808,14.8808,14.8657,34.762,34.7697,1026.2626,25.8145,0.54571,0.795,248.78032000000002,0.1477,96.3753,0.010442,5799.0,44.0,False
102.0,2017-01-12 05:05:22,101.37100000000001,16.57774,-106.9738,14.8254,14.8388,14.8101,34.7689,34.7752,1026.2845,25.8319,0.58375,0.701,249.04064,0.1472,96.3869,0.010354,5853.0,73.0,False
103.0,2017-01-12 05:05:22,102.365,16.57774,-106.9738,14.772,14.7814,14.7566,34.7626,34.7644,1026.2959,25.8387,0.58494,0.655,249.3137,0.1481,96.3644,0.009892100000000001,5927.0,58.0,False
104.0,2017-01-12 05:05:22,103.35799999999999,16.57774,-106.9738,14.7158,14.7155,14.7003,34.7599,34.7683,1026.3105,25.8488,0.55692,0.648,249.59559,0.1487,96.3514,0.0099355,5972.0,40.0,False
105.0,2017-01-12 05:05:22,104.352,16.57774,-106.9738,14.6835,14.6831,14.6679,34.7589,34.767,1026.3212,25.855,0.56603,0.614,249.75655,0.1484,96.3578,0.0098645,6014.0,41.0,False
106.0,2017-01-12 05:05:22,105.345,16.57774,-106.9738,14.627,14.6268,14.6113,34.7597,34.7679,1026.3385,25.8678,0.5505899999999999,0.528,250.03425,0.1488,96.3492,0.0099086,6052.0,33.0,False
107.0,2017-01-12 05:05:22,106.339,16.57774,-106.9738,14.4965,14.4954,14.4807,34.7594,34.7678,1026.3711,25.8957,0.57723,0.608,250.68259,0.1489,96.3454,0.009821799999999999,6085.0,33.0,False
108.0,2017-01-12 05:05:22,107.33200000000001,16.57774,-106.9738,14.3917,14.3915,14.3759,34.7644,34.7724,1026.4019,25.922,0.59488,0.705,251.19592000000003,0.1505,96.3088,0.0097075,6121.0,36.0,False
109.0,2017-01-12 05:05:22,108.32600000000001,16.57774,-106.9738,14.3544,14.3545,14.3385,34.7638,34.7718,1026.414,25.9295,0.58486,0.638,251.3831,0.1499,96.3231,0.0096935,6157.0,33.0,False
110.0,2017-01-12 05:05:22,109.32,16.57774,-106.9738,14.2782,14.2779,14.2622,34.7658,34.7736,1026.4363,25.9473,0.56758,0.521,251.76137999999997,0.1483,96.3607,0.0093283,6186.0,27.0,False
111.0,2017-01-12 05:05:22,110.31299999999999,16.57774,-106.9738,14.2255,14.2257,14.2094,34.7697,34.7774,1026.4551,25.9615,0.56071,0.589,252.01881,0.1473,96.3834,0.0092162,6211.0,24.0,False
112.0,2017-01-12 05:05:22,111.307,16.57774,-106.9738,14.2139,14.214,14.1976,34.769,34.7767,1026.4615,25.9634,0.5703699999999999,0.589,252.07872999999998,0.149,96.343,0.0094135,6236.0,25.0,False
113.0,2017-01-12 05:05:22,112.3,16.57774,-106.9738,14.1979,14.1978,14.1815,34.7689,34.7766,1026.4693,25.9667,0.5878800000000001,0.5539999999999999,252.15919,0.1485,96.355,0.009137600000000001,6264.0,31.0,False
114.0,2017-01-12 05:05:22,113.294,16.57774,-106.9738,14.1678,14.1675,14.1513,34.7705,34.7784,1026.4813,25.9743,0.57065,0.528,252.30777,0.1474,96.3806,0.0091854,6294.0,29.0,False
115.0,2017-01-12 05:05:22,114.287,16.57774,-106.9738,14.1348,14.1347,14.1182,34.7733,34.781,1026.495,25.9835,0.5606399999999999,0.5379999999999999,252.46887999999998,0.1471,96.3878,0.0089648,6321.0,25.0,False
116.0,2017-01-12 05:05:22,115.281,16.57774,-106.9738,14.0807,14.0806,14.064,34.7766,34.7843,1026.5135,25.9975,0.5584600000000001,0.565,252.73622000000003,0.148,96.3678,0.0089053,6344.0,22.0,False
117.0,2017-01-12 05:05:22,116.274,16.57774,-106.9738,14.0017,14.001,13.9849,34.7774,34.7849,1026.5354,26.0147,0.55984,0.552,253.13459,0.1481,96.3642,0.0095155,6368.0,24.0,False
118.0,2017-01-12 05:05:22,117.26799999999999,16.57774,-106.9738,13.8744,13.8741,13.8575,34.7803,34.7876,1026.569,26.0436,0.5767399999999999,0.563,253.77593,0.1483,96.3601,0.0094998,6393.0,27.0,False
