Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
1.006,2018-04-27 09:44:07,0.172,5.0,-106.17373,20.519820000000003,1.0,25.9558,25.9554,5.359871,5.359978,0.37331,12.4229,4.4792,0.722,0.0,4.4792,0.1244,2.7172,0.0,-1.1388,0.0,1.165,0.0,2.7172,34.6553,34.6563,22.7871,22.788,6.4894,198.28,97.211,False
2.012,2018-04-27 09:44:07,6.659,161.0,-106.17371999999999,20.519820000000003,2.0,25.959,25.9598,5.360972,5.361223000000001,0.32481,12.4259,4.4759,0.58915,0.0,4.4759,0.1083,2.7134,0.0,4.0264,0.0,1.0468,0.0,2.7134,34.6605,34.6618,22.7901,22.7908,6.4571,197.292,96.735,False
3.0180000000000002,2018-04-27 09:44:07,8.821,213.0,-106.17371999999999,20.519820000000003,3.0,25.9611,25.9604,5.36139,5.36149,0.32011999999999996,12.4246,4.4773,0.4265,0.0,4.4773,0.1067,2.7199,0.0,2.8188,0.0,0.8878,0.0,2.7199,34.6617,34.663,22.7905,22.7916,6.4833,198.09099999999998,97.131,False
4.025,2018-04-27 09:44:07,12.030999999999999,290.0,-106.17371999999999,20.519820000000003,4.0,25.9598,25.9608,5.361383,5.361661,0.33692,12.4258,4.476,0.24731,0.0,4.476,0.1123,2.7168,0.0,4.7869,0.0,0.6591,0.0,2.7168,34.6623,34.6636,22.7914,22.792,6.4668,197.588,96.883,False
5.031000000000001,2018-04-27 09:44:07,13.744000000000002,331.0,-106.17371999999999,20.519820000000003,5.0,25.9582,25.9601,5.361330000000001,5.361738,0.31098000000000003,12.4285,4.4729,0.21120999999999998,0.0,4.4729,0.1037,2.7074,0.0,4.4917,0.0,0.6006,0.0,2.7074,34.6628,34.6643,22.7923,22.7929,6.4431,196.862,96.525,False
6.037000000000001,2018-04-27 09:44:07,15.437000000000001,371.0,-106.17371999999999,20.519820000000003,6.0,25.9601,25.9589,5.361719,5.361778,0.32214,12.4252,4.4767,0.14782,0.0,4.4767,0.1074,2.7139,0.0,4.4905,0.0,0.4443,0.0,2.7139,34.6639,34.6652,22.7926,22.794,6.48,197.99,97.08200000000001,False
7.042999999999999,2018-04-27 09:44:07,18.075,435.0,-106.17371999999999,20.519820000000003,7.0,25.9618,25.9609,5.361979,5.362074,0.32636,12.4244,4.4775,0.087658,0.0,4.4775,0.1088,2.7208,0.0,4.4901,0.0,0.214,0.0,2.7208,34.6642,34.6656,22.7924,22.7937,6.4932,198.393,97.28200000000001,False
8.049,2018-04-27 09:44:07,20.576999999999998,495.0,-106.17371999999999,20.519820000000003,8.0,25.9616,25.962,5.362108999999999,5.362289,0.34723000000000004,12.4247,4.4772,0.06879600000000001,0.0,4.4772,0.1157,2.7228,0.0,4.4902,0.0,0.1205,0.0,2.7228,34.665,34.666,22.7931,22.7938,6.4866,198.19299999999998,97.184,False
9.056000000000001,2018-04-27 09:44:07,22.403000000000002,539.0,-106.17371999999999,20.519820000000003,9.0,25.9621,25.9625,5.362203,5.36239,0.32933,12.4285,4.4729,0.053542,0.0,4.4729,0.1098,2.7196,0.0,4.4898,0.0,0.026,0.0,2.7196,34.6649,34.6661,22.793,22.7937,6.4785,197.945,97.06299999999999,False
10.062000000000001,2018-04-27 09:44:07,24.09,579.0,-106.17371999999999,20.51983,10.0,25.9619,25.9625,5.362263,5.3625050000000005,0.33762,12.4252,4.4766,0.051759000000000006,0.0,4.4766,0.1125,2.7141,0.0,4.4894,0.0,0.0135,0.0,2.7141,34.6653,34.6666,22.7934,22.7941,6.4817,198.042,97.111,False
