Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
6.037000000000001,2018-04-22 14:04:25,35.494,853.0,-106.04001000000001,20.19065,6.0,23.8303,23.8309,5.124981,5.125257,1.1489,12.6022,4.2829,133.19,0.0,4.2829,0.383,2.7455,0.0,4.5311,0.0,3.4196,0.0,2.7455,34.5408,34.5424,23.3442,23.3452,6.8042,207.78400000000002,98.234,False
7.042999999999999,2018-04-22 14:04:25,67.875,1630.0,-106.04002,20.19064,7.0,23.8175,23.8179,5.123588,5.1239419999999996,1.2178,12.6052,4.2797,109.67,0.0,4.2797,0.4059,2.7401,0.0,4.5298,0.0,3.3353,0.0,2.7401,34.5399,34.5422,23.3473,23.349,6.76,206.43200000000002,97.573,False
8.05,2018-04-22 14:04:25,69.45100000000001,1668.0,-106.04002,20.19064,8.0,23.6914,23.6616,5.1097980000000005,5.10807,1.6774,12.6326,4.2504,92.774,0.0,4.2504,0.5591,2.706,0.0,4.5299,0.0,3.262,0.0,2.706,34.533,34.5431,23.3791,23.3955,6.6324,202.53,95.51899999999999,False
9.056000000000001,2018-04-22 14:04:25,71.62100000000001,1720.0,-106.04002,20.19064,9.0,23.4666,23.4619,5.088049,5.088325,1.8734,12.6556,4.226,75.745,0.0,4.226,0.6245,2.6469,0.0,4.5299,0.0,3.1759,0.0,2.6469,34.5426,34.5483,23.4522,23.4579,6.4546,197.088,92.602,False
10.062000000000001,2018-04-22 14:04:25,73.827,1773.0,-106.04002,20.19064,10.0,23.3084,23.3129,5.073392,5.074063,2.2956,12.6639,4.2173,62.555,0.0,4.2173,0.7652,2.5922,0.0,4.5308,0.0,3.0926,0.0,2.5922,34.554,34.5556,23.5069,23.5068,6.3701,194.49599999999998,91.14299999999999,False
11.068,2018-04-22 14:04:25,75.90899999999999,1823.0,-106.04002,20.19064,11.0,23.2928,23.2919,5.071857,5.07191,2.0989,12.6627,4.2185,52.659,0.0,4.2185,0.6996,2.5876,0.0,4.5311,0.0,3.0171,0.0,2.5876,34.5542,34.5553,23.5116,23.5127,6.4126,195.794,91.727,False
12.074000000000002,2018-04-22 14:04:25,77.634,1864.0,-106.04002,20.19064,12.0,23.2663,23.2695,5.068557,5.069195,2.2343,12.6663,4.2148,42.438,0.0,4.2148,0.7448,2.6,0.0,4.5312,0.0,2.9236,0.0,2.6,34.5493,34.5517,23.5156,23.5166,6.4532,197.03099999999998,92.262,False
13.08,2018-04-22 14:04:25,79.485,1909.0,-106.04002,20.19064,13.0,23.2521,23.2512,5.067034,5.067241,2.3632,12.6592,4.2223,36.178000000000004,0.0,4.2223,0.7877,2.6053,0.0,4.5313,0.0,2.855,0.0,2.6053,34.5484,34.5508,23.5191,23.5212,6.4581,197.18,92.30799999999999,False
14.087,2018-04-22 14:04:25,81.59899999999999,1959.0,-106.04001000000001,20.19064,14.0,23.2411,23.2411,5.066138,5.066308,2.0371,12.6565,4.2251,30.123,0.0,4.2251,0.679,2.603,0.0,4.5319,0.0,2.7756,0.0,2.603,34.5499,34.5511,23.5235,23.5245,6.435,196.476,91.962,False
15.093,2018-04-22 14:04:25,83.57,2007.0,-106.04,20.19064,15.0,23.2367,23.237,5.066135,5.066278,1.9358,12.658,4.2235,25.537,0.0,4.2235,0.6453,2.5868,0.0,4.5329,0.0,2.7027,0.0,2.5868,34.553,34.5539,23.5272,23.5278,6.3704,194.5,91.03200000000001,False
16.099,2018-04-22 14:04:25,85.891,2062.0,-106.04002,20.19064,16.0,23.2317,23.2329,5.065999,5.066257,2.0689,12.6544,4.2274,20.929000000000002,0.0,4.2274,0.6896,2.5701,0.0,4.5207,0.0,2.6171,0.0,2.5701,34.5555,34.5566,23.5306,23.5311,6.3359,193.446,90.53299999999999,False
17.105,2018-04-22 14:04:25,88.11200000000001,2116.0,-106.04,20.19066,17.0,23.2237,23.224,5.065432,5.065587,2.1683,12.6623,4.219,17.819000000000003,0.0,4.219,0.7228,2.5527,0.0,4.5302,0.0,2.5472,0.0,2.5527,34.5572,34.5581,23.5343,23.5348,6.2608,191.15400000000002,89.448,False
18.112000000000002,2018-04-22 14:04:25,89.594,2151.0,-106.04,20.19066,18.0,23.224,23.2246,5.065734,5.065956,2.0823,12.6663,4.2147,15.15,0.0,4.2147,0.6941,2.5361,0.0,4.5293,0.0,2.4766,0.0,2.5361,34.5589,34.5601,23.5355,23.5363,6.221,189.938,88.881,False
19.118,2018-04-22 14:04:25,91.315,2193.0,-106.04,20.19066,19.0,23.2303,23.2303,5.066939,5.067016000000001,1.9411,12.6576,4.2239,12.616,0.0,4.2239,0.647,2.5225,0.0,4.5285,0.0,2.3966,0.0,2.5225,34.5629,34.5634,23.5368,23.5372,6.1829,188.774,88.348,False
20.124000000000002,2018-04-22 14:04:25,93.904,2255.0,-106.04,20.19066,20.0,23.23,23.2306,5.067325,5.06755,1.9542,12.6489,4.2331,10.857999999999999,0.0,4.2331,0.6514,2.5005,0.0,4.5287,0.0,2.3323,0.0,2.5005,34.5657,34.567,23.5391,23.5399,6.1009,186.271,87.178,False
21.13,2018-04-22 14:04:25,95.839,2301.0,-106.04,20.19066,21.0,23.1824,23.1829,5.062604,5.062844,1.6832,12.6395,4.2431,9.0584,0.0,4.2431,0.5611,2.4689,0.0,4.5289,0.0,2.2531,0.0,2.4689,34.5666,34.568,23.5536,23.5545,5.9953,183.043,85.598,False
22.136999999999997,2018-04-22 14:04:25,97.65100000000001,2345.0,-106.04,20.19066,22.0,23.1231,23.1233,5.0566059999999995,5.056887000000001,2.2009,12.6369,4.2459,7.4266,0.0,4.2459,0.7336,2.443,0.0,4.0075,0.0,2.1665,0.0,2.443,34.5667,34.5687,23.5708,23.5723,5.9374,181.274,84.684,False
23.143,2018-04-22 14:04:25,100.071,2403.0,-106.04,20.19066,23.0,23.0424,23.0435,5.048584,5.048966,1.9622,12.6355,4.2474,6.2201,0.0,4.2474,0.6541,2.4084,0.0,4.5392,0.0,2.0904,0.0,2.4083,34.5682,34.5703,23.5953,23.5966,5.817,177.59400000000002,82.851,False
