Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
104.648,2018-04-19 02:15:57,417.281,10016.0,-106.98056000000001,17.01268,104.0,14.7393,14.7411,4.241951,4.242107,0.36753,12.349,4.5628,0.050671,0.0,4.5628,0.1225,0.5157,0.0,4.6298,0.0,0.0049,0.0,0.5148,34.7356,34.7354,25.8284,25.8278,0.0552,1.682,0.674,False
105.655,2018-04-19 02:15:57,418.61400000000003,10048.0,-106.98056000000001,17.01268,105.0,14.5757,14.5756,4.227264,4.227272,0.43396,12.3559,4.5549,0.050671,0.0,4.5549,0.1447,0.515,0.0,4.6219,0.0,0.0049,0.0,0.5141,34.7468,34.7469,25.8723,25.8724,0.0553,1.6840000000000002,0.6729999999999999,False
106.661,2018-04-19 02:15:57,419.53,10070.0,-106.98056000000001,17.01268,106.0,14.5622,14.5622,4.226041,4.2260349999999995,0.43296999999999997,12.357,4.5536,0.050671,0.0,4.5536,0.1443,0.5144,0.0,4.6204,0.0,0.0049,0.0,0.5136,34.7472,34.7472,25.8756,25.8756,0.0536,1.632,0.652,False
107.66799999999999,2018-04-19 02:15:57,420.347,10089.0,-106.98056000000001,17.01268,107.0,14.5383,14.5382,4.223942,4.223908,0.44791000000000003,12.3588,4.5516,0.050671,0.0,4.5516,0.1493,0.5144,0.0,4.6272,0.0,0.0049,0.0,0.5136,34.7489,34.7486,25.8821,25.8819,0.0547,1.666,0.665,False
108.67399999999999,2018-04-19 02:15:57,421.209,10110.0,-106.98056000000001,17.01268,108.0,14.4749,14.4718,4.218037000000001,4.217669,0.48353,12.3638,4.5459,0.050671,0.0,4.5459,0.1612,0.5141,0.0,4.6315,0.0,0.0049,0.0,0.5133,34.751,34.7504,25.8973,25.8975,0.0539,1.642,0.655,False
109.681,2018-04-19 02:15:57,422.284,10136.0,-106.98056000000001,17.01268,109.0,14.3164,14.3133,4.203499,4.2032,0.56597,12.3668,4.5424,0.050671,0.0,4.5424,0.1887,0.514,0.0,4.6294,0.0,0.0049,0.0,0.5132,34.7587,34.7587,25.9371,25.9377,0.0539,1.641,0.652,False
110.68700000000001,2018-04-19 02:15:57,423.495,10165.0,-106.98056000000001,17.01268,110.0,14.227,14.2271,4.195501,4.195493,0.61303,12.3691,4.5398,0.050671,0.0,4.5398,0.2043,0.5137,0.0,4.6332,0.0,0.0049,0.0,0.5129,34.7648,34.7646,25.9608,25.9606,0.053,1.615,0.6409999999999999,False
111.694,2018-04-19 02:15:57,424.515,10189.0,-106.98056000000001,17.01268,111.0,14.1772,14.1771,4.191115,4.191091,0.6148,12.3656,4.5438,0.050671,0.0,4.5438,0.2049,0.5137,0.0,4.6285,0.0,0.0049,0.0,0.5129,34.7686,34.7685,25.9743,25.9742,0.0545,1.66,0.6579999999999999,False
112.7,2018-04-19 02:15:57,425.401,10211.0,-106.98056000000001,17.01268,112.0,14.0995,14.0969,4.183787000000001,4.183351,0.57071,12.3637,4.546,0.050671,0.0,4.546,0.1902,0.5139,0.0,4.621,0.0,0.0049,0.0,0.5131,34.7702,34.7685,25.992,25.9912,0.0538,1.639,0.649,False
113.70700000000001,2018-04-19 02:15:57,426.305,10232.0,-106.98056000000001,17.01268,113.0,13.8948,13.8927,4.164724,4.164402,0.41608999999999996,12.3575,4.553,0.050671,0.0,4.553,0.1387,0.5135,0.0,4.6221,0.0,0.0049,0.0,0.5127,34.7773,34.7762,26.0404,26.04,0.0512,1.56,0.615,False
