Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag
101.62899999999999,2018-04-19 18:05:49,242.202,5814.0,-106.9801,17.02058,101.0,14.7863,14.7851,4.246336,4.246139,0.3365,12.3475,4.5645,1.4112,0.0,4.5645,0.1122,0.5171,0.0,4.6313,0.0,1.4463,0.0,0.5162,34.7351,34.7343,25.8176,25.8173,0.0603,1.837,0.737,False
102.635,2018-04-19 18:05:49,244.43,5867.0,-106.9801,17.02058,102.0,14.7382,14.7379,4.242284,4.24212,0.39711,12.3494,4.5623,1.3115,0.0,4.5623,0.1324,0.5156,0.0,4.6322,0.0,1.4145,0.0,0.5146,34.7405,34.7393,25.8322,25.8314,0.0569,1.732,0.6940000000000001,False
103.64200000000001,2018-04-19 18:05:49,246.62099999999998,5920.0,-106.9801,17.02058,103.0,14.6868,14.6849,4.237616,4.2374,0.41346000000000005,12.3552,4.5557,1.2231,0.0,4.5557,0.1378,0.5151,0.0,4.6326,0.0,1.3842,0.0,0.5141,34.7432,34.743,25.8455,25.8458,0.0552,1.68,0.6729999999999999,False
104.648,2018-04-19 18:05:49,248.283,5960.0,-106.9801,17.02058,104.0,14.6005,14.5995,4.229913,4.229787,0.49223999999999996,12.3574,4.5531,1.1438,0.0,4.5531,0.1641,0.5141,0.0,4.6276,0.0,1.3551,0.0,0.5132,34.7493,34.749,25.8689,25.8689,0.0524,1.597,0.638,False
105.655,2018-04-19 18:05:49,250.692,6018.0,-106.9801,17.02058,105.0,14.5644,14.5634,4.226614,4.226463,0.51341,12.3563,4.5544,1.0603,0.0,4.5544,0.1711,0.5136,0.0,4.6224,0.0,1.3222,0.0,0.5127,34.7509,34.7504,25.8779,25.8777,0.0513,1.5630000000000002,0.625,False
106.661,2018-04-19 18:05:49,255.833,6141.0,-106.9801,17.02058,106.0,14.5604,14.5728,4.226284,4.227479,0.46515,12.3584,4.552,0.96619,0.0,4.552,0.1551,0.5129,0.0,4.6152,0.0,1.282,0.0,0.512,34.751,34.7509,25.8789,25.8761,0.0496,1.51,0.603,False
107.66799999999999,2018-04-19 18:05:49,261.07,6267.0,-106.98008999999999,17.020570000000003,107.0,14.4795,14.4871,4.218874,4.219653,0.59387,12.3669,4.5424,0.88844,0.0,4.5424,0.198,0.5127,0.0,4.6241,0.0,1.2455,0.0,0.5118,34.755,34.7553,25.8994,25.898,0.0491,1.4969999999999999,0.597,False
108.67399999999999,2018-04-19 18:05:49,263.868,6334.0,-106.98008999999999,17.02056,108.0,14.2724,14.2715,4.199909,4.199879,0.5788,12.3681,4.541,0.8196899999999999,0.0,4.541,0.1929,0.5126,0.0,4.6247,0.0,1.2105,0.0,0.5117,34.7655,34.766,25.9516,25.9522,0.048,1.4609999999999999,0.58,False
109.681,2018-04-19 18:05:49,265.14599999999996,6364.0,-106.9801,17.02056,109.0,14.1911,14.1911,4.192366000000001,4.1923330000000005,0.55753,12.3663,4.543,0.76359,0.0,4.543,0.1858,0.5121,0.0,4.636,0.0,1.1797,0.0,0.5112,34.7685,34.7682,25.9712,25.971,0.0449,1.368,0.542,False
110.68700000000001,2018-04-19 18:05:49,266.14599999999996,6389.0,-106.9801,17.02056,110.0,14.1773,14.1777,4.191139,4.1911629999999995,0.56566,12.3671,4.5421,0.70181,0.0,4.5421,0.1886,0.5118,0.0,4.6437,0.0,1.1431,0.0,0.5109,34.7691,34.769,25.9747,25.9745,0.0453,1.381,0.547,False
111.694,2018-04-19 18:05:49,267.007,6409.0,-106.98008,17.02056,111.0,14.1682,14.1684,4.190331,4.190328,0.56585,12.3672,4.542,0.6409,0.0,4.542,0.1886,0.5117,0.0,4.6443,0.0,1.1036,0.0,0.5108,34.7694,34.7693,25.9769,25.9767,0.0456,1.3880000000000001,0.55,False
112.7,2018-04-19 18:05:49,267.848,6429.0,-106.98008,17.02056,112.0,14.1348,14.1348,4.187286,4.18727,0.56066,12.3674,4.5418,0.5898399999999999,0.0,4.5418,0.1869,0.5117,0.0,4.6431,0.0,1.0676,0.0,0.5108,34.7709,34.7707,25.9851,25.9849,0.0459,1.3969999999999998,0.5529999999999999,False
113.70700000000001,2018-04-19 18:05:49,268.753,6451.0,-106.98008,17.02056,113.0,14.1059,14.106,4.184667,4.184629,0.541,12.3663,4.5429,0.54913,0.0,4.5429,0.1803,0.5117,0.0,4.6417,0.0,1.0366,0.0,0.5108,34.7722,34.7718,25.9922,25.9919,0.0466,1.42,0.562,False
114.713,2018-04-19 18:05:49,269.753,6475.0,-106.98008,17.02056,114.0,14.0238,14.0218,4.177136,4.176895,0.49473999999999996,12.3643,4.5454,0.50926,0.0,4.5454,0.1649,0.5117,0.0,4.6415,0.0,1.0038,0.0,0.5108,34.776,34.7755,26.0124,26.0124,0.0464,1.413,0.5579999999999999,False
115.72,2018-04-19 18:05:49,270.921,6503.0,-106.98008,17.02056,115.0,13.9584,13.9564,4.171164,4.170980999999999,0.45387,12.3622,4.5477,0.46673000000000003,0.0,4.5477,0.1513,0.5118,0.0,4.6427,0.0,0.966,0.0,0.5109,34.7791,34.7792,26.0286,26.0291,0.0465,1.416,0.5589999999999999,False
116.727,2018-04-19 18:05:49,272.216,6534.0,-106.98008,17.02056,116.0,13.8504,13.8492,4.161224,4.161122,0.35879,12.3597,4.5505,0.42651999999999995,0.0,4.5505,0.1196,0.5116,0.0,4.6437,0.0,0.9269,0.0,0.5107,34.7836,34.7838,26.0547,26.0551,0.0459,1.399,0.551,False
117.73299999999999,2018-04-19 18:05:49,273.348,6561.0,-106.98008,17.02056,117.0,13.8122,13.8115,4.157675,4.15759,0.33235,12.3578,4.5526,0.39334,0.0,4.5526,0.1108,0.5117,0.0,4.6473,0.0,0.8919,0.0,0.5108,34.7847,34.7845,26.0635,26.0635,0.0457,1.392,0.5479999999999999,False
