Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
4.024,2019-10-13 05:08:47,64.0,2019-10-13 05:08:49.614,2.614,-106.83096,16.8906,4.0,28.9111,28.8746,56281.0,5.636551,0.0894,0.0838,97.9279,2.9253,0.0,2.3478,2.3299,0.0599,0.1148,4.5556,0.0,1.4754,0.0,2.3497,2.333,34.3691,34.4535,21.6204,21.6959,195.076,204.843,98.024,102.92,False
5.03,2019-10-13 05:08:47,127.0,2019-10-13 05:08:52.263,5.263,-106.83096,16.8906,5.0,28.9231,28.8823,56295.0,5.63751,0.0883,0.0796,98.029,2.5814,0.0,2.3546,2.3316,0.0598,0.1148,4.5603,0.0,1.4275,0.0,2.3504,2.3298,34.3695,34.4542,21.6168,21.694,195.15599999999998,204.13299999999998,98.084,102.57600000000001,False
6.0360000000000005,2019-10-13 05:08:47,148.0,2019-10-13 05:08:53.136,6.136,-106.83096,16.8906,6.0,28.9117,28.8676,56282.0,5.636083,0.0883,0.0784,98.0572,1.9386,0.0,2.3552,2.33,0.0598,0.1148,4.5617,0.0,1.3132,0.0,2.3485,2.3301,34.3689,34.4548,21.6202,21.6994,194.93400000000003,204.87,97.954,102.92200000000001,False
7.042000000000001,2019-10-13 05:08:47,245.0,2019-10-13 05:08:57.152,10.152000000000001,-106.83096,16.8906,7.0,28.9056,28.8647,56276.0,5.635524,0.0938,0.0778,98.0751,1.826,0.0,2.3476,2.3308,0.0604,0.1148,4.5625,0.0,1.2918,0.0,2.3472,2.3302,34.3686,34.4528,21.622,21.6989,195.104,204.547,98.03,102.75399999999999,False
8.048,2019-10-13 05:08:47,340.0,2019-10-13 05:09:01.119,14.119000000000002,-106.83096,16.8906,8.0,28.9,28.8581,56272.0,5.635081,0.0883,0.0785,98.0568,1.3088,0.0,2.3466,2.3269,0.0598,0.1148,4.5616,0.0,1.1512,0.0,2.3545,2.333,34.3694,34.4542,21.6246,21.7022,196.128,205.13099999999997,98.536,103.037,False
9.054,2019-10-13 05:08:47,359.0,2019-10-13 05:09:01.927,14.927,-106.83096,16.8906,9.0,28.9002,28.86,56272.0,5.635187,0.0883,0.0785,98.0554,1.3893,0.0,2.3488,2.3318,0.0598,0.1157,4.5616,0.0,1.1798,0.0,2.354,2.3318,34.3691,34.4533,21.6244,21.701,195.77700000000002,204.639,98.359,102.79299999999999,False
10.06,2019-10-13 05:08:47,384.0,2019-10-13 05:09:02.945,15.945,-106.83096,16.8906,10.0,28.8993,28.8579,56271.0,5.635095,0.0883,0.0788,98.048,1.0086,0.0,2.3475,2.3313,0.0598,0.116,4.5612,0.0,1.0541,0.0,2.352,2.3298,34.3693,34.4539,21.6249,21.7022,194.81400000000002,204.65599999999998,97.874,102.79799999999999,False
11.065999999999999,2019-10-13 05:08:47,489.0,2019-10-13 05:09:07.350,20.35,-106.83096,16.8906,11.0,28.8997,28.858,56272.0,5.635123999999999,0.0926,0.0795,98.0329,0.7619,0.0,2.3507,2.3302,0.0603,0.1144,4.5605,0.0,0.9338,0.0,2.3466,2.327,34.3689,34.4537,21.6246,21.7021,195.34,204.343,98.139,102.641,False
12.072000000000001,2019-10-13 05:08:47,535.0,2019-10-13 05:09:09.244,22.244,-106.83096,16.8906,12.0,28.8986,28.8569,56272.0,5.635177,0.0883,0.0784,98.0583,0.73082,0.0,2.3499,2.3316,0.0598,0.1148,4.5617,0.0,0.9315,0.0,2.3561,2.326,34.3696,34.4546,21.6256,21.7033,195.905,204.467,98.42200000000001,102.70200000000001,False
13.078,2019-10-13 05:08:47,556.0,2019-10-13 05:09:10.112,23.112,-106.83096,16.8906,13.0,28.881,28.8375,56262.0,5.634217,0.0883,0.0784,98.0582,0.62927,0.0,2.3521,2.3313,0.0598,0.1151,4.5617,0.0,0.873,0.0,2.3509,2.329,34.3751,34.4617,21.6357,21.7151,194.77599999999998,205.162,97.83,103.023,False
14.084000000000001,2019-10-13 05:08:47,628.0,2019-10-13 05:09:13.115,26.115,-106.83096,16.8906,14.0,28.872,28.8333,56264.0,5.6344970000000005,0.0919,0.0779,98.0701,0.42452,0.0,2.3527,2.3282,0.0602,0.1153,4.5622,0.0,0.7318,0.0,2.3493,2.3349,34.3829,34.4664,21.6446,21.7201,195.952,205.59099999999998,98.41,103.23299999999999,False
15.09,2019-10-13 05:08:47,680.0,2019-10-13 05:09:15.295,28.295,-106.83096,16.8906,15.0,28.8358,28.7933,56297.0,5.637582,0.1008,0.078,98.0697,0.32129,0.0,2.3446,2.3336,0.0611,0.1148,4.5622,0.0,0.6347,0.0,2.3581,2.3351,34.431,34.5163,21.6928,21.771,197.106,205.611,98.958,103.205,False
16.096,2019-10-13 05:08:47,699.0,2019-10-13 05:09:16.082,29.081999999999997,-106.83096,16.8906,16.0,28.8263,28.7848,56326.0,5.640613,0.0901,0.0787,98.052,0.31401,0.0,2.3482,2.3334,0.06,0.1148,4.5614,0.0,0.6266,0.0,2.3604,2.3372,34.4581,34.5431,21.7164,21.794,197.27200000000002,206.243,99.041,103.524,False
17.102,2019-10-13 05:08:47,717.0,2019-10-13 05:09:16.831,29.831,-106.83096,16.8906,17.0,28.8279,28.7819,56330.0,5.641684,0.0882,0.0796,98.03,0.22562,0.0,2.3538,2.3332,0.0598,0.1148,4.5603,0.0,0.5216,0.0,2.3635,2.3398,34.4592,34.5523,21.7168,21.8019,197.17,206.525,98.993,103.666,False
18.108,2019-10-13 05:08:47,735.0,2019-10-13 05:09:17.603,30.603,-106.83096,16.8906,18.0,28.7676,28.7334,56387.0,5.64541,0.0901,0.0806,98.0044,0.20854,0.0,2.3531,2.3366,0.06,0.1148,4.5591,0.0,0.4995,0.0,2.3608,2.342,34.5416,34.6129,21.7988,21.8637,196.875,206.762,98.79299999999999,103.738,False
19.114,2019-10-13 05:08:47,756.0,2019-10-13 05:09:18.464,31.464000000000002,-106.83096,16.8906,19.0,28.7487,28.7075,56399.0,5.647939,0.1123,0.0835,97.9341,0.12542,0.0,2.3567,2.3357,0.0623,0.1148,4.5559,0.0,0.3582,0.0,2.362,2.3429,34.5633,34.649,21.8213,21.8994,197.442,206.981,99.059,103.825,False
20.12,2019-10-13 05:08:47,783.0,2019-10-13 05:09:19.563,32.563,-106.83096,16.8906,20.0,28.7263,28.6836,56373.0,5.645626999999999,0.103,0.0807,98.001,0.13344,0.0,2.3607,2.3373,0.0614,0.1148,4.559,0.0,0.3791,0.0,2.3643,2.3467,34.5612,34.6501,21.8273,21.9083,197.82299999999998,207.49099999999999,99.213,104.041,False
21.127,2019-10-13 05:08:47,835.0,2019-10-13 05:09:21.732,34.732,-106.83096,16.8906,21.0,28.6853,28.6444,56334.0,5.641473,0.1129,0.0799,98.0232,0.1119,0.0,2.3623,2.343,0.0623,0.1148,4.56,0.0,0.3331,0.0,2.3666,2.3476,34.5638,34.6496,21.8429,21.921,197.858,207.554,99.167,104.006,False
22.133000000000003,2019-10-13 05:08:47,883.0,2019-10-13 05:09:23.769,36.769,-106.83096,16.8906,22.0,28.6824,28.6406,56340.0,5.642105,0.1135,0.0802,98.0158,0.087007,0.0,2.3657,2.3473,0.0624,0.1148,4.5597,0.0,0.275,0.0,2.3613,2.3443,34.5697,34.6565,21.8484,21.9274,197.041,206.852,98.755,103.652,False
23.138,2019-10-13 05:08:47,911.0,2019-10-13 05:09:24.899,37.899,-106.83096,16.8906,23.0,28.6467,28.6038,56297.0,5.638032,0.1254,0.0795,98.032,0.069826,0.0,2.3667,2.346,0.0636,0.1148,4.5604,0.0,0.2298,0.0,2.3621,2.3455,34.5659,34.6549,21.8575,21.9385,198.36599999999999,207.98,99.359,104.154,False
24.145,2019-10-13 05:08:47,931.0,2019-10-13 05:09:25.740,38.74,-106.83096,16.8906,24.0,28.5996,28.5549,56237.0,5.632243,0.1131,0.0795,98.032,0.043169,0.0,2.3675,2.349,0.0623,0.1148,4.5604,0.0,0.1559,0.0,2.3687,2.3495,34.5583,34.6501,21.8674,21.9512,199.66299999999998,208.035,99.928,104.096,False
25.151,2019-10-13 05:08:47,949.0,2019-10-13 05:09:26.508,39.508,-106.83098000000001,16.8906,25.0,28.5228,28.4775,56142.0,5.622986,0.1127,0.0807,98.0033,0.049964999999999996,0.0,2.3645,2.3485,0.0623,0.1148,4.5591,0.0,0.1829,0.0,2.374,2.3448,34.548,34.6421,21.8851,21.9708,200.609,207.829,100.271,103.85799999999999,False
26.156999999999996,2019-10-13 05:08:47,969.0,2019-10-13 05:09:27.330,40.33,-106.83098000000001,16.8906,26.0,28.4462,28.4015,56044.0,5.613314,0.1127,0.0827,97.9546,0.033902999999999996,0.0,2.3611,2.344,0.0623,0.1148,4.5569,0.0,0.1349,0.0,2.3822,2.3493,34.536,34.6303,21.9015,21.987,202.50400000000002,209.894,101.085,104.75299999999999,False
27.163,2019-10-13 05:08:47,996.0,2019-10-13 05:09:28.463,41.463,-106.83098000000001,16.8906,27.0,28.2169,28.164,55768.0,5.586549,0.1228,0.0864,97.8618,0.010485,0.0,2.3628,2.3461,0.0633,0.1148,4.5525,0.0,0.0502,0.0,2.4004,2.3681,34.5107,34.6174,21.9579,22.0554,206.30700000000002,213.66299999999998,102.583,106.213,False
28.169,2019-10-13 05:08:47,1032.0,2019-10-13 05:09:29.957,42.957,-106.83097,16.8906,28.0,27.823,27.7725,55336.0,5.543612,0.1449,0.0895,97.7875,0.0034786,0.0,2.3739,2.3466,0.0655,0.1148,4.5491,0.0,0.0234,0.0,2.4327,2.3966,34.4968,34.6041,22.076,22.173,211.795,218.665,104.626,107.995,False
29.175,2019-10-13 05:08:47,1075.0,2019-10-13 05:09:31.760,44.76,-106.83096,16.8906,29.0,27.4023,27.3493,54917.0,5.501627,0.1658,0.0923,97.7192,0.0012657999999999999,0.0,2.3966,2.364,0.0676,0.116,4.5459,0.0,0.0145,0.0,2.4702,2.4311,34.5111,34.6204,22.2228,22.3221,216.517,223.972,106.23100000000001,109.86,False
