Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
1.006,2019-10-08 07:04:45,-124.0,2019-10-08 07:04:39.803,-5.197,-106.80152,16.75025,1.0,29.6356,29.5917,57350.0,5.742881,0.0747,0.0504,98.7452,5.0682,0.0,2.3563,2.3304,0.0585,0.1146,4.5936,0.0,1.731,0.0,2.3433,2.3255,34.5795,34.6648,21.5349,21.6137,191.65099999999998,201.317,97.54899999999999,102.445,False
2.012,2019-10-08 07:04:45,209.0,2019-10-08 07:04:53.673,8.673,-106.80152,16.75023,2.0,29.6382,29.5966,57352.0,5.743326000000001,0.0784,0.0717,98.2237,3.9757,0.0,2.3505,2.3317,0.0588,0.1152,4.5694,0.0,1.5951,0.0,2.3492,2.3332,34.579,34.664,21.5337,21.6115,192.487,202.268,97.978,102.93700000000001,False
3.0180000000000002,2019-10-08 07:04:45,640.0,2019-10-08 07:05:11.632,26.631999999999998,-106.80152,16.750220000000002,3.0,29.6382,29.5966,57353.0,5.743405,0.0757,0.0564,98.5987,3.9873,0.0,2.3477,2.3356,0.0586,0.1148,4.5868,0.0,1.6211,0.0,2.3488,2.3282,34.5791,34.6643,21.5339,21.6118,192.27,201.485,97.868,102.538,False
4.024,2019-10-08 07:04:45,800.0,2019-10-08 07:05:18.283,33.283,-106.80152,16.750220000000002,4.0,29.6404,29.5984,57355.0,5.743612000000001,0.0725,0.0575,98.5725,3.2364,0.0,2.3483,2.3307,0.0582,0.1148,4.5856,0.0,1.5317,0.0,2.3496,2.3324,34.579,34.6641,21.5331,21.6111,192.793,202.234,98.13799999999999,102.92299999999999,False
5.03,2019-10-08 07:04:45,1019.0,2019-10-08 07:05:27.408,42.408,-106.80152,16.7502,5.0,29.641,29.5986,57357.0,5.743671,0.0823,0.0575,98.572,2.793,0.0,2.3474,2.3354,0.0592,0.1148,4.5856,0.0,1.4621,0.0,2.3491,2.3327,34.5791,34.664,21.533,21.6111,192.601,201.977,98.041,102.792,False
6.0360000000000005,2019-10-08 07:04:45,1215.0,2019-10-08 07:05:35.594,50.593999999999994,-106.80152,16.7502,6.0,29.6454,29.6027,57362.0,5.744146,0.0815,0.0579,98.5631,2.2109,0.0,2.3489,2.3379,0.0591,0.1148,4.5852,0.0,1.3689,0.0,2.3524,2.3343,34.5792,34.6641,21.5317,21.6098,193.18400000000003,202.584,98.345,103.10799999999999,False
7.042000000000001,2019-10-08 07:04:45,1295.0,2019-10-08 07:05:38.928,53.928000000000004,-106.80152,16.7502,7.0,29.6443,29.6028,57361.0,5.744289,0.0762,0.0581,98.5571,1.6824,0.0,2.3478,2.3371,0.0586,0.1148,4.5849,0.0,1.261,0.0,2.3479,2.3335,34.5793,34.6647,21.5322,21.6103,192.5,202.457,97.995,103.044,False
8.048,2019-10-08 07:04:45,1316.0,2019-10-08 07:05:39.804,54.803999999999995,-106.80152,16.7502,8.0,29.6395,29.596,57356.0,5.743513,0.0772,0.0581,98.557,1.4802,0.0,2.3406,2.3381,0.0587,0.1146,4.5849,0.0,1.205,0.0,2.3478,2.3358,34.5791,34.664,21.5338,21.6122,192.078,202.69400000000002,97.772,103.15299999999999,False
9.054,2019-10-08 07:04:45,1409.0,2019-10-08 07:05:43.651,58.651,-106.80152,16.7502,9.0,29.6409,29.6004,57358.0,5.744018,0.0767,0.0586,98.5458,1.209,0.0,2.3449,2.3336,0.0587,0.1147,4.5844,0.0,1.1258,0.0,2.3486,2.3331,34.5791,34.664,21.5334,21.6108,192.597,202.345,98.039,102.98200000000001,False
10.06,2019-10-08 07:04:45,1494.0,2019-10-08 07:05:47.210,62.21,-106.80152,16.7502,10.0,29.6384,29.5965,57356.0,5.743714,0.0761,0.0581,98.5575,0.79297,0.0,2.3513,2.3356,0.0586,0.1148,4.5849,0.0,0.9615,0.0,2.3502,2.3332,34.5794,34.6644,21.5346,21.6125,192.12,202.197,97.792,102.90100000000001,False
11.065999999999999,2019-10-08 07:04:45,1510.0,2019-10-08 07:05:47.895,62.895,-106.80152,16.7502,11.0,29.6332,29.5916,57351.0,5.743214,0.0761,0.0581,98.557,0.77222,0.0,2.3526,2.3323,0.0586,0.1149,4.5849,0.0,0.9495,0.0,2.3474,2.332,34.5793,34.6643,21.5363,21.6141,192.248,202.17700000000002,97.84899999999999,102.882,False
12.072000000000001,2019-10-08 07:04:45,1529.0,2019-10-08 07:05:48.678,63.678000000000004,-106.80152,16.7502,12.0,29.6335,29.5915,57352.0,5.743547,0.0761,0.0581,98.557,0.7316600000000001,0.0,2.3538,2.3312,0.0586,0.1148,4.5849,0.0,0.921,0.0,2.3478,2.3305,34.5796,34.6663,21.5365,21.6158,192.72400000000002,202.15900000000002,98.09200000000001,102.874,False
13.078,2019-10-08 07:04:45,1556.0,2019-10-08 07:05:49.809,64.809,-106.80152,16.7502,13.0,29.6155,29.5734,57326.0,5.74071,0.0761,0.0577,98.5683,0.6816399999999999,0.0,2.3523,2.3338,0.0586,0.1148,4.5854,0.0,0.9017,0.0,2.3503,2.3321,34.5741,34.6598,21.5386,21.6171,192.916,202.645,98.15799999999999,103.088,False
14.084000000000001,2019-10-08 07:04:45,1695.0,2019-10-08 07:05:55.579,70.579,-106.80152,16.7502,14.0,29.6246,29.5771,57339.0,5.741159,0.0767,0.0588,98.5401,0.50951,0.0,2.3442,2.3351,0.0587,0.1148,4.5841,0.0,0.7938,0.0,2.3408,2.3349,34.5764,34.6599,21.5374,21.616,191.78,202.581,97.596,103.06200000000001,False
15.09,2019-10-08 07:04:45,1715.0,2019-10-08 07:05:56.415,71.415,-106.80152,16.7502,15.0,29.5923,29.5435,57293.0,5.737438,0.0767,0.0581,98.5575,0.34218000000000004,0.0,2.3453,2.3316,0.0587,0.1148,4.5849,0.0,0.6575,0.0,2.3428,2.3322,34.5681,34.6585,21.5421,21.6264,192.46900000000002,202.25099999999998,97.891,102.837,False
16.096,2019-10-08 07:04:45,1734.0,2019-10-08 07:05:57.206,72.206,-106.80152,16.7502,16.0,29.5442,29.4969,57228.0,5.730432,0.0773,0.0589,98.5382,0.33971999999999997,0.0,2.3419,2.332,0.0587,0.1148,4.584,0.0,0.6332,0.0,2.3435,2.3282,34.5581,34.644,21.551,21.6314,192.37,202.03,97.76,102.64,False
17.102,2019-10-08 07:04:45,1758.0,2019-10-08 07:05:58.214,73.214,-106.80152,16.7502,17.0,29.4918,29.4475,57157.0,5.724336,0.0769,0.0586,98.5459,0.32291,0.0,2.3415,2.3352,0.0587,0.1147,4.5844,0.0,0.6318,0.0,2.3438,2.3269,34.5474,34.6378,21.5607,21.6434,193.04,202.322,98.012,102.70299999999999,False
18.108,2019-10-08 07:04:45,1865.0,2019-10-08 07:06:02.684,77.684,-106.80152,16.7502,18.0,29.4915,29.4397,57156.0,5.722173000000001,0.0792,0.0608,98.4931,0.23493000000000003,0.0,2.344,2.3295,0.0589,0.1147,4.5819,0.0,0.5354,0.0,2.3456,2.3309,34.546,34.6284,21.5598,21.6391,192.53900000000002,203.122,97.756,103.09100000000001,False
19.114,2019-10-08 07:04:45,1932.0,2019-10-08 07:06:05.463,80.46300000000001,-106.80152,16.7502,19.0,29.4477,29.3816,57100.0,5.7157849999999994,0.0761,0.0603,98.5044,0.17489000000000002,0.0,2.344,2.3295,0.0586,0.1145,4.5824,0.0,0.4504,0.0,2.3394,2.3311,34.5397,34.6264,21.5699,21.6573,192.456,202.878,97.64200000000001,102.869,False
20.12,2019-10-08 07:04:45,1946.0,2019-10-08 07:06:06.024,81.024,-106.80152,16.7502,20.0,29.4026,29.3588,57044.0,5.712857,0.0761,0.0604,98.5027,0.14997,0.0,2.3436,2.331,0.0586,0.1148,4.5823,0.0,0.4077,0.0,2.3398,2.3277,34.5331,34.6226,21.5802,21.6621,192.55200000000002,202.83900000000003,97.616,102.81,False
21.125999999999998,2019-10-08 07:04:45,1961.0,2019-10-08 07:06:06.662,81.66199999999999,-106.80152,16.7502,21.0,29.3696,29.3249,57001.0,5.7084779999999995,0.0768,0.0613,98.4784,0.12618,0.0,2.3454,2.3322,0.0587,0.1148,4.5812,0.0,0.3657,0.0,2.3374,2.331,34.5274,34.6168,21.5872,21.6693,192.84099999999998,203.525,97.708,103.098,False
22.131999999999998,2019-10-08 07:04:45,1981.0,2019-10-08 07:06:07.484,82.484,-106.80152,16.7502,22.0,29.3428,29.2998,56965.0,5.7048,0.0766,0.0613,98.4792,0.12270999999999999,0.0,2.3445,2.3308,0.0587,0.1148,4.5812,0.0,0.358,0.0,2.3433,2.3298,34.5221,34.6095,21.5923,21.6723,193.923,203.34099999999998,98.21,102.959,False
23.138,2019-10-08 07:04:45,2084.0,2019-10-08 07:06:11.800,86.8,-106.80152,16.7502,23.0,29.346,29.3126,56970.0,5.706208,0.0838,0.0602,98.5069,0.083909,0.0,2.3391,2.3315,0.0594,0.1148,4.5825,0.0,0.2725,0.0,2.3461,2.333,34.5224,34.6096,21.5915,21.6682,193.334,204.00599999999997,97.91799999999999,103.31700000000001,False
24.144000000000002,2019-10-08 07:04:45,2174.0,2019-10-08 07:06:15.548,90.54799999999999,-106.80152,16.7502,24.0,29.3269,29.2901,56946.0,5.704023,0.076,0.0602,98.5062,0.036663999999999995,0.0,2.3401,2.3346,0.0586,0.1148,4.5825,0.0,0.1457,0.0,2.3474,2.3284,34.5197,34.6106,21.596,21.6766,193.93,203.358,98.18799999999999,102.95200000000001,False
