Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
1.006,2019-10-09 07:47:50,37.0,2019-10-09 07:47:51.502,1.5019999999999998,-106.77956,16.76318,1.0,29.5773,29.5338,57269.0,5.734763,0.0818,0.06,98.5112,6.7534,0.0,2.3514,2.3336,0.0592,0.1159,4.5827,0.0,1.8228,0.0,2.3495,2.3324,34.5666,34.6512,21.5449,21.6231,192.477,202.524,97.87100000000001,102.956,False
2.012,2019-10-09 07:47:50,219.0,2019-10-09 07:47:59.068,9.068,-106.77956,16.76318,2.0,29.5869,29.539,57281.0,5.735403,0.0852,0.054,98.6605,4.4545,0.0,2.3503,2.3347,0.0595,0.1158,4.5897,0.0,1.6596,0.0,2.3505,2.3358,34.5673,34.6516,21.5422,21.6216,192.69299999999998,202.701,97.99600000000001,103.055,False
3.0180000000000002,2019-10-09 07:47:50,1047.0,2019-10-09 07:48:33.580,43.58,-106.77956,16.76315,3.0,29.6552,29.6147,57362.0,5.744344,0.0789,0.0496,98.7687,4.0014,0.0,2.3522,2.3341,0.0589,0.1161,4.5947,0.0,1.605,0.0,2.3484,2.3349,34.5729,34.6576,21.5234,21.6007,192.356,202.44299999999998,97.936,103.052,False
4.024,2019-10-09 07:47:50,1054.0,2019-10-09 07:48:33.891,43.891000000000005,-106.77956,16.76316,4.0,29.5618,29.5026,57249.0,5.7317730000000005,0.0761,0.0509,98.7368,2.7749,0.0,2.3503,2.3297,0.0586,0.116,4.5932,0.0,1.4657,0.0,2.3533,2.3376,34.5628,34.6525,21.5476,21.6348,193.498,203.354,98.36399999999999,103.32600000000001,False
5.03,2019-10-09 07:47:50,1088.0,2019-10-09 07:48:35.271,45.271,-106.77956,16.76316,5.0,29.5465,29.4939,57234.0,5.730327,0.0761,0.051,98.7327,2.6775,0.0,2.35,2.3318,0.0586,0.1159,4.593,0.0,1.4392,0.0,2.355,2.339,34.5634,34.6486,21.5532,21.6349,193.405,203.30900000000003,98.292,103.287,False
6.0360000000000005,2019-10-09 07:47:50,1193.0,2019-10-09 07:48:39.655,49.655,-106.77956,16.76316,6.0,29.5214,29.4882,57205.0,5.729563,0.0888,0.0518,98.7151,1.9897,0.0,2.3555,2.34,0.0598,0.1145,4.5922,0.0,1.3168,0.0,2.3503,2.3334,34.5616,34.6472,21.5605,21.6359,192.62099999999998,202.604,97.854,102.919,False
7.042000000000001,2019-10-09 07:47:50,1234.0,2019-10-09 07:48:41.382,51.382,-106.77956,16.76316,7.0,29.5216,29.4801,57208.0,5.728916000000001,0.0782,0.051,98.7332,1.6645,0.0,2.3537,2.3359,0.0588,0.1154,4.5931,0.0,1.2499,0.0,2.3484,2.3357,34.5635,34.6484,21.5619,21.6395,193.106,203.15,98.101,103.184,False
8.048,2019-10-09 07:47:50,1295.0,2019-10-09 07:48:43.915,53.915,-106.77956,16.76316,8.0,29.5219,29.4805,57211.0,5.729209,0.0816,0.0506,98.7427,1.236,0.0,2.3482,2.3343,0.0591,0.1151,4.5935,0.0,1.125,0.0,2.3497,2.3338,34.5647,34.6498,21.5628,21.6405,192.918,202.81,98.007,103.012,False
9.054,2019-10-09 07:47:50,1354.0,2019-10-09 07:48:46.394,56.394,-106.77956,16.76316,9.0,29.5253,29.4839,57221.0,5.730162,0.089,0.0507,98.7405,0.94266,0.0,2.3515,2.337,0.0599,0.1153,4.5934,0.0,1.032,0.0,2.3517,2.3391,34.5688,34.6535,21.5648,21.6423,193.41299999999998,203.328,98.266,103.28299999999999,False
10.06,2019-10-09 07:47:50,1382.0,2019-10-09 07:48:47.540,57.54,-106.77956,16.76316,10.0,29.5276,29.4864,57227.0,5.730799,0.0791,0.0511,98.7317,0.8752700000000001,0.0,2.3488,2.3311,0.0589,0.116,4.593,0.0,0.9945,0.0,2.3538,2.3294,34.5713,34.6559,21.5659,21.6433,193.44099999999997,201.93599999999998,98.285,102.581,False
11.065999999999999,2019-10-09 07:47:50,1415.0,2019-10-09 07:48:48.909,58.909,-106.77955,16.76316,11.0,29.5284,29.4865,57229.0,5.7309730000000005,0.0761,0.051,98.7335,0.71415,0.0,2.3504,2.3363,0.0586,0.1156,4.5931,0.0,0.9195,0.0,2.3517,2.3295,34.5717,34.6566,21.5661,21.6439,193.175,202.31400000000002,98.15100000000001,102.774,False
12.072000000000001,2019-10-09 07:47:50,1450.0,2019-10-09 07:48:50.374,60.373999999999995,-106.77954,16.76316,12.0,29.5234,29.4825,57229.0,5.731019,0.0761,0.0508,98.7379,0.63988,0.0,2.3525,2.3348,0.0586,0.1147,4.5933,0.0,0.879,0.0,2.3539,2.3273,34.5751,34.6596,21.5704,21.6476,193.65099999999998,202.486,98.387,102.85600000000001,False
13.078,2019-10-09 07:47:50,1489.0,2019-10-09 07:48:51.986,61.986000000000004,-106.77954,16.76316,13.0,29.5153,29.468,57227.0,5.7305660000000005,0.0761,0.0504,98.7474,0.5815100000000001,0.0,2.3524,2.329,0.0586,0.1149,4.5937,0.0,0.8434,0.0,2.355,2.3355,34.5793,34.6666,21.5763,21.6578,193.64,203.37400000000002,98.37100000000001,103.288,False
14.084000000000001,2019-10-09 07:47:50,1538.0,2019-10-09 07:48:54.043,64.043,-106.77954,16.76316,14.0,29.4975,29.4538,57221.0,5.730195,0.0845,0.0489,98.7846,0.46678000000000003,0.0,2.354,2.3295,0.0594,0.1151,4.5954,0.0,0.7628,0.0,2.3552,2.3352,34.5874,34.674,21.5885,21.6682,193.80900000000003,203.18599999999998,98.43299999999999,103.17299999999999,False
15.09,2019-10-09 07:47:50,1620.0,2019-10-09 07:48:57.477,67.477,-106.77954,16.76316,15.0,29.4869,29.4445,57217.0,5.72978,0.0903,0.0481,98.8058,0.37246999999999997,0.0,2.3555,2.3354,0.06,0.1153,4.5964,0.0,0.6822,0.0,2.3529,2.3369,34.5923,34.6777,21.5959,21.6742,193.47400000000002,203.50599999999997,98.249,103.321,False
16.096,2019-10-09 07:47:50,1696.0,2019-10-09 07:49:00.628,70.628,-106.77954,16.76315,16.0,29.4717,29.4302,57198.0,5.727968,0.0913,0.0484,98.7982,0.3177,0.0,2.3523,2.3357,0.0601,0.1148,4.596,0.0,0.6329,0.0,2.3535,2.3383,34.5898,34.6753,21.5992,21.6773,193.585,203.646,98.28,103.368,False
17.102,2019-10-09 07:47:50,1721.0,2019-10-09 07:49:01.684,71.684,-106.77954,16.76314,17.0,29.465,29.4234,57190.0,5.727147,0.0883,0.0496,98.7682,0.28445,0.0,2.3494,2.3383,0.0598,0.1157,4.5947,0.0,0.5944,0.0,2.3532,2.3375,34.5887,34.6743,21.6007,21.6789,193.782,203.59099999999998,98.369,103.32799999999999,False
