Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
2.012,2019-10-09 19:13:01,84.0,2019-10-09 19:13:04.457,3.457,-106.76358,16.7585,2.0,29.6008,29.5596,57308.0,5.738830999999999,0.0672,0.0752,98.1388,577.43,0.0,2.3481,2.3365,0.0577,0.1175,4.5654,0.0,3.7724,0.0,2.3487,2.3346,34.5761,34.6601,21.5442,21.6211,192.31,202.535,97.82799999999999,103.009,False
3.0180000000000002,2019-10-09 19:13:01,135.0,2019-10-09 19:13:06.598,5.598,-106.76358,16.7585,3.0,29.5992,29.5572,57307.0,5.738771,0.0599,0.0641,98.4119,484.4,0.0,2.3506,2.3355,0.057,0.1148,4.5781,0.0,3.6986,0.0,2.3492,2.3338,34.5759,34.6611,21.5446,21.6227,192.791,202.449,98.07,102.962,False
4.024,2019-10-09 19:13:01,584.0,2019-10-09 19:13:25.289,24.289,-106.76358,16.75851,4.0,29.61,29.5679,57319.0,5.740056,0.0605,0.0601,98.5081,505.8,0.0,2.3486,2.3334,0.0571,0.1148,4.5826,0.0,3.7148,0.0,2.3505,2.3382,34.5764,34.6619,21.5414,21.6198,192.47799999999998,202.80599999999998,97.928,103.162,False
5.03,2019-10-09 19:13:01,807.0,2019-10-09 19:13:34.603,33.603,-106.76358,16.75852,5.0,29.611,29.5709,57321.0,5.740369,0.0634,0.0612,98.4813,446.98,0.0,2.3513,2.3366,0.0574,0.1148,4.5813,0.0,3.6614,0.0,2.3494,2.3341,34.5764,34.6615,21.5412,21.6186,192.55200000000002,202.334,97.96700000000001,102.927,False
6.0360000000000005,2019-10-09 19:13:01,937.0,2019-10-09 19:13:39.993,38.993,-106.76358,16.75852,6.0,29.6264,29.5904,57337.0,5.742341000000001,0.0639,0.0602,98.5062,748.0,0.0,2.3465,2.3322,0.0574,0.1148,4.5825,0.0,3.8819,0.0,2.3479,2.3319,34.5759,34.6606,21.5357,21.6114,191.94099999999997,202.31,97.68,102.946,False
7.042000000000001,2019-10-09 19:13:01,969.0,2019-10-09 19:13:41.337,40.336999999999996,-106.76358,16.75852,7.0,29.6357,29.5955,57347.0,5.742921,0.0579,0.0597,98.5197,672.35,0.0,2.3506,2.3343,0.0568,0.1148,4.5831,0.0,3.829,0.0,2.3453,2.3352,34.5757,34.6606,21.5325,21.6097,191.855,202.77900000000002,97.65100000000001,103.193,False
8.048,2019-10-09 19:13:01,1006.0,2019-10-09 19:13:42.894,41.894,-106.76358,16.75852,8.0,29.6377,29.5946,57349.0,5.742951000000001,0.0517,0.0603,98.5052,688.83,0.0,2.3491,2.3316,0.0562,0.1148,4.5824,0.0,3.8415,0.0,2.3472,2.333,34.5755,34.6611,21.5318,21.6105,193.017,202.12599999999998,98.24600000000001,102.86,False
9.054,2019-10-09 19:13:01,1089.0,2019-10-09 19:13:46.354,45.354,-106.76358,16.75852,9.0,29.6318,29.5909,57343.0,5.742529,0.0567,0.06,98.5111,634.48,0.0,2.3487,2.3342,0.0567,0.1142,4.5827,0.0,3.8095,0.0,2.3523,2.3359,34.5755,34.6607,21.5338,21.6116,192.80599999999998,202.78900000000002,98.12899999999999,103.191,False
10.06,2019-10-09 19:13:01,1166.0,2019-10-09 19:13:49.559,48.559,-106.76358,16.75852,10.0,29.6335,29.591,57345.0,5.742614,0.0515,0.0604,98.5025,620.82,0.0,2.3523,2.3365,0.0562,0.1148,4.5823,0.0,3.805,0.0,2.3489,2.3368,34.5754,34.6609,21.5332,21.6117,192.076,202.703,97.76,103.147,False
11.065999999999999,2019-10-09 19:13:01,1191.0,2019-10-09 19:13:50.582,49.582,-106.76358,16.75852,11.0,29.6281,29.5857,57341.0,5.742126,0.0512,0.0595,98.5238,615.31,0.0,2.3517,2.3362,0.0561,0.1148,4.5833,0.0,3.7991,0.0,2.346,2.333,34.5758,34.6611,21.5354,21.6138,192.262,201.83900000000003,97.846,102.699,False
12.072000000000001,2019-10-09 19:13:01,1214.0,2019-10-09 19:13:51.524,50.523999999999994,-106.76358,16.75852,12.0,29.6416,29.5982,57354.0,5.743354,0.0512,0.0597,98.5185,600.5,0.0,2.3504,2.3354,0.0561,0.1148,4.583,0.0,3.7834,0.0,2.3483,2.3255,34.5749,34.6602,21.5303,21.609,192.77,201.162,98.126,102.374,False
13.078,2019-10-09 19:13:01,1275.0,2019-10-09 19:13:54.081,53.081,-106.76358,16.75852,13.0,29.6402,29.5982,57353.0,5.743453,0.0576,0.0602,98.5066,552.32,0.0,2.3492,2.3319,0.0568,0.1148,4.5825,0.0,3.751,0.0,2.3513,2.3285,34.575,34.6606,21.5309,21.6093,192.956,201.968,98.219,102.785,False
14.084000000000001,2019-10-09 19:13:01,1371.0,2019-10-09 19:13:58.094,57.093999999999994,-106.7636,16.75852,14.0,29.639,29.5984,57352.0,5.743503,0.0621,0.0595,98.5241,551.81,0.0,2.3524,2.3261,0.0572,0.1148,4.5833,0.0,3.7534,0.0,2.3501,2.3323,34.5752,34.6605,21.5316,21.6093,192.452,202.487,97.96,103.04899999999999,False
15.09,2019-10-09 19:13:01,1395.0,2019-10-09 19:13:59.078,58.078,-106.7636,16.75852,15.0,29.6255,29.5848,57340.0,5.742442,0.0532,0.0597,98.5181,542.03,0.0,2.3517,2.3315,0.0563,0.1148,4.583,0.0,3.7433,0.0,2.3504,2.3312,34.5761,34.6628,21.5369,21.6157,192.984,202.22799999999998,98.21,102.896,False
16.096,2019-10-09 19:13:01,1420.0,2019-10-09 19:14:00.146,59.146,-106.7636,16.75852,16.0,29.6047,29.5619,57318.0,5.740118,0.0635,0.0604,98.5014,479.37,0.0,2.3541,2.3314,0.0574,0.1148,4.5823,0.0,3.6928,0.0,2.3511,2.3308,34.576,34.6632,21.5439,21.6237,193.088,202.493,98.23,102.993,False
17.102,2019-10-09 19:13:01,1482.0,2019-10-09 19:14:02.706,61.706,-106.7636,16.75852,17.0,29.5991,29.5516,57311.0,5.738673,0.068,0.0594,98.5248,454.19,0.0,2.3513,2.3318,0.0578,0.1148,4.5833,0.0,3.6687,0.0,2.3475,2.3319,34.5749,34.6605,21.5451,21.6253,192.565,202.582,97.955,103.02,False
18.108,2019-10-09 19:13:01,1567.0,2019-10-09 19:14:06.260,65.26,-106.7636,16.75852,18.0,29.5779,29.5347,57288.0,5.736883,0.069,0.0603,98.5026,456.91,0.0,2.3449,2.3316,0.0579,0.1148,4.5823,0.0,3.6709,0.0,2.3512,2.3287,34.574,34.6602,21.5517,21.6309,193.52,202.05599999999998,98.40700000000001,102.725,False
19.114,2019-10-09 19:13:01,1595.0,2019-10-09 19:14:07.400,66.4,-106.7636,16.75852,19.0,29.568,29.5265,57280.0,5.736244,0.0764,0.06,98.5117,468.95,0.0,2.3456,2.3312,0.0586,0.1147,4.5827,0.0,3.6845,0.0,2.3484,2.3292,34.5754,34.6615,21.5561,21.6347,192.21200000000002,202.58,97.727,102.978,False
20.12,2019-10-09 19:13:01,1626.0,2019-10-09 19:14:08.716,67.71600000000001,-106.7636,16.75852,20.0,29.5573,29.5156,57265.0,5.734676,0.0775,0.0592,98.5305,439.58,0.0,2.3475,2.3316,0.0587,0.1148,4.5836,0.0,3.6565,0.0,2.344,2.3304,34.5724,34.6583,21.5576,21.6361,192.463,202.768,97.836,103.054,False
21.125999999999998,2019-10-09 19:13:01,1668.0,2019-10-09 19:14:10.479,69.479,-106.7636,16.75852,21.0,29.5542,29.5127,57262.0,5.734424,0.0777,0.0595,98.5226,406.39,0.0,2.3496,2.3286,0.0588,0.1148,4.5832,0.0,3.6221,0.0,2.3456,2.3304,34.5729,34.6584,21.5591,21.6372,192.862,202.393,98.03399999999999,102.85799999999999,False
22.131999999999998,2019-10-09 19:13:01,1748.0,2019-10-09 19:14:13.780,72.78,-106.7636,16.75852,22.0,29.5406,29.4984,57255.0,5.733645,0.0817,0.0585,98.5463,389.86,0.0,2.3448,2.3301,0.0591,0.1148,4.5844,0.0,3.604,0.0,2.3521,2.3341,34.5772,34.6631,21.5669,21.6457,193.735,203.507,98.458,103.40299999999999,False
23.139,2019-10-09 19:13:01,1809.0,2019-10-09 19:14:16.342,75.342,-106.7636,16.75854,23.0,29.5166,29.4747,57236.0,5.731811,0.0817,0.0601,98.5099,362.94,0.0,2.3499,2.3298,0.0592,0.1148,4.5826,0.0,3.5727,0.0,2.3538,2.3362,34.5812,34.6674,21.5782,21.657,193.513,203.085,98.31,103.152,False
