Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
2.012,2019-10-11 19:08:20,69.0,2019-10-11 19:08:22.831,2.8310000000000004,-106.8614,16.834979999999998,2.0,28.9877,28.9469,56267.0,5.6346870000000004,0.0512,0.0768,98.0994,1224.0,0.0,2.341,2.325,0.0561,0.1139,4.5636,0.0,4.083,0.0,2.3437,2.3285,34.3048,34.3892,21.5465,21.6234,194.10299999999998,204.108,97.62200000000001,102.634,False
3.0180000000000002,2019-10-11 19:08:20,364.0,2019-10-11 19:08:35.135,15.135,-106.8614,16.834979999999998,3.0,28.9959,28.9542,56276.0,5.635581,0.052,0.0778,98.0746,984.78,0.0,2.343,2.3282,0.0562,0.1143,4.5624,0.0,3.993,0.0,2.3432,2.3248,34.3052,34.3898,21.5441,21.6215,194.19400000000002,204.021,97.681,102.603,False
4.024,2019-10-11 19:08:20,605.0,2019-10-11 19:08:45.178,25.178,-106.8614,16.834979999999998,4.0,28.9854,28.9421,56266.0,5.634392,0.0592,0.0753,98.135,869.74,0.0,2.3449,2.3277,0.0569,0.1148,4.5652,0.0,3.9478,0.0,2.3457,2.3297,34.305,34.3899,21.5475,21.6257,194.515,204.31900000000002,97.82600000000001,102.73299999999999,False
5.03,2019-10-11 19:08:20,681.0,2019-10-11 19:08:48.349,28.349,-106.8614,16.834979999999998,5.0,28.9919,28.9506,56273.0,5.635239,0.0474,0.0755,98.1302,767.87,0.0,2.3462,2.3271,0.0557,0.1144,4.565,0.0,3.8869,0.0,2.345,2.3283,34.3052,34.3894,21.5456,21.6225,194.34099999999998,204.24,97.74799999999999,102.70700000000001,False
6.0360000000000005,2019-10-11 19:08:20,745.0,2019-10-11 19:08:50.979,30.979,-106.8614,16.834979999999998,6.0,29.0041,28.9632,56287.0,5.636582,0.0518,0.0751,98.14,641.6,0.0,2.3462,2.3281,0.0562,0.1147,4.5654,0.0,3.8097,0.0,2.3428,2.3271,34.3058,34.3893,21.542,21.6183,194.447,203.92700000000002,97.822,102.57,False
7.042000000000001,2019-10-11 19:08:20,822.0,2019-10-11 19:08:54.200,34.2,-106.8614,16.834979999999998,7.0,29.0013,28.96,56284.0,5.636327,0.0496,0.0753,98.1351,674.86,0.0,2.3437,2.3273,0.056,0.1144,4.5652,0.0,3.8238,0.0,2.342,2.3251,34.3052,34.3895,21.5426,21.6197,194.21,203.87,97.697,102.536,False
8.048,2019-10-11 19:08:20,959.0,2019-10-11 19:08:59.915,39.915,-106.8614,16.834979999999998,8.0,28.9954,28.9445,56278.0,5.6348,0.0427,0.0748,98.1481,478.99,0.0,2.3402,2.3225,0.0552,0.1147,4.5658,0.0,3.6843,0.0,2.3401,2.329,34.305,34.3899,21.5445,21.6252,193.68200000000002,204.28099999999998,97.42200000000001,102.71799999999999,False
9.054,2019-10-11 19:08:20,1009.0,2019-10-11 19:09:01.981,41.981,-106.8614,16.834979999999998,9.0,28.9771,28.939,56258.0,5.634151999999999,0.0516,0.0753,98.135,353.12,0.0,2.3422,2.3276,0.0562,0.1141,4.5652,0.0,3.5516,0.0,2.3373,2.3248,34.304,34.3891,21.55,21.6265,193.827,204.00799999999998,97.46600000000001,102.57,False
10.06,2019-10-11 19:08:20,1080.0,2019-10-11 19:09:04.948,44.948,-106.8614,16.834979999999998,10.0,28.9841,28.9429,56266.0,5.634616,0.0517,0.0758,98.1227,284.01,0.0,2.3378,2.3259,0.0562,0.1144,4.5646,0.0,3.4612,0.0,2.3409,2.3272,34.3046,34.3892,21.5482,21.6254,194.352,204.255,97.741,102.70100000000001,False
11.065999999999999,2019-10-11 19:08:20,1166.0,2019-10-11 19:09:08.559,48.559,-106.8614,16.834979999999998,11.0,28.9778,28.9417,56260.0,5.634478,0.0517,0.076,98.1167,204.51,0.0,2.3424,2.3294,0.0562,0.1148,4.5644,0.0,3.327,0.0,2.3407,2.3235,34.3044,34.3888,21.5502,21.6256,194.118,203.58,97.613,102.359,False
12.072000000000001,2019-10-11 19:08:20,1204.0,2019-10-11 19:09:10.141,50.141000000000005,-106.8614,16.834979999999998,12.0,28.951,28.9138,56231.0,5.631839,0.0517,0.0765,98.1053,209.66,0.0,2.3418,2.326,0.0562,0.1147,4.5638,0.0,3.3353,0.0,2.342,2.3228,34.3033,34.3905,21.5584,21.6362,194.662,203.99599999999998,97.844,102.523,False
13.078,2019-10-11 19:08:20,1336.0,2019-10-11 19:09:15.619,55.619,-106.8614,16.834979999999998,13.0,28.9151,28.8605,56190.0,5.6257790000000005,0.0517,0.0774,98.0856,184.78,0.0,2.3404,2.3231,0.0562,0.1142,4.5629,0.0,3.2789,0.0,2.34,2.3256,34.3011,34.387,21.5687,21.6514,194.24900000000002,204.497,97.57799999999999,102.685,False
14.084000000000001,2019-10-11 19:08:20,1384.0,2019-10-11 19:09:17.640,57.64,-106.8614,16.834979999999998,14.0,28.8943,28.8529,56170.0,5.625087000000001,0.0535,0.0781,98.0656,175.91,0.0,2.3363,2.324,0.0564,0.1147,4.562,0.0,3.2591,0.0,2.3364,2.328,34.3021,34.3874,21.5765,21.6543,194.141,204.803,97.492,102.82600000000001,False
15.09,2019-10-11 19:08:20,1425.0,2019-10-11 19:09:19.325,59.325,-106.8614,16.834979999999998,15.0,28.8932,28.852,56172.0,5.625164,0.0641,0.0789,98.047,169.07,0.0,2.3376,2.3248,0.0574,0.1147,4.5611,0.0,3.2419,0.0,2.3382,2.3255,34.3037,34.3883,21.5782,21.6553,194.644,204.395,97.744,102.62,False
16.096,2019-10-11 19:08:20,1479.0,2019-10-11 19:09:21.604,61.604,-106.8614,16.834979999999998,16.0,28.8963,28.8537,56186.0,5.626029,0.0683,0.079,98.0428,166.72,0.0,2.337,2.3269,0.0578,0.1147,4.5609,0.0,3.2358,0.0,2.3456,2.3256,34.3112,34.3927,21.5828,21.6582,195.685,204.55200000000002,98.275,102.704,False
17.102,2019-10-11 19:08:20,1568.0,2019-10-11 19:09:25.278,65.278,-106.8614,16.834979999999998,17.0,28.9594,28.9071,56424.0,5.645543,0.0679,0.0809,97.9971,153.34,0.0,2.3458,2.3253,0.0578,0.1147,4.5588,0.0,3.1995,0.0,2.3537,2.3332,34.4288,34.4881,21.6502,21.7121,195.618,205.452,98.406,103.3,False
18.108,2019-10-11 19:08:20,1624.0,2019-10-11 19:09:27.636,67.63600000000001,-106.8614,16.834979999999998,18.0,28.9698,28.9285,56572.0,5.6651620000000005,0.0763,0.0796,98.0306,152.61,0.0,2.3545,2.3286,0.0586,0.1146,4.5603,0.0,3.1975,0.0,2.3531,2.3389,34.5226,34.6074,21.7172,21.7946,196.09900000000002,205.813,98.71600000000001,103.586,False
19.114,2019-10-11 19:08:20,1658.0,2019-10-11 19:09:29.035,69.035,-106.8614,16.83496,19.0,28.8362,28.794,56456.0,5.6547220000000005,0.0675,0.077,98.0949,149.77,0.0,2.3524,2.3356,0.0577,0.1147,4.5634,0.0,3.1893,0.0,2.3607,2.3401,34.539,34.6328,21.774,21.8585,197.266,205.886,99.098,103.412,False
