Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
2.012,2019-10-07 16:50:08,65.0,2019-10-07 16:50:10.653,2.653,-106.81853999999998,16.76695,2.0,29.6002,29.5606,57319.0,5.740035,0.0228,0.0516,98.7187,1057.5,0.0,2.3395,2.322,0.0532,0.1157,4.5924,0.0,4.0315,0.0,2.34,2.3275,34.5835,34.6675,21.5499,21.6263,191.63400000000001,201.74900000000002,97.488,102.615,False
3.0180000000000002,2019-10-07 16:50:08,167.0,2019-10-07 16:50:14.897,6.897,-106.81853999999998,16.76696,3.0,29.5788,29.5334,57295.0,5.738023,0.039,0.0497,98.7656,946.06,0.0,2.3471,2.33,0.0549,0.1126,4.5945,0.0,3.9854,0.0,2.3421,2.3266,34.5821,34.6731,21.5562,21.6398,191.65099999999998,201.581,97.462,102.488,False
4.024,2019-10-07 16:50:08,188.0,2019-10-07 16:50:15.779,7.779,-106.81853999999998,16.76696,4.0,29.5546,29.5113,57268.0,5.734882,0.0395,0.0497,98.7656,810.06,0.0,2.346,2.3295,0.0549,0.1147,4.5945,0.0,3.9205,0.0,2.3401,2.3253,34.5811,34.6674,21.5637,21.6431,191.85299999999998,201.584,97.52600000000001,102.45,False
5.03,2019-10-07 16:50:08,209.0,2019-10-07 16:50:16.676,8.676,-106.81853999999998,16.76696,5.0,29.553,29.5091,57267.0,5.734591,0.0395,0.0501,98.7555,721.17,0.0,2.3462,2.3278,0.0549,0.1148,4.5941,0.0,3.8674,0.0,2.3444,2.3247,34.5814,34.6667,21.5645,21.6433,192.618,201.35,97.912,102.32700000000001,False
6.0360000000000005,2019-10-07 16:50:08,301.0,2019-10-07 16:50:20.507,12.507,-106.81853999999998,16.76695,6.0,29.5605,29.5196,57276.0,5.735743,0.0395,0.0496,98.7666,733.59,0.0,2.3414,2.3243,0.0549,0.1148,4.5946,0.0,3.8717,0.0,2.3424,2.3275,34.5816,34.6667,21.5623,21.6399,191.97099999999998,201.97799999999998,97.595,102.664,False
7.042000000000001,2019-10-07 16:50:08,395.0,2019-10-07 16:50:24.433,16.433,-106.81853999999998,16.766939999999998,7.0,29.5583,29.5174,57274.0,5.735609999999999,0.0395,0.0496,98.766,686.28,0.0,2.3443,2.3157,0.0549,0.1147,4.5946,0.0,3.8493,0.0,2.3401,2.3306,34.5815,34.6671,21.563,21.6411,191.981,202.32299999999998,97.59700000000001,102.836,False
8.048,2019-10-07 16:50:08,429.0,2019-10-07 16:50:25.819,17.819000000000003,-106.81853999999998,16.766939999999998,8.0,29.5546,29.511,57270.0,5.734872,0.0423,0.0493,98.7739,647.77,0.0,2.3392,2.3268,0.0552,0.1148,4.5949,0.0,3.8225,0.0,2.3428,2.3263,34.5812,34.6664,21.564,21.6428,192.498,201.62,97.854,102.46700000000001,False
9.054,2019-10-07 16:50:08,541.0,2019-10-07 16:50:30.508,22.508000000000003,-106.81853999999998,16.766939999999998,9.0,29.545,29.5003,57259.0,5.733827,0.04,0.0499,98.7607,621.19,0.0,2.3464,2.3237,0.055,0.1147,4.5943,0.0,3.7868,0.0,2.3506,2.3292,34.5808,34.6667,21.5671,21.6466,192.80700000000002,202.63099999999997,97.99600000000001,102.964,False
10.06,2019-10-07 16:50:08,564.0,2019-10-07 16:50:31.477,23.476999999999997,-106.81853999999998,16.766939999999998,10.0,29.5326,29.4913,57246.0,5.73271,0.0395,0.0504,98.7473,560.61,0.0,2.3436,2.3264,0.0549,0.1148,4.5937,0.0,3.7434,0.0,2.3463,2.3335,34.5805,34.6653,21.5711,21.6488,192.042,203.065,97.587,103.169,False
11.065999999999999,2019-10-07 16:50:08,590.0,2019-10-07 16:50:32.525,24.525,-106.81853999999998,16.766939999999998,11.0,29.5449,29.5016,57261.0,5.734038,0.0423,0.0497,98.764,510.19,0.0,2.3463,2.3283,0.0552,0.1148,4.5945,0.0,3.7174,0.0,2.344,2.3353,34.5812,34.6666,21.5676,21.6463,192.03,202.986,97.601,103.146,False
12.072000000000001,2019-10-07 16:50:08,628.0,2019-10-07 16:50:34.138,26.138,-106.81853999999998,16.766939999999998,12.0,29.5444,29.5027,57261.0,5.734084999999999,0.042,0.0496,98.7667,488.51,0.0,2.3484,2.3308,0.0552,0.1147,4.5946,0.0,3.692,0.0,2.3384,2.331,34.5813,34.6659,21.5679,21.6454,191.657,202.169,97.411,102.73200000000001,False
13.078,2019-10-07 16:50:08,716.0,2019-10-07 16:50:37.779,29.779,-106.81853999999998,16.766939999999998,13.0,29.5449,29.5027,57261.0,5.734159,0.0427,0.0493,98.7761,452.07,0.0,2.339,2.3314,0.0552,0.1148,4.595,0.0,3.6684,0.0,2.3431,2.327,34.5812,34.6661,21.5678,21.6457,192.15099999999998,202.248,97.662,102.772,False
14.084000000000001,2019-10-07 16:50:08,780.0,2019-10-07 16:50:40.478,32.478,-106.81853999999998,16.76695,14.0,29.5158,29.4785,57231.0,5.7319510000000005,0.0394,0.0497,98.7653,461.61,0.0,2.3464,2.3266,0.0549,0.1147,4.5945,0.0,3.6763,0.0,2.339,2.3227,34.5811,34.6682,21.5776,21.6556,192.487,201.118,97.787,102.16,False
15.09,2019-10-07 16:50:08,813.0,2019-10-07 16:50:41.824,33.824,-106.81853999999998,16.76696,15.0,29.5054,29.4662,57222.0,5.730464,0.0428,0.0498,98.7616,438.07,0.0,2.3402,2.3286,0.0552,0.1148,4.5944,0.0,3.6519,0.0,2.3443,2.32,34.5821,34.6666,21.5819,21.6586,192.763,201.94,97.911,102.556,False
16.096,2019-10-07 16:50:08,840.0,2019-10-07 16:50:42.942,34.942,-106.81853999999998,16.76696,16.0,29.5132,29.4694,57231.0,5.730991,0.046,0.0497,98.7639,472.48,0.0,2.3364,2.3295,0.0556,0.1148,4.5945,0.0,3.6835,0.0,2.342,2.3273,34.5821,34.6677,21.5794,21.6584,192.215,202.736,97.646,102.96700000000001,False
17.102,2019-10-07 16:50:08,867.0,2019-10-07 16:50:44.101,36.101,-106.81853999999998,16.76696,17.0,29.5087,29.4652,57228.0,5.730736,0.0469,0.0496,98.7661,421.95,0.0,2.3399,2.3206,0.0557,0.1148,4.5946,0.0,3.632,0.0,2.3449,2.3283,34.5831,34.6687,21.5817,21.6607,192.859,202.31099999999998,97.96600000000001,102.744,False
18.108,2019-10-07 16:50:08,962.0,2019-10-07 16:50:48.024,40.024,-106.81853999999998,16.766939999999998,18.0,29.5088,29.4662,57228.0,5.730797,0.0451,0.0496,98.7679,402.44,0.0,2.3425,2.3268,0.0555,0.1148,4.5946,0.0,3.6127,0.0,2.3412,2.3297,34.5832,34.6681,21.5819,21.6599,192.294,202.731,97.679,102.959,False
19.114,2019-10-07 16:50:08,1036.0,2019-10-07 16:50:51.143,43.143,-106.81853999999998,16.766939999999998,19.0,29.4743,29.4242,57195.0,5.72762,0.0447,0.0494,98.7735,352.44,0.0,2.3455,2.3295,0.0555,0.1148,4.5949,0.0,3.559,0.0,2.3419,2.3315,34.5848,34.6764,21.5948,21.6804,192.454,203.085,97.70700000000001,103.074,False
20.12,2019-10-07 16:50:08,1065.0,2019-10-07 16:50:52.347,44.347,-106.81853999999998,16.766939999999998,20.0,29.3979,29.3565,57116.0,5.720032,0.0525,0.0492,98.7773,400.99,0.0,2.339,2.3324,0.0562,0.1147,4.5951,0.0,3.6164,0.0,2.343,2.3315,34.5861,34.6732,21.6216,21.7009,193.209,203.017,97.97,102.925,False
21.127,2019-10-07 16:50:08,1098.0,2019-10-07 16:50:53.711,45.711000000000006,-106.81853999999998,16.766939999999998,21.0,29.3869,29.3447,57104.0,5.718555,0.0638,0.0496,98.7665,383.2,0.0,2.3428,2.3306,0.0574,0.1147,4.5946,0.0,3.5962,0.0,2.3455,2.3279,34.585,34.6714,21.6246,21.7036,193.488,202.981,98.094,102.88600000000001,False
