Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
4.024,2019-10-11 00:09:58,666.0,2019-10-11 00:10:25.726,27.726,-106.87007,16.79553,4.0,29.0562,29.0248,56130.0,5.621412,0.1323,0.0686,98.2994,28.83,0.0,2.3496,2.335,0.0642,0.1149,4.5729,0.0,2.4742,0.0,2.3484,2.3323,34.1611,34.2415,21.4159,21.4867,194.785,204.483,97.995,102.868,False
5.03,2019-10-11 00:09:58,1132.0,2019-10-11 00:10:45.120,47.12,-106.87006000000001,16.79554,5.0,29.0616,29.0197,56135.0,5.62175,0.1336,0.0684,98.3046,26.28,0.0,2.3483,2.3319,0.0644,0.1148,4.5731,0.0,2.4348,0.0,2.3468,2.3349,34.1609,34.2471,21.4141,21.4927,194.27200000000002,204.80200000000002,97.74600000000001,103.023,False
6.0360000000000005,2019-10-11 00:09:58,1195.0,2019-10-11 00:10:47.735,49.735,-106.87006000000001,16.79554,6.0,29.0312,28.9895,56119.0,5.620005,0.1344,0.0675,98.3271,23.621,0.0,2.347,2.3338,0.0644,0.1149,4.5742,0.0,2.3883,0.0,2.3474,2.3336,34.1711,34.2565,21.432,21.5099,195.167,204.855,98.15299999999999,103.005,False
7.042000000000001,2019-10-11 00:09:58,1272.0,2019-10-11 00:10:50.970,52.97,-106.87006000000001,16.79554,7.0,29.0162,28.9784,56120.0,5.620025,0.1311,0.0667,98.3473,21.235,0.0,2.3458,2.3338,0.0641,0.1149,4.5751,0.0,2.3425,0.0,2.3531,2.3357,34.1824,34.2643,21.4455,21.5196,195.27200000000002,205.46,98.18799999999999,103.295,False
8.048,2019-10-11 00:09:58,1339.0,2019-10-11 00:10:53.755,55.755,-106.87006000000001,16.79554,8.0,28.9323,28.8859,56132.0,5.621464,0.1345,0.067,98.3383,19.936,0.0,2.3539,2.3335,0.0644,0.1149,4.5747,0.0,2.3151,0.0,2.3504,2.3427,34.2506,34.3404,21.5247,21.6076,195.421,206.233,98.167,103.572,False
9.054,2019-10-11 00:09:58,1384.0,2019-10-11 00:10:55.614,57.614,-106.87006000000001,16.79554,9.0,28.8887,28.8531,56140.0,5.621983,0.1371,0.067,98.339,18.969,0.0,2.3501,2.3394,0.0647,0.1149,4.5747,0.0,2.294,0.0,2.3519,2.3394,34.2865,34.3673,21.5662,21.6388,195.975,205.90900000000002,98.395,103.37,False
10.06,2019-10-11 00:09:58,1438.0,2019-10-11 00:10:57.878,59.878,-106.87006000000001,16.79554,10.0,28.8675,28.81,56146.0,5.623,0.1371,0.0661,98.3611,17.642,0.0,2.3512,2.3413,0.0647,0.1149,4.5757,0.0,2.2623,0.0,2.3537,2.3427,34.3057,34.4052,21.5878,21.6816,195.976,206.546,98.37200000000001,103.639,False
11.065999999999999,2019-10-11 00:09:58,1521.0,2019-10-11 00:11:01.324,63.324,-106.87006000000001,16.79554,11.0,28.8024,28.7927,56161.0,5.623403,0.1596,0.066,98.3634,16.034000000000002,0.0,2.3537,2.3415,0.067,0.1148,4.5758,0.0,2.2214,0.0,2.3495,2.3449,34.3631,34.4201,21.6526,21.6986,195.61900000000003,206.477,98.12100000000001,103.584,False
12.072000000000001,2019-10-11 00:09:58,1550.0,2019-10-11 00:11:02.536,64.536,-106.87006000000001,16.79554,12.0,28.8184,28.8208,56158.0,5.623181,0.1511,0.0661,98.3621,15.147,0.0,2.3552,2.3443,0.0661,0.1148,4.5758,0.0,2.1968,0.0,2.3534,2.3423,34.3487,34.398,21.6365,21.6727,196.446,206.27,98.553,103.514,False
13.078,2019-10-11 00:09:58,1590.0,2019-10-11 00:11:04.188,66.188,-106.87006000000001,16.79554,13.0,28.7674,28.7349,56182.0,5.626157,0.1378,0.0656,98.3742,14.661,0.0,2.351,2.3454,0.0648,0.1148,4.5763,0.0,2.1827,0.0,2.355,2.3421,34.4022,34.4804,21.6937,21.7632,196.645,206.72400000000002,98.601,103.645,False
14.084000000000001,2019-10-11 00:09:58,1650.0,2019-10-11 00:11:06.727,68.727,-106.87006000000001,16.79554,14.0,28.7245,28.6765,56201.0,5.628419,0.1614,0.0646,98.3982,13.505999999999998,0.0,2.3537,2.3418,0.0672,0.1148,4.5774,0.0,2.1473,0.0,2.3565,2.3472,34.4455,34.5381,21.7405,21.826,196.602,207.56900000000002,98.535,104.00399999999999,False
15.09,2019-10-11 00:09:58,1706.0,2019-10-11 00:11:09.022,71.02199999999999,-106.87006000000001,16.79554,15.0,28.7167,28.675,56204.0,5.628614,0.1672,0.0645,98.4006,13.335,0.0,2.357,2.344,0.0678,0.1149,4.5776,0.0,2.1418,0.0,2.3575,2.3482,34.4535,34.5402,21.7492,21.8282,197.014,207.361,98.73299999999999,103.898,False
16.096,2019-10-11 00:09:58,1750.0,2019-10-11 00:11:10.895,72.895,-106.87006000000001,16.79554,16.0,28.7155,28.6741,56208.0,5.628894,0.1598,0.064,98.412,12.331,0.0,2.3561,2.3495,0.067,0.1149,4.5781,0.0,2.1081,0.0,2.3585,2.3489,34.4562,34.5425,21.7517,21.8302,197.25099999999998,207.773,98.852,104.104,False
17.102,2019-10-11 00:09:58,1790.0,2019-10-11 00:11:12.523,74.523,-106.87006000000001,16.79554,17.0,28.7158,28.6746,56209.0,5.628921,0.1604,0.0649,98.3902,11.705,0.0,2.3578,2.3482,0.0671,0.115,4.5771,0.0,2.0857,0.0,2.3618,2.346,34.4565,34.542,21.752,21.8298,197.199,206.61900000000003,98.82600000000001,103.527,False
18.108,2019-10-11 00:09:58,1842.0,2019-10-11 00:11:14.696,76.696,-106.87006000000001,16.79554,18.0,28.7159,28.6749,56211.0,5.629074,0.1686,0.065,98.387,11.315,0.0,2.3598,2.3484,0.0679,0.1148,4.5769,0.0,2.071,0.0,2.3538,2.3431,34.4578,34.5426,21.753,21.8302,196.30900000000003,207.079,98.381,103.758,False
19.114,2019-10-11 00:09:58,1933.0,2019-10-11 00:11:18.500,80.5,-106.87006000000001,16.795560000000002,19.0,28.7154,28.674,56215.0,5.629626999999999,0.1735,0.0644,98.4022,10.81,0.0,2.3532,2.3417,0.0684,0.1149,4.5776,0.0,2.0515,0.0,2.3599,2.3473,34.4604,34.5467,21.7552,21.8337,197.60299999999998,207.541,99.03,103.99,False
20.121,2019-10-11 00:09:58,1987.0,2019-10-11 00:11:20.751,82.751,-106.87006000000001,16.795560000000002,20.0,28.7097,28.6684,56231.0,5.631130000000001,0.1603,0.0647,98.3953,10.252,0.0,2.3585,2.3452,0.0671,0.115,4.5773,0.0,2.0286,0.0,2.3632,2.3465,34.4752,34.5609,21.7682,21.8463,197.446,207.27200000000002,98.95,103.854,False
21.125999999999998,2019-10-11 00:09:58,2019.0,2019-10-11 00:11:22.074,84.074,-106.87006000000001,16.795560000000002,21.0,28.7082,28.6671,56233.0,5.631372,0.1616,0.065,98.387,9.7739,0.0,2.3588,2.348,0.0672,0.1151,4.5769,0.0,2.0081,0.0,2.3603,2.3439,34.4776,34.5632,21.7706,21.8485,197.238,207.101,98.845,103.76799999999999,False
22.131999999999998,2019-10-11 00:09:58,2105.0,2019-10-11 00:11:25.663,87.663,-106.87006000000001,16.795560000000002,22.0,28.7079,28.667,56236.0,5.631594000000001,0.1702,0.064,98.4123,9.5032,0.0,2.361,2.3441,0.0681,0.115,4.5781,0.0,1.996,0.0,2.3589,2.3426,34.4794,34.5646,21.7722,21.8497,197.135,207.033,98.794,103.734,False
23.139,2019-10-11 00:09:58,2205.0,2019-10-11 00:11:29.831,91.831,-106.87006000000001,16.795560000000002,23.0,28.7049,28.6637,56245.0,5.632502,0.1832,0.0648,98.393,9.0817,0.0,2.3566,2.3426,0.0693,0.1148,4.5772,0.0,1.9765,0.0,2.3615,2.3461,34.488,34.573,21.7797,21.8572,197.528,207.234,98.99,103.834,False
24.145,2019-10-11 00:09:58,2244.0,2019-10-11 00:11:31.449,93.449,-106.87006000000001,16.795560000000002,24.0,28.7022,28.6611,56255.0,5.633503,0.1726,0.0652,98.3826,8.7019,0.0,2.3579,2.3436,0.0683,0.1148,4.5767,0.0,1.9582,0.0,2.3586,2.3421,34.4965,34.5815,21.7871,21.8644,197.08599999999998,206.92700000000002,98.77,103.681,False
25.151,2019-10-11 00:09:58,2313.0,2019-10-11 00:11:34.339,96.339,-106.87006000000001,16.795560000000002,25.0,28.6991,28.6566,56267.0,5.63523,0.1784,0.0651,98.3841,8.3988,0.0,2.3598,2.3435,0.0689,0.1149,4.5768,0.0,1.9429,0.0,2.3582,2.3451,34.5064,34.5964,21.7956,21.8772,197.03400000000002,207.493,98.744,103.96600000000001,False
26.156999999999996,2019-10-11 00:09:58,2413.0,2019-10-11 00:11:38.516,100.516,-106.87006000000001,16.795560000000002,26.0,28.6917,28.6497,56303.0,5.6385309999999995,0.1769,0.064,98.4129,8.0199,0.0,2.3577,2.3461,0.0687,0.1149,4.5782,0.0,1.9232,0.0,2.3568,2.3448,34.5366,34.624,21.8208,21.9003,197.08900000000003,207.31099999999998,98.77600000000001,103.87899999999999,False
27.163,2019-10-11 00:09:58,2489.0,2019-10-11 00:11:41.648,103.648,-106.87006000000001,16.795560000000002,27.0,28.6612,28.6194,56318.0,5.639986,0.1827,0.0636,98.4212,7.8412,0.0,2.357,2.3445,0.0693,0.1147,4.5785,0.0,1.9135,0.0,2.3563,2.3427,34.5687,34.6558,21.8551,21.9343,197.514,207.143,98.95700000000001,103.762,False
28.169,2019-10-11 00:09:58,2555.0,2019-10-11 00:11:44.416,106.416,-106.87006000000001,16.795560000000002,28.0,28.4933,28.4478,56120.0,5.620414,0.2238,0.0644,98.4026,7.436,0.0,2.3554,2.3437,0.0734,0.115,4.5777,0.0,1.8907,0.0,2.3743,2.3514,34.5535,34.6451,21.8992,21.9831,200.562,209.515,100.20200000000001,104.65100000000001,False
29.175,2019-10-11 00:09:58,2605.0,2019-10-11 00:11:46.496,108.49600000000001,-106.87006000000001,16.795560000000002,29.0,28.3864,28.3421,55976.0,5.606332,0.2334,0.0684,98.3031,7.1663,0.0,2.3647,2.3432,0.0744,0.1148,4.573,0.0,1.8749,0.0,2.3988,2.3659,34.5315,34.6243,21.918,22.0023,206.338,212.50400000000002,102.896,105.949,False
30.180999999999997,2019-10-11 00:09:58,2645.0,2019-10-11 00:11:48.150,110.15,-106.87006000000001,16.795560000000002,30.0,27.9167,27.8607,55368.0,5.548531,0.2414,0.072,98.2147,6.9057,0.0,2.3746,2.3533,0.0752,0.1152,4.5689,0.0,1.859,0.0,2.4428,2.4091,34.45,34.5731,22.0105,22.1212,212.093,220.674,104.90899999999999,109.12700000000001,False
31.186999999999998,2019-10-11 00:09:58,2712.0,2019-10-11 00:11:50.978,112.978,-106.87006000000001,16.795579999999998,31.0,27.4074,27.3838,54956.0,5.5064459999999995,0.3156,0.0819,97.974,6.6306,0.0,2.4234,2.3929,0.0826,0.1154,4.5578,0.0,1.8416,0.0,2.47,2.4476,34.5343,34.6283,22.2388,22.3171,215.47,224.926,105.73899999999999,110.395,False
32.194,2019-10-11 00:09:58,2796.0,2019-10-11 00:11:54.447,116.447,-106.87006000000001,16.795579999999998,32.0,26.7906,26.7311,54366.0,5.446746,0.3704,0.0895,97.7874,6.3469,0.0,2.4718,2.4521,0.088,0.1159,4.5491,0.0,1.823,0.0,2.5062,2.4796,34.572,34.6891,22.4643,22.5715,222.132,230.97,107.927,112.18299999999999,False
33.2,2019-10-11 00:09:58,2825.0,2019-10-11 00:11:55.680,117.68,-106.87006000000001,16.795579999999998,33.0,26.3318,26.2744,53883.0,5.398942,0.3734,0.0916,97.7349,6.1085,0.0,2.4782,2.454,0.0883,0.1173,4.5466,0.0,1.8066,0.0,2.5145,2.4873,34.568,34.688,22.606,22.7145,223.333,233.372,107.679,112.48700000000001,False
34.205999999999996,2019-10-11 00:09:58,2851.0,2019-10-11 00:11:56.745,118.745,-106.87006000000001,16.795579999999998,34.0,26.0409,25.9918,53579.0,5.367876,0.3759,0.0924,97.717,5.7917,0.0,2.4913,2.4677,0.0886,0.1172,4.5458,0.0,1.7838,0.0,2.5117,2.4948,34.5668,34.676,22.6961,22.7938,223.801,235.588,107.37899999999999,113.01100000000001,False
35.211999999999996,2019-10-11 00:09:58,2876.0,2019-10-11 00:11:57.802,119.802,-106.87006000000001,16.795579999999998,35.0,25.8461,25.7977,53370.0,5.34664,0.3737,0.0962,97.6238,5.4503,0.0,2.5049,2.4787,0.0884,0.1172,4.5414,0.0,1.7578,0.0,2.512,2.4996,34.5608,34.6681,22.7522,22.8482,224.96200000000002,236.459,107.58,113.054,False
36.218,2019-10-11 00:09:58,2902.0,2019-10-11 00:11:58.862,120.86200000000001,-106.87006000000001,16.795579999999998,36.0,25.6946,25.6502,53204.0,5.329552,0.3811,0.0942,97.6722,5.1305,0.0,2.5131,2.4856,0.0891,0.1163,4.5437,0.0,1.732,0.0,2.5133,2.5032,34.5542,34.655,22.7941,22.8839,226.148,237.579,107.867,113.29899999999999,False
37.224000000000004,2019-10-11 00:09:58,3019.0,2019-10-11 00:12:03.739,125.73899999999999,-106.87005,16.795579999999998,37.0,25.711,25.6558,53232.0,5.329209,0.4514,0.0933,97.6952,4.7441,0.0,2.5149,2.5048,0.0961,0.1148,4.5448,0.0,1.699,0.0,2.5125,2.4976,34.5623,34.648,22.7952,22.877,224.835,236.136,107.275,112.617,False
38.23,2019-10-11 00:09:58,3087.0,2019-10-11 00:12:06.568,128.56799999999998,-106.87003999999999,16.795579999999998,38.0,25.5048,25.457,53010.0,5.309318,0.4223,0.0924,97.7167,4.4903,0.0,2.517,2.5005,0.0932,0.1165,4.5458,0.0,1.6754,0.0,2.4938,2.483,34.5556,34.6531,22.8538,22.9421,222.922,234.551,105.98899999999999,111.48899999999999,False
39.236,2019-10-11 00:09:58,3112.0,2019-10-11 00:12:07.637,129.637,-106.87003999999999,16.795579999999998,39.0,25.305,25.2528,52792.0,5.288382,0.3943,0.0909,97.7516,4.2326,0.0,2.5119,2.4926,0.0904,0.1156,4.5474,0.0,1.6502,0.0,2.489,2.4759,34.547,34.6546,22.9086,23.0058,224.24,234.90400000000002,106.249,111.272,False
40.243,2019-10-11 00:09:58,3135.0,2019-10-11 00:12:08.593,130.593,-106.87003999999999,16.795579999999998,40.0,25.0691,25.0164,52534.0,5.262976999999999,0.3817,0.0902,97.7688,3.9881,0.0,2.5046,2.4902,0.0891,0.1163,4.5482,0.0,1.625,0.0,2.4881,2.4708,34.5367,34.6475,22.9728,23.0725,224.94299999999998,235.535,106.15,111.119,False
41.248999999999995,2019-10-11 00:09:58,3162.0,2019-10-11 00:12:09.705,131.705,-106.87003999999999,16.795579999999998,41.0,24.744,24.693,52175.0,5.227138,0.3953,0.0924,97.7174,3.7445,0.0,2.4974,2.4865,0.0905,0.1159,4.5458,0.0,1.5983,0.0,2.4839,2.4715,34.5186,34.6294,23.0575,23.1566,226.55700000000002,237.954,106.309,111.631,False
42.255,2019-10-11 00:09:58,3222.0,2019-10-11 00:12:12.228,134.22799999999998,-106.87003999999999,16.795579999999998,42.0,24.6374,24.5581,52059.0,5.208933999999999,0.4514,0.0911,97.7474,3.5049,0.0,2.4896,2.4762,0.0961,0.1153,4.5472,0.0,1.5702,0.0,2.4905,2.4791,34.5133,34.5973,23.0856,23.1729,227.562,239.108,106.58200000000001,111.89200000000001,False
43.261,2019-10-11 00:09:58,3328.0,2019-10-11 00:12:16.614,138.614,-106.87003999999999,16.795579999999998,43.0,24.5857,24.4174,52012.0,5.196887,0.4806,0.0905,97.7614,3.2547,0.0,2.4996,2.4856,0.0991,0.115,4.5478,0.0,1.5392,0.0,2.4842,2.4724,34.518,34.6154,23.1047,23.2288,227.44,238.88099999999997,106.434,111.529,False
44.266999999999996,2019-10-11 00:09:58,3352.0,2019-10-11 00:12:17.621,139.621,-106.87003999999999,16.795579999999998,44.0,24.3546,24.3196,51755.0,5.1840209999999995,0.4282,0.0899,97.7778,3.0747,0.0,2.4825,2.4789,0.0938,0.1173,4.5486,0.0,1.5152,0.0,2.4851,2.4754,34.5035,34.5942,23.163,23.2421,228.0,239.399,106.266,111.57,False
45.273999999999994,2019-10-11 00:09:58,3376.0,2019-10-11 00:12:18.645,140.645,-106.87003999999999,16.795579999999998,45.0,24.3296,24.2887,51728.0,5.180749,0.4182,0.0893,97.7934,2.8903,0.0,2.4831,2.4744,0.0928,0.1171,4.5494,0.0,1.4891,0.0,2.4826,2.472,34.5024,34.5932,23.1697,23.2506,227.567,239.122,106.01799999999999,111.381,False
46.28,2019-10-11 00:09:58,3410.0,2019-10-11 00:12:20.055,142.055,-106.87003999999999,16.795579999999998,46.0,24.2573,24.2171,51649.0,5.172892,0.4333,0.0892,97.7966,2.7098,0.0,2.4852,2.4743,0.0943,0.1155,4.5495,0.0,1.462,0.0,2.4775,2.4698,34.4983,34.5893,23.1882,23.269,227.287,238.953,105.75399999999999,111.163,False
47.286,2019-10-11 00:09:58,3476.0,2019-10-11 00:12:22.778,144.778,-106.87003999999999,16.795579999999998,47.0,24.1734,24.1289,51558.0,5.163411,0.4837,0.0901,97.7727,2.5416,0.0,2.4808,2.4719,0.0994,0.116,4.5484,0.0,1.4354,0.0,2.4717,2.4613,34.4945,34.586,23.2103,23.2927,227.36900000000003,238.61900000000003,105.637,110.837,False
48.292,2019-10-11 00:09:58,3515.0,2019-10-11 00:12:24.423,146.423,-106.87003999999999,16.7956,48.0,24.0147,23.969,51382.0,5.145845,0.4737,0.0906,97.7617,2.3939,0.0,2.475,2.4661,0.0984,0.116,4.5479,0.0,1.4103,0.0,2.4719,2.4585,34.4841,34.5772,23.2495,23.3335,228.41099999999997,238.77200000000002,105.824,110.59700000000001,False
49.298,2019-10-11 00:09:58,3542.0,2019-10-11 00:12:25.536,147.536,-106.87003999999999,16.7956,49.0,23.9191,23.8766,51276.0,5.136062,0.4601,0.0899,97.7761,2.246,0.0,2.4731,2.4614,0.097,0.1172,4.5485,0.0,1.3837,0.0,2.4706,2.4566,34.4777,34.5747,23.2729,23.3589,228.39,239.202,105.637,110.618,False
50.305,2019-10-11 00:09:58,3574.0,2019-10-11 00:12:26.893,148.893,-106.87003999999999,16.7956,50.0,23.8028,23.7664,51147.0,5.123423000000001,0.463,0.089,97.8001,2.0952,0.0,2.4709,2.4618,0.0973,0.1172,4.5497,0.0,1.3548,0.0,2.4711,2.4576,34.4704,34.5643,23.3016,23.3835,229.61599999999999,240.36599999999999,105.985,110.93700000000001,False
51.31100000000001,2019-10-11 00:09:58,3673.0,2019-10-11 00:12:31.010,153.01,-106.87002,16.7956,51.0,23.8006,23.7116,51147.0,5.116578,0.5218,0.0897,97.7836,1.9417,0.0,2.4726,2.4591,0.1032,0.1159,4.5489,0.0,1.3235,0.0,2.4668,2.4564,34.4714,34.5548,23.3031,23.3924,227.865,239.62,105.17299999999999,110.48200000000001,False
52.317,2019-10-11 00:09:58,3753.0,2019-10-11 00:12:34.350,156.35,-106.87002,16.7956,52.0,23.5411,23.4717,50859.0,5.0921449999999995,0.5132,0.0902,97.7686,1.8425,0.0,2.4701,2.4565,0.1023,0.116,4.5482,0.0,1.3018,0.0,2.4481,2.4384,34.4538,34.5557,23.3658,23.4632,226.826,237.66099999999997,104.213,109.12299999999999,False
53.323,2019-10-11 00:09:58,3775.0,2019-10-11 00:12:35.254,157.254,-106.87002,16.7956,53.0,23.3151,23.2644,50607.0,5.070263,0.4873,0.0914,97.7407,1.7273,0.0,2.4631,2.4519,0.0997,0.1151,4.5469,0.0,1.2752,0.0,2.443,2.4327,34.4372,34.5504,23.419,23.5194,226.544,238.454,103.665,109.089,False
54.32899999999999,2019-10-11 00:09:58,3796.0,2019-10-11 00:12:36.117,158.11700000000002,-106.87002,16.7956,54.0,23.0371,22.9928,50296.0,5.038914,0.4791,0.0924,97.7171,1.6208,0.0,2.4572,2.4516,0.0989,0.1162,4.5458,0.0,1.2491,0.0,2.4351,2.4291,34.4164,34.5226,23.4836,23.5768,227.637,239.326,103.647,108.95200000000001,False
55.336000000000006,2019-10-11 00:09:58,3817.0,2019-10-11 00:12:36.980,158.98,-106.87002,16.7956,55.0,22.9108,22.8661,50157.0,5.024451,0.4852,0.0924,97.7158,1.5113,0.0,2.4513,2.4457,0.0995,0.1166,4.5457,0.0,1.2204,0.0,2.4375,2.4269,34.408,34.5104,23.5135,23.6039,230.65200000000002,240.535,104.78299999999999,109.251,False
56.342,2019-10-11 00:09:58,3891.0,2019-10-11 00:12:40.092,162.092,-106.87002,16.7956,56.0,22.8726,22.79,50118.0,5.014547,0.5655,0.0909,97.7523,1.3841,0.0,2.4452,2.4354,0.1075,0.1159,4.5474,0.0,1.1845,0.0,2.4424,2.4331,34.4074,34.4935,23.5239,23.6129,229.687,241.16099999999997,104.272,109.37799999999999,False
57.348,2019-10-11 00:09:58,4005.0,2019-10-11 00:12:44.819,166.81900000000002,-106.87002,16.7956,57.0,22.7642,22.6814,50007.0,5.005052,0.6282,0.0901,97.7713,1.2807,0.0,2.45,2.4406,0.1138,0.1158,4.5483,0.0,1.1534,0.0,2.4095,2.4052,34.4062,34.5054,23.5541,23.653,223.89700000000002,235.715,101.45200000000001,106.713,False
58.354,2019-10-11 00:09:58,4023.0,2019-10-11 00:12:45.566,167.56599999999997,-106.87002,16.7956,58.0,22.4493,22.4133,49661.0,4.9761169999999995,0.5756,0.0888,97.8056,1.1965,0.0,2.4418,2.4346,0.1086,0.1172,4.5499,0.0,1.126,0.0,2.3997,2.3909,34.3862,34.4923,23.6285,23.7192,224.828,236.054,101.29799999999999,106.354,False
59.36,2019-10-11 00:09:58,4043.0,2019-10-11 00:12:46.412,168.412,-106.87002,16.7956,59.0,22.308,22.2575,49505.0,4.959558,0.5761,0.0891,97.7971,1.1078,0.0,2.4318,2.4274,0.1086,0.1171,4.5495,0.0,1.0952,0.0,2.3941,2.3857,34.376,34.4863,23.6607,23.7586,225.74400000000003,236.889,101.45100000000001,106.432,False
60.367,2019-10-11 00:09:58,4065.0,2019-10-11 00:12:47.315,169.315,-106.87002,16.7956,60.0,22.0866,22.0412,49262.0,4.934824,0.6007,0.0927,97.7101,1.0291,0.0,2.4203,2.4179,0.1111,0.1149,4.5455,0.0,1.0659,0.0,2.3905,2.3807,34.3604,34.4644,23.711,23.8027,226.455,237.105,101.36200000000001,106.10799999999999,False
61.373000000000005,2019-10-11 00:09:58,4092.0,2019-10-11 00:12:48.473,170.47299999999998,-106.87002,16.7956,61.0,21.9223,21.8792,49081.0,4.916533,0.6656,0.0944,97.6692,0.94901,0.0,2.4066,2.3995,0.1175,0.117,4.5436,0.0,1.0339,0.0,2.3859,2.3758,34.3489,34.4493,23.7482,23.8365,227.014,238.08700000000002,101.309,106.23100000000001,False
62.379,2019-10-11 00:09:58,4153.0,2019-10-11 00:12:51.010,173.01,-106.87002,16.7956,62.0,21.8229,21.8013,48974.0,4.9063930000000004,0.7407,0.0923,97.7192,0.8713299999999999,0.0,2.3903,2.3811,0.1251,0.1157,4.5459,0.0,1.0004,0.0,2.3812,2.3733,34.3432,34.4313,23.7715,23.8445,227.15200000000002,238.075,101.18799999999999,106.06700000000001,False
63.386,2019-10-11 00:09:58,4241.0,2019-10-11 00:12:54.652,176.65200000000002,-106.87002,16.7956,63.0,21.7154,21.6874,48858.0,4.895048,0.7819,0.0926,97.7103,0.78605,0.0,2.3806,2.3729,0.1292,0.116,4.5455,0.0,0.9605,0.0,2.3709,2.3663,34.3373,34.4323,23.7969,23.8769,225.563,237.178,100.28399999999999,105.454,False
64.392,2019-10-11 00:09:58,4295.0,2019-10-11 00:12:56.932,178.93200000000002,-106.87001000000001,16.7956,64.0,21.5361,21.4924,48662.0,4.873829,0.7765,0.0924,97.7172,0.72111,0.0,2.3768,2.3709,0.1286,0.1152,4.5458,0.0,0.9275,0.0,2.359,2.352,34.3244,34.4201,23.8366,23.9214,225.00400000000002,236.174,99.708,104.634,False
65.398,2019-10-11 00:09:58,4336.0,2019-10-11 00:12:58.636,180.636,-106.87,16.7956,65.0,21.4117,21.3722,48525.0,4.859955,0.7695,0.0908,97.7549,0.67202,0.0,2.3678,2.3632,0.1279,0.1153,4.5475,0.0,0.9006,0.0,2.3483,2.3466,34.3149,34.4059,23.8636,23.9437,224.394,236.28799999999998,99.21,104.45,False
66.405,2019-10-11 00:09:58,4375.0,2019-10-11 00:13:00.265,182.265,-106.87,16.7956,66.0,21.31,21.2635,48409.0,4.847765,0.7696,0.0893,97.7934,0.61859,0.0,2.3599,2.3525,0.128,0.1152,4.5494,0.0,0.8694,0.0,2.3468,2.3414,34.3038,34.3958,23.8831,23.9658,226.081,236.40200000000002,99.76700000000001,104.291,False
67.411,2019-10-11 00:09:58,4413.0,2019-10-11 00:13:01.837,183.83700000000002,-106.87,16.7956,67.0,21.2314,21.1958,48317.0,4.839215,0.7728,0.09,97.7757,0.56515,0.0,2.35,2.3476,0.1283,0.115,4.5485,0.0,0.8357,0.0,2.3473,2.3404,34.2929,34.3817,23.8963,23.9735,226.079,236.87099999999998,99.619,104.36200000000001,False
68.417,2019-10-11 00:09:58,4475.0,2019-10-11 00:13:04.427,186.42700000000002,-106.87,16.7956,68.0,21.1644,21.1295,48239.0,4.83138,0.8346,0.0897,97.7835,0.50884,0.0,2.3471,2.3413,0.1344,0.1179,4.5489,0.0,0.7972,0.0,2.3399,2.3367,34.2844,34.3721,23.9081,23.9844,223.739,236.071,98.464,103.88,False
