Pressure [dbar],StartTime,scan,Time,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
2.012,2019-10-08 18:55:51,514.0,2019-10-08 18:56:12.361,21.361,-106.80927,16.77828,2.0,29.5735,29.5316,57286.0,5.736793,0.0437,0.0598,98.5151,1118.4,0.0,2.3516,2.3354,0.0554,0.1154,4.5829,0.0,4.0543,0.0,2.3507,2.3337,34.5805,34.6664,21.5567,21.6353,192.583,202.53599999999997,97.927,102.96700000000001,False
3.0180000000000002,2019-10-08 18:55:51,922.0,2019-10-08 18:56:29.374,38.374,-106.80928,16.77828,3.0,29.5612,29.5293,57273.0,5.737241,0.0396,0.0593,98.5276,944.99,0.0,2.3486,2.3409,0.0549,0.1148,4.5835,0.0,3.9844,0.0,2.3503,2.3357,34.5801,34.6708,21.5606,21.6395,191.979,203.16299999999998,97.6,103.28399999999999,False
4.024,2019-10-08 18:55:51,953.0,2019-10-08 18:56:30.656,39.656,-106.80928,16.77828,4.0,29.5379,29.4985,57247.0,5.733206,0.0495,0.0587,98.5432,873.42,0.0,2.3532,2.3362,0.056,0.1149,4.5842,0.0,3.9529,0.0,2.3454,2.3382,34.5793,34.6652,21.568,21.6457,191.875,203.037,97.51,103.166,False
5.03,2019-10-08 18:55:51,978.0,2019-10-08 18:56:31.707,40.707,-106.80928,16.77828,5.0,29.5571,29.5116,57269.0,5.734445,0.0517,0.0603,98.5045,783.71,0.0,2.354,2.3364,0.0562,0.1149,4.5824,0.0,3.9049,0.0,2.3464,2.3336,34.5796,34.6639,21.5618,21.6404,192.801,202.37400000000002,98.01100000000001,102.85,False
6.0360000000000005,2019-10-08 18:55:51,1033.0,2019-10-08 18:56:33.992,42.992,-106.80928,16.77828,6.0,29.5579,29.5171,57270.0,5.735175,0.0471,0.0592,98.5314,766.21,0.0,2.3479,2.335,0.0557,0.1149,4.5836,0.0,3.8925,0.0,2.3481,2.3348,34.5798,34.6646,21.5618,21.6392,192.63299999999998,202.90599999999998,97.927,103.13,False
7.042000000000001,2019-10-08 18:55:51,1087.0,2019-10-08 18:56:36.237,45.236999999999995,-106.80928,16.77828,7.0,29.5643,29.5236,57278.0,5.735962000000001,0.0518,0.0604,98.5024,689.41,0.0,2.3486,2.3331,0.0562,0.1149,4.5823,0.0,3.8499,0.0,2.3514,2.3385,34.58,34.6651,21.5598,21.6374,193.27700000000002,203.269,98.265,103.32600000000001,False
8.048,2019-10-08 18:55:51,1152.0,2019-10-08 18:56:38.978,47.978,-106.80928,16.77828,8.0,29.5662,29.5248,57280.0,5.736171,0.0497,0.0596,98.5199,670.34,0.0,2.35,2.3363,0.056,0.1149,4.5831,0.0,3.8361,0.0,2.3507,2.336,34.5801,34.6653,21.5593,21.6373,192.882,202.861,98.06700000000001,103.12,False
9.054,2019-10-08 18:55:51,1251.0,2019-10-08 18:56:43.092,52.092,-106.80928,16.77828,9.0,29.5619,29.5203,57276.0,5.735774,0.0472,0.0607,98.4943,641.34,0.0,2.3502,2.3352,0.0557,0.1148,4.5819,0.0,3.8078,0.0,2.3489,2.3363,34.58,34.6656,21.5608,21.6391,192.58,203.09099999999998,97.906,103.23,False
10.06,2019-10-08 18:55:51,1277.0,2019-10-08 18:56:44.176,53.176,-106.80928,16.77828,10.0,29.556,29.513,57270.0,5.735023,0.0451,0.0592,98.5304,594.97,0.0,2.35,2.3348,0.0555,0.1148,4.5836,0.0,3.7829,0.0,2.3476,2.3366,34.5797,34.6655,21.5626,21.6415,192.72299999999998,203.011,97.97,103.177,False
11.065999999999999,2019-10-08 18:55:51,1303.0,2019-10-08 18:56:45.238,54.238,-106.80928,16.77828,11.0,29.5591,29.5154,57274.0,5.735241,0.0516,0.0598,98.5172,601.61,0.0,2.35,2.3346,0.0562,0.1148,4.583,0.0,3.7841,0.0,2.3505,2.3358,34.5798,34.6649,21.5618,21.6404,193.46099999999998,202.851,98.35,103.1,False
