Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
28.169,2019-10-13 05:08:47,1032.0,42.957,-106.83097,16.8906,28.0,27.823,27.7725,55336.0,5.543612,0.1449,0.0895,97.7875,0.0034786,0.0,2.3739,2.3466,0.0655,0.1148,4.5491,0.0,0.0234,0.0,2.4327,2.3966,34.4968,34.6041,22.076,22.173,211.795,218.665,104.626,107.995,False
29.175,2019-10-13 05:08:47,1075.0,44.76,-106.83096,16.8906,29.0,27.4023,27.3493,54917.0,5.501627,0.1658,0.0923,97.7192,0.0012657999999999999,0.0,2.3966,2.364,0.0676,0.116,4.5459,0.0,0.0145,0.0,2.4702,2.4311,34.5111,34.6204,22.2228,22.3221,216.517,223.972,106.23100000000001,109.86,False
30.180999999999997,2019-10-13 05:08:47,1107.0,46.078,-106.83096,16.8906,30.0,27.1153,27.069,54627.0,5.472283,0.181,0.0948,97.6588,0.0013241,0.0,2.4242,2.3887,0.0691,0.1155,4.5431,0.0,0.0147,0.0,2.4841,2.4529,34.517,34.6199,22.3195,22.4117,217.80700000000002,226.99599999999998,106.36200000000001,110.829,False
31.186999999999998,2019-10-13 05:08:47,1128.0,46.961999999999996,-106.83096,16.8906,31.0,26.792,26.7281,54309.0,5.442003,0.1806,0.0969,97.6082,0.0013409000000000001,0.0,2.4434,2.4065,0.0691,0.116,4.5407,0.0,0.0148,0.0,2.4888,2.4604,34.5301,34.6577,22.4322,22.5486,218.605,228.49599999999998,106.189,110.955,False
32.194,2019-10-13 05:08:47,1145.0,47.678000000000004,-106.83096,16.8906,32.0,26.5509,26.4987,54083.0,5.418581,0.1855,0.0973,97.5982,0.0013398,0.0,2.4599,2.4217,0.0696,0.1172,4.5403,0.0,0.0148,0.0,2.4868,2.4636,34.5479,34.6612,22.522,22.6238,219.074,229.52200000000002,106.0,111.03,False
33.2,2019-10-13 05:08:47,1163.0,48.403999999999996,-106.83096,16.8906,33.0,26.1008,26.0283,53622.0,5.37487,0.1967,0.0992,97.5505,0.0014412000000000001,0.0,2.473,2.4329,0.0707,0.1172,4.5381,0.0,0.0152,0.0,2.4878,2.4662,34.5525,34.6994,22.6665,22.7999,222.079,231.981,106.649,111.36200000000001,False
34.205999999999996,2019-10-13 05:08:47,1182.0,49.192,-106.83096,16.8906,34.0,25.7526,25.6906,53258.0,5.337002,0.2115,0.1013,97.5001,0.0015719000000000002,0.0,2.4803,2.4475,0.0722,0.1154,4.5357,0.0,0.0158,0.0,2.4962,2.4741,34.5503,34.6794,22.7731,22.8897,225.67700000000002,235.142,107.744,112.228,False
35.211999999999996,2019-10-13 05:08:47,1213.0,50.50899999999999,-106.83096,16.8906,35.0,25.194,25.1261,52638.0,5.272416000000001,0.2338,0.1027,97.465,0.0017261,0.0,2.4868,2.4594,0.0744,0.1166,4.5341,0.0,0.0164,0.0,2.5013,2.4886,34.5193,34.6347,22.9211,23.029,226.144,238.183,106.934,112.569,False
36.218,2019-10-13 05:08:47,1295.0,53.912,-106.83096,16.8906,36.0,25.5228,25.1997,52994.0,5.277344,0.2762,0.1009,97.5102,0.0018870999999999998,0.0,2.5046,2.4878,0.0786,0.1146,4.5362,0.0,0.0171,0.0,2.4861,2.4829,34.5308,34.6148,22.829,22.9915,221.114,235.33,105.148,111.34899999999999,False
37.224000000000004,2019-10-13 05:08:47,1316.0,54.785,-106.83096,16.8906,37.0,24.9796,24.9464,52413.0,5.250348000000001,0.2843,0.101,97.5072,0.0016562,0.0,2.4952,2.4906,0.0795,0.1148,4.536,0.0,0.0161,0.0,2.4709,2.4667,34.516,34.6086,22.9841,23.0642,223.39,234.262,105.245,110.363,False
38.231,2019-10-13 05:08:47,1332.0,55.477,-106.83096,16.8906,38.0,24.9475,24.9013,52377.0,5.246485,0.2611,0.101,97.5069,0.0016047999999999998,0.0,2.499,2.4875,0.0771,0.1163,4.536,0.0,0.0159,0.0,2.474,2.462,34.514,34.6142,22.9923,23.0821,224.87900000000002,234.604,105.887,110.44200000000001,False
39.236999999999995,2019-10-13 05:08:47,1348.0,56.111999999999995,-106.83096,16.8906,39.0,24.701,24.6327,52103.0,5.221991,0.2499,0.1017,97.4903,0.0016063,0.0,2.4985,2.487,0.076,0.1172,4.5352,0.0,0.0159,0.0,2.475,2.4589,34.4989,34.6382,23.0554,23.1812,226.092,235.645,106.001,110.439,False
40.243,2019-10-13 05:08:47,1362.0,56.728,-106.83096,16.8906,40.0,24.2266,24.1609,51582.0,5.170158,0.2714,0.1032,97.4526,0.0018283000000000002,0.0,2.4917,2.4874,0.0781,0.1172,4.5335,0.0,0.0168,0.0,2.477,2.4569,34.4738,34.6142,23.1783,23.3041,228.72,238.06599999999997,106.34899999999999,110.65799999999999,False
