Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
29.175,2019-10-12 19:49:39,2427.0,101.098,-106.85836,16.8554,29.0,27.9133,27.8672,55450.0,5.554721,0.1352,0.093,97.7031,103.41,0.0,2.3715,2.3504,0.0645,0.1148,4.5452,0.0,3.0286,0.0,2.4103,2.3872,34.5103,34.612,22.0568,22.1483,205.688,215.74099999999999,101.771,106.723,False
30.180999999999997,2019-10-12 19:49:39,2555.0,106.43299999999999,-106.85836,16.8554,30.0,27.9709,27.9367,55517.0,5.562444999999999,0.1453,0.0943,97.6705,100.02,0.0,2.4104,2.3876,0.0655,0.1148,4.5436,0.0,3.0142,0.0,2.4376,2.4029,34.5143,34.6148,22.041,22.1277,211.66,218.84599999999998,104.822,108.37799999999999,False
31.186999999999998,2019-10-12 19:49:39,2590.0,107.86,-106.85836,16.8554,31.0,27.3005,27.2441,54825.0,5.4919720000000005,0.1484,0.0962,97.6248,96.689,0.0,2.3967,2.3748,0.0658,0.1148,4.5415,0.0,2.9995,0.0,2.4682,2.4412,34.5202,34.6293,22.2626,22.3628,216.19,225.297,105.897,110.323,False
32.193000000000005,2019-10-12 19:49:39,2617.0,108.988,-106.85836,16.8554,32.0,27.0798,27.0343,54592.0,5.468189,0.1611,0.0972,97.5997,92.35,0.0,2.4204,2.3842,0.0671,0.1147,4.5403,0.0,2.9795,0.0,2.4809,2.4536,34.518,34.6159,22.3317,22.4199,218.173,227.072,106.479,110.8,False
33.2,2019-10-12 19:49:39,2640.0,109.975,-106.85836,16.85538,33.0,26.9981,26.9531,54504.0,5.45921,0.1792,0.0996,97.5409,88.18799999999999,0.0,2.4465,2.4109,0.0689,0.1148,4.5376,0.0,2.9595,0.0,2.49,2.4635,34.5156,34.6121,22.356,22.443,218.771,228.168,106.625,111.182,False
34.205999999999996,2019-10-12 19:49:39,2728.0,113.619,-106.85836,16.85538,34.0,27.0094,26.9848,54521.0,5.461734,0.191,0.0997,97.5384,85.75,0.0,2.4847,2.4598,0.0701,0.1147,4.5375,0.0,2.9474,0.0,2.4851,2.4645,34.5193,34.6061,22.3552,22.4284,217.234,227.112,105.898,110.721,False
35.211999999999996,2019-10-12 19:49:39,2813.0,117.164,-106.85836,16.85538,35.0,26.928,26.8963,54449.0,5.456109,0.1727,0.0988,97.5601,82.969,0.0,2.4834,2.4696,0.0683,0.1148,4.5385,0.0,2.9331,0.0,2.4948,2.4577,34.528,34.6318,22.3877,22.476,219.27,227.88400000000001,106.751,110.95100000000001,False
36.218,2019-10-12 19:49:39,2832.0,117.969,-106.85836,16.85538,36.0,26.1758,26.1129,53710.0,5.385441,0.1859,0.1023,97.4744,79.695,0.0,2.4752,2.4654,0.0696,0.1147,4.5345,0.0,2.9156,0.0,2.4946,2.4654,34.5595,34.7112,22.6486,22.7827,222.541,231.53599999999997,107.01,111.315,False
37.224000000000004,2019-10-12 19:49:39,2855.0,118.915,-106.85836,16.85538,37.0,25.5636,25.5056,53055.0,5.318582,0.2188,0.1071,97.3578,76.255,0.0,2.4751,2.4531,0.0729,0.1148,4.5291,0.0,2.8965,0.0,2.5065,2.4701,34.5446,34.6843,22.8273,22.9506,228.47799999999998,235.449,108.73,112.027,False
38.23,2019-10-12 19:49:39,2917.0,121.484,-106.85836,16.85538,38.0,25.5164,25.4988,52997.0,5.31072,0.2528,0.1068,97.3653,72.703,0.0,2.4998,2.4699,0.0763,0.1148,4.5294,0.0,2.8757,0.0,2.5107,2.4927,34.5375,34.6314,22.8365,22.9126,226.053,236.908,107.484,112.67,False
