Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
34.205999999999996,2019-10-11 04:49:54,1527.0,63.576,-106.86003999999998,16.8129,34.0,27.7459,27.6965,55197.0,5.53094,0.2016,0.0751,98.1411,0.005063300000000001,0.0,2.3537,2.3364,0.0711,0.1151,4.5655,0.0,0.0305,0.0,2.4393,2.403,34.4539,34.569,22.0691,22.1717,212.392,220.021,104.76299999999999,108.506,False
35.211999999999996,2019-10-11 04:49:54,1594.0,66.389,-106.86003999999998,16.8129,35.0,27.4092,27.4847,54939.0,5.51156,0.2638,0.0821,97.9674,0.0049253,0.0,2.4215,2.3855,0.0774,0.1154,4.5574,0.0,0.03,0.0,2.46,2.4305,34.5194,34.5886,22.2274,22.2551,213.55700000000002,221.97299999999998,104.796,109.104,False
36.218,2019-10-11 04:49:54,1660.0,69.105,-106.86003999999998,16.8129,36.0,27.1168,27.0897,54691.0,5.48112,0.2954,0.0863,97.8659,0.004764,0.0,2.46,2.4304,0.0805,0.1163,4.5527,0.0,0.0293,0.0,2.4818,2.4455,34.5601,34.6655,22.3518,22.4398,219.108,226.24099999999999,107.02600000000001,110.525,False
37.224000000000004,2019-10-11 04:49:54,1693.0,70.51,-106.86003999999998,16.8129,37.0,26.1142,26.03,53662.0,5.3786,0.3121,0.0908,97.7566,0.004763,0.0,2.4601,2.4305,0.0822,0.1155,4.5477,0.0,0.0293,0.0,2.4967,2.4648,34.5702,34.7237,22.6758,22.8178,222.44299999999998,232.425,106.859,111.59200000000001,False
38.23,2019-10-11 04:49:54,1722.0,71.705,-106.86003999999998,16.8129,38.0,25.6161,25.568,53117.0,5.321658,0.3305,0.0946,97.6637,0.0047631,0.0,2.467,2.4353,0.084,0.1172,4.5433,0.0,0.0293,0.0,2.4949,2.474,34.5494,34.6591,22.8149,22.9125,223.85299999999998,234.745,106.62799999999999,111.794,False
39.236,2019-10-11 04:49:54,1754.0,73.062,-106.86003999999998,16.8129,39.0,25.4113,25.3669,52895.0,5.299072,0.3433,0.0921,97.7251,0.004669100000000001,0.0,2.4902,2.4527,0.0854,0.1172,4.5462,0.0,0.0289,0.0,2.4997,2.4795,34.5421,34.6462,22.8724,22.9646,226.27,236.329,107.402,112.15799999999999,False
40.243,2019-10-11 04:49:54,1856.0,77.306,-106.86003999999998,16.8129,40.0,25.2487,25.2561,52717.0,5.285152,0.397,0.0924,97.7166,0.004409399999999999,0.0,2.5005,2.487,0.0907,0.1172,4.5458,0.0,0.0278,0.0,2.4866,2.4803,34.5343,34.628,22.9161,22.9846,223.395,235.457,105.73700000000001,111.522,False
41.248999999999995,2019-10-11 04:49:54,1911.0,79.592,-106.86003999999998,16.8129,41.0,24.6898,24.6365,52116.0,5.220937,0.3709,0.0913,97.7443,0.0043392,0.0,2.4917,2.4843,0.0881,0.1152,4.547,0.0,0.0276,0.0,2.4817,2.4661,34.5163,34.6268,23.0722,23.1717,226.46200000000002,236.563,106.166,110.87,False
42.255,2019-10-11 04:49:54,1932.0,80.456,-106.86003999999998,16.8129,42.0,24.5297,24.4879,51939.0,5.2027410000000005,0.36,0.0914,97.7408,0.004488000000000001,0.0,2.4822,2.4753,0.087,0.1165,4.5469,0.0,0.0282,0.0,2.4816,2.4642,34.5069,34.6051,23.1131,23.2,226.732,237.218,105.995,110.88,False
43.261,2019-10-11 04:49:54,1955.0,81.402,-106.86003999999998,16.8129,43.0,24.4464,24.4061,51847.0,5.193466,0.3638,0.0922,97.7226,0.0044726,0.0,2.479,2.4705,0.0874,0.1171,4.5461,0.0,0.0281,0.0,2.4791,2.4619,34.5017,34.5985,23.1342,23.2195,227.09799999999998,237.255,106.012,110.738,False
44.266999999999996,2019-10-11 04:49:54,1984.0,82.609,-106.86003999999998,16.8129,44.0,24.3473,24.309,51738.0,5.183066,0.3766,0.0932,97.6967,0.0044386,0.0,2.4819,2.4681,0.0886,0.1172,4.5449,0.0,0.028,0.0,2.4812,2.4615,34.4963,34.5953,23.1598,23.2461,228.218,238.157,106.35,110.97200000000001,False
45.273,2019-10-11 04:49:54,2083.0,86.745,-106.86003999999998,16.8129,45.0,24.2829,24.2088,51672.0,5.171417,0.4209,0.092,97.7272,0.0041583,0.0,2.482,2.4647,0.0931,0.1162,4.5463,0.0,0.0268,0.0,2.4811,2.4674,34.4963,34.585,23.1789,23.2681,227.80900000000003,239.18900000000002,106.041,111.25399999999999,False
