Pressure [dbar],StartTime,scan,timeS,longitude,latitude,depSMignore,t090C,t190C,c0uS/cm,c1S/m,flECO-AFL,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sbeox1V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mm/L,sbeox1Mm/L,sbeox0PS,sbeox1PS,flag
39.236,2019-10-09 11:32:27,3104.0,129.312,-106.77982,16.76258,39.0,28.0641,28.0134,55756.0,5.586055,0.1623,0.0656,98.3727,0.0058969999999999995,0.0,2.4027,2.3737,0.0673,0.1168,4.5763,0.0,0.034,0.0,2.4493,2.4131,34.611,34.7211,22.0841,22.1834,212.02,219.747,105.22,109.031,False
40.243,2019-10-09 11:32:27,3142.0,130.871,-106.77982,16.76258,40.0,27.3999,27.3498,55047.0,5.516701,0.1716,0.0667,98.345,0.005656899999999999,0.0,2.416,2.3871,0.0682,0.1172,4.575,0.0,0.0331,0.0,2.4677,2.4388,34.6013,34.7234,22.2922,22.4003,215.213,224.488,105.64,110.177,False
41.248999999999995,2019-10-09 11:32:27,3190.0,132.891,-106.77982,16.76258,41.0,27.1246,27.0836,54754.0,5.484825,0.1937,0.0685,98.3014,0.0054195,0.0,2.4489,2.4146,0.0704,0.1172,4.5729,0.0,0.032,0.0,2.4796,2.4599,34.5976,34.695,22.3779,22.4643,216.56599999999997,227.47799999999998,105.82,111.137,False
42.255,2019-10-09 11:32:27,3308.0,137.793,-106.77982,16.76258,42.0,27.117,26.9274,54760.0,5.471025,0.2231,0.0715,98.2287,0.0051206,0.0,2.4804,2.4705,0.0733,0.1165,4.5696,0.0,0.0308,0.0,2.4743,2.4653,34.6071,34.7129,22.3875,22.5277,216.43200000000002,227.63400000000001,105.745,110.936,False
43.261,2019-10-09 11:32:27,3365.0,140.16,-106.77982,16.76258,43.0,26.5576,26.5157,54162.0,5.426204,0.2172,0.0744,98.1559,0.0050529,0.0,2.4724,2.4601,0.0727,0.1172,4.5662,0.0,0.0305,0.0,2.4926,2.4698,34.5965,34.6999,22.5573,22.6484,220.011,229.482,106.495,111.06700000000001,False
44.266999999999996,2019-10-09 11:32:27,3397.0,141.488,-106.77982,16.76258,44.0,26.3595,26.3155,53950.0,5.404155,0.224,0.0764,98.1094,0.0050104,0.0,2.48,2.464,0.0734,0.1172,4.564,0.0,0.0303,0.0,2.4901,2.4664,34.592,34.6913,22.6162,22.7049,219.86,230.44400000000002,106.068,111.154,False
45.273,2019-10-09 11:32:27,3435.0,143.09,-106.77982,16.76258,45.0,25.9245,25.8745,53483.0,5.358821,0.2355,0.0803,98.0125,0.0049676,0.0,2.4913,2.4705,0.0746,0.1171,4.5596,0.0,0.0301,0.0,2.4828,2.4643,34.5807,34.6955,22.7435,22.8456,220.817,231.396,105.74799999999999,110.794,False
46.28,2019-10-09 11:32:27,3490.0,145.379,-106.77982,16.76258,46.0,25.1374,25.0831,52629.0,5.2737680000000005,0.2559,0.0796,98.0293,0.0048589,0.0,2.4883,2.4662,0.0766,0.1161,4.5603,0.0,0.0297,0.0,2.4771,2.4603,34.5526,34.6743,22.9644,23.0728,224.092,234.86900000000003,105.88,110.946,False
47.286,2019-10-09 11:32:27,3538.0,147.384,-106.77982,16.76258,47.0,24.6945,24.6515,52152.0,5.224469999999999,0.2578,0.0779,98.0711,0.0049747,0.0,2.4797,2.4609,0.0768,0.1172,4.5623,0.0,0.0302,0.0,2.48,2.4658,34.5372,34.6397,23.0869,23.1773,226.735,237.451,106.314,111.322,False
48.292,2019-10-09 11:32:27,3664.0,152.607,-106.77982,16.76258,48.0,24.7565,24.7348,52230.0,5.232154,0.3167,0.0784,98.0576,0.004705399999999999,0.0,2.4805,2.4697,0.0827,0.1162,4.5617,0.0,0.0291,0.0,2.4758,2.4665,34.5477,34.6324,23.0762,23.1467,224.737,236.38,105.495,110.97200000000001,False
49.298,2019-10-09 11:32:27,3736.0,155.621,-106.77982,16.76258,49.0,24.5081,24.4709,51969.0,5.207826,0.3043,0.0777,98.0768,0.004518,0.0,2.4775,2.4682,0.0814,0.1172,4.5625,0.0,0.0283,0.0,2.4516,2.4449,34.5437,34.6541,23.1479,23.2425,221.092,234.22099999999998,103.34200000000001,109.479,False
50.303999999999995,2019-10-09 11:32:27,3755.0,156.423,-106.77982,16.76258,50.0,24.4029,24.3552,51851.0,5.194116999999999,0.277,0.0784,98.0581,0.004471800000000001,0.0,2.471,2.4616,0.0787,0.1172,4.5617,0.0,0.0281,0.0,2.4366,2.4347,34.5358,34.6405,23.1734,23.2669,218.84900000000002,232.25400000000002,102.105,108.335,False
